index,ELETROBUILD_TEMPERATURE,1,2,3,4,5,6,7
1415,-707,0,0,0,254,255,0,0
1416,-683,0,0,0,0,0,0,0
1417,-686,0,0,0,0,0,0,0
1418,-687,0,0,0,254,255,0,0
1419,-693,0,0,0,0,0,0,0
1420,-689,-7,-1,0,220,254,0,0
1421,-711,0,0,0,0,0,0,0
1422,-701,0,0,0,254,255,0,0
1423,-697,0,0,0,0,0,0,0
1424,-705,-7,-2,0,0,0,0,0
1425,-699,0,0,0,0,0,0,0
1426,-697,-6,0,0,0,0,0,0
1427,-691,0,0,0,0,0,0,0
1428,-707,-6,-2,0,0,0,0,0
1429,-699,0,0,0,255,255,0,0
1430,-701,0,0,0,0,0,0,0
1431,-697,0,0,0,0,0,0,0
1432,-685,0,0,0,220,254,0,0
1433,-695,0,0,0,0,0,0,0
1434,-693,0,0,0,0,0,0,0
1435,-691,-7,-1,0,230,254,0,0
1436,-699,0,0,0,0,0,0,0
1437,-697,8078,-286,0,0,0,0,0
1438,-691,0,0,0,0,0,0,0
1439,-695,-8,-2,0,0,0,0,0
1440,-697,0,0,0,0,0,0,0
1441,-703,0,0,0,0,0,0,0
1442,-681,0,0,0,0,0,0,0
1443,-695,-7,-2,0,0,0,0,0
1444,-691,0,0,0,0,0,0,0
1445,-699,0,0,0,255,255,0,0
1446,-697,10,0,0,0,0,0,0
1447,-705,10,0,0,0,0,0,0
1448,-697,0,0,0,255,255,0,0
1449,-681,10,0,0,0,0,0,0
1450,-697,-6,-1,0,0,0,0,0
1451,-687,0,0,0,0,0,0,0
1452,-705,0,0,0,0,0,0,0
1453,-701,0,0,0,0,0,0,0
1454,-699,0,0,0,255,255,0,0
1455,-691,0,0,0,255,255,0,0
1456,-689,10,0,0,0,0,0,0
1457,-687,-7,0,0,0,0,0,0
1458,-695,0,0,0,0,0,0,0
1459,-691,0,0,0,255,255,0,0
1460,-699,0,0,0,0,0,0,0
1461,-685,0,0,0,254,255,0,0
1462,-687,-9,-1,0,0,0,0,0
1463,-679,0,0,0,0,0,0,0
1464,-683,0,0,0,0,0,0,0
1465,-699,-7,-3,0,0,0,0,0
1466,-695,-7,-1,0,0,0,0,0
1467,-681,0,0,0,0,0,0,0
1468,-707,0,0,0,0,0,0,0
1469,-695,-7,-1,0,0,0,0,0
1470,-689,0,0,0,255,255,0,0
1471,-691,0,0,0,255,255,0,0
1472,-683,0,0,0,255,255,0,0
1473,-685,0,0,0,0,0,0,0
1474,-691,0,0,0,0,0,0,0
1475,-693,0,0,0,0,0,0,0
1476,-689,-7,-1,0,0,0,0,0
1477,-683,0,0,0,254,255,0,0
1478,-687,0,0,0,0,0,0,0
1479,-691,0,0,0,0,0,0,0
1480,-684,0,0,0,0,0,0,0
1481,-691,0,0,0,255,255,0,0
1482,-679,-8,-1,0,0,0,1,0
1483,-679,0,0,0,254,255,0,0
1484,-689,8088,-291,0,0,0,0,0
1485,-685,0,0,0,0,0,0,0
1486,-689,-6,-1,0,0,0,0,0
1487,-683,0,0,0,0,0,0,0
1488,-678,0,0,0,254,255,0,0
1489,-688,0,0,0,255,255,0,0
1490,-683,-7,-1,0,0,0,0,0
1491,-699,0,0,0,0,0,0,0
1492,-691,8086,-276,0,0,0,0,0
1493,-676,0,0,0,0,0,0,0
1494,-681,0,0,0,0,0,0,0
1495,-678,-6,-1,0,0,0,0,0
1496,-683,-8,-1,0,0,0,0,0
1497,-674,0,0,0,0,0,0,0
1498,-674,0,0,0,0,0,0,0
1499,-683,0,0,0,0,0,0,0
1500,-670,-8,-1,0,23,255,0,0
1501,-672,0,0,0,255,255,0,0
1502,-664,-11,-3,0,0,0,0,0
1503,-660,0,0,0,0,0,0,0
1504,-676,-10,-1,0,74,255,0,0
1505,-666,0,0,0,253,255,0,0
1506,-664,0,0,0,255,255,0,0
1507,-672,0,0,0,0,0,0,0
1508,-670,-9,0,0,3,255,0,0
1509,-668,0,0,0,0,0,0,0
1510,-672,-7,-1,0,27,255,0,0
1511,-662,0,0,0,0,0,0,0
1512,-666,0,0,0,255,255,0,0
1513,-674,-6,-1,0,170,254,0,0
1514,-666,0,49,0,0,0,0,0
1515,-664,0,0,0,255,255,0,0
1516,-670,0,49,0,0,0,0,0
1517,-662,0,0,0,255,255,0,0
1518,-662,0,49,0,0,0,0,0
1519,-674,0,0,0,254,255,0,0
1520,-679,0,49,0,0,0,0,0
1521,-666,0,0,0,255,255,0,0
1522,-668,0,2,0,0,0,0,0
1523,-674,-5,-2,0,160,254,0,0
1524,-662,0,2,0,1,0,0,0
1525,-668,0,0,0,254,255,0,0
1526,-670,0,0,0,2,0,0,0
1527,-676,-6,1,0,171,254,0,0
1528,-668,0,0,0,0,0,0,0
1529,-672,-9,-2,0,108,255,0,0
1530,-664,0,0,0,2,0,0,0
1531,-668,-9,-1,0,152,254,0,0
1532,-662,0,0,0,0,0,0,0
1533,-674,-6,-1,0,12,255,0,0
1534,-663,0,0,0,254,255,0,0
1535,-664,0,0,0,254,255,0,0
1536,-666,0,2,0,49,0,0,0
1537,-662,-8,0,0,227,254,0,0
1538,-658,0,2,0,2,0,0,0
1539,-666,0,0,0,255,255,0,0
1540,-662,-9,-1,0,219,254,0,0
1541,-660,0,2,0,2,0,0,0
1542,-664,0,0,0,0,0,0,0
1543,-672,0,2,0,83,0,0,0
1544,-666,-7,-2,0,214,254,0,0
1545,-666,0,2,0,2,0,0,0
1546,-662,0,0,0,253,255,0,0
1547,-664,0,2,0,83,0,0,0
1548,-664,-5,-3,0,243,254,0,0
1549,-666,0,0,0,254,255,0,0
1550,-668,0,83,0,0,0,0,0
1551,-664,-5,-2,0,208,254,0,0
1552,-666,0,83,0,254,255,0,0
1553,-666,0,0,0,255,255,0,0
1554,-666,0,0,0,83,0,0,0
1555,-662,-6,-1,0,249,254,0,0
1556,-664,0,83,0,254,255,0,0
1557,-666,0,0,0,254,255,0,0
1558,-666,-7,-2,0,221,254,0,0
1559,-660,0,0,0,255,255,0,0
1560,-660,0,0,0,83,0,0,0
1561,-662,0,0,0,255,255,0,0
1562,-660,0,0,0,2,0,0,0
1563,-668,0,0,0,255,255,0,0
1564,-666,0,0,0,83,0,0,0
1565,-666,0,0,0,255,255,0,0
1566,-662,0,0,0,2,0,0,0
1567,-666,0,0,0,254,255,0,0
1568,-666,0,0,0,83,0,0,0
1569,-670,0,0,0,254,255,0,0
1570,-664,0,0,0,2,0,0,0
1571,-670,-8,-1,0,200,254,0,0
1572,-664,0,0,0,0,0,0,0
1573,-658,0,0,0,254,255,0,0
1574,-660,0,0,0,2,0,0,0
1575,-660,-6,-1,0,227,254,0,0
1576,-664,0,0,0,255,255,0,0
1577,-662,0,0,0,2,0,0,0
1578,-660,-7,-1,0,212,254,0,0
1579,-664,0,0,0,255,255,0,0
1580,-664,0,0,0,2,0,0,0
1581,-656,-7,-1,0,224,254,0,0
1582,-664,0,0,0,0,0,0,0
1583,-664,-7,-2,0,209,254,0,0
1584,-652,0,0,0,2,0,0,0
1585,-662,-6,-1,0,237,254,0,0
1586,-662,0,2,0,110,0,0,0
1587,-664,-5,-3,0,215,254,0,0
1588,-658,0,2,0,2,0,0,0
1589,-660,0,2,0,110,0,0,0
1590,-658,-7,0,0,226,254,0,0
1591,-664,0,0,0,253,255,0,0
1592,-670,0,0,0,0,0,0,0
1593,-666,0,0,0,255,255,0,0
1594,-660,0,0,0,2,0,0,0
1595,-660,-6,-2,0,254,254,0,0
1596,-664,0,0,0,0,0,0,0
1597,-664,0,0,0,255,255,0,0
1598,-660,0,2,0,0,0,0,0
1599,-660,-6,0,0,230,254,0,0
1600,-670,0,2,0,0,0,0,0
1601,-662,0,0,0,254,255,0,0
1602,-656,0,134,0,0,0,0,0
1603,-662,0,0,0,0,0,0,0
1604,-660,0,134,0,0,0,0,0
1605,-662,0,0,0,241,254,0,0
1606,-664,0,0,0,255,255,0,0
1607,-660,0,0,0,254,255,0,0
1608,-664,0,0,0,0,0,0,0
1609,-652,-6,-2,0,216,254,0,0
1610,-662,0,0,0,0,0,0,0
1611,-668,0,0,0,2,0,0,0
1612,-664,0,0,0,0,0,0,0
1613,-660,-7,-2,0,0,0,0,0
1614,-662,0,0,0,0,0,0,0
1615,-662,-7,-1,0,0,0,0,0
1616,-660,0,0,0,0,0,0,0
1617,-658,0,0,0,253,255,0,0
1618,-662,10,0,0,0,0,0,0
1619,-660,0,0,0,255,255,0,0
1620,-658,0,0,0,0,0,0,0
1621,-656,0,0,0,0,0,0,0
1622,-668,0,0,0,0,0,0,0
1623,-656,0,2,0,170,254,0,0
1624,-658,0,0,0,254,255,0,0
1625,-668,-6,0,0,246,254,0,0
1626,-666,-6,-3,0,208,254,0,0
1627,-666,0,0,0,0,0,0,0
1628,-658,0,0,0,255,255,0,0
1629,-668,0,0,0,2,0,0,0
1630,-654,-6,-1,0,233,254,0,0
1631,-658,0,0,0,254,255,0,0
1632,-654,0,0,0,254,255,0,0
1633,-664,0,134,0,0,0,0,0
1634,-660,0,0,0,254,255,0,0
1635,-656,0,0,0,0,0,0,0
1636,-658,-7,-1,0,0,0,0,0
1637,-654,0,0,0,0,0,0,0
1638,-668,-7,-1,0,222,254,0,0
1639,-656,0,0,0,0,0,0,0
1640,-660,0,0,0,218,254,0,0
1641,-660,0,0,0,0,0,0,0
1642,-664,0,0,0,0,0,0,0
1643,-664,0,0,0,0,0,0,0
1644,-658,0,0,0,150,0,0,0
1645,-660,0,0,0,253,255,0,0
1646,-658,0,0,0,2,0,0,0
1647,-656,-8,-1,0,225,254,0,0
1648,-652,-6,-1,0,209,254,0,0
1649,-654,-6,-1,0,230,254,0,0
1650,-658,0,2,0,0,0,0,0
1651,-656,-7,-1,0,150,0,0,0
1652,-660,0,0,0,255,255,0,0
1653,-660,0,0,0,255,255,0,0
1654,-660,0,0,0,0,0,0,0
1655,-658,0,0,0,254,255,0,0
1656,-650,0,0,0,0,0,0,0
1657,-656,-7,-2,0,0,0,0,0
1658,-660,10,0,0,0,0,0,0
1659,-660,0,0,0,150,0,0,0
1660,-652,0,0,0,255,255,0,0
1661,-658,0,0,0,2,0,0,0
1662,-652,-6,-2,0,218,254,0,0
1663,-658,0,2,0,150,0,0,0
1664,-658,-7,-1,0,191,254,0,0
1665,-656,0,0,0,0,0,0,0
1666,-664,-8,-1,0,239,254,0,0
1667,-656,0,153,0,0,0,0,0
1668,-654,0,0,0,255,255,0,0
1669,-656,0,0,0,254,255,0,0
1670,-654,0,0,0,0,0,0,0
1671,-652,0,0,0,255,255,0,0
1672,-654,0,0,0,0,0,0,0
1673,-660,-5,-2,0,0,0,0,0
1674,-660,0,0,0,0,0,0,0
1675,-656,0,0,0,165,0,0,0
1676,-660,0,0,0,255,255,0,0
1677,-654,0,0,0,2,0,0,0
1678,-660,0,0,0,0,0,0,0
1679,-654,0,2,0,165,0,0,0
1680,-662,-8,-2,0,194,254,0,0
1681,-660,0,0,0,0,0,0,0
1682,-660,-6,0,0,224,254,0,0
1683,-656,0,168,0,0,0,0,0
1684,-654,-6,-2,0,229,254,0,0
1685,-660,0,0,0,0,0,0,0
1686,-656,5,0,0,0,0,0,0
1687,-662,0,0,0,254,255,0,0
1688,-660,0,0,0,0,0,0,0
1689,-658,0,0,0,255,255,0,0
1690,-660,-7,-1,0,229,254,0,0
1691,-654,0,165,0,253,255,0,0
1692,-658,0,0,0,254,255,0,0
1693,-656,0,0,0,0,0,0,0
1694,-654,0,0,0,254,255,0,0
1695,-658,0,0,0,238,254,0,0
1696,-662,-8,-3,0,221,254,0,0
1697,-662,0,0,0,255,255,0,0
1698,-658,0,0,0,255,255,0,0
1699,-652,0,0,0,0,0,0,0
1700,-654,5,0,0,0,0,0,0
1701,-661,10,0,0,0,0,0,0
1702,-658,0,0,0,254,255,0,0
1703,-658,0,0,0,0,0,0,0
1704,-650,0,0,0,0,0,0,0
1705,-654,-6,-1,0,177,0,0,0
1706,-654,0,0,0,0,0,0,0
1707,-654,0,0,0,255,255,0,0
1708,-662,0,0,0,0,0,0,0
1709,-654,0,0,0,2,0,0,0
1710,-656,-8,-2,0,226,254,0,0
1711,-656,0,180,0,0,0,0,0
1712,-656,-6,-2,0,233,254,0,0
1713,-656,0,0,0,254,255,0,0
1714,-654,0,0,0,255,255,0,0
1715,-658,0,0,0,0,0,0,0
1716,-650,-9,-1,0,240,254,0,0
1717,-656,0,0,0,0,0,0,0
1718,-660,10,0,0,0,0,0,0
1719,-658,0,0,0,177,0,0,0
1720,-650,0,0,0,0,0,0,0
1721,-648,0,0,0,0,0,0,0
1722,-650,0,0,0,0,0,0,0
1723,-650,0,0,0,177,0,0,0
1724,-656,8185,-270,0,0,0,0,0
1725,-659,0,177,0,2,0,0,0
1726,-656,0,0,0,254,255,0,0
1727,-658,-8,-1,0,224,254,0,0
1728,-658,0,2,0,0,0,0,0
1729,-654,-7,-2,0,0,0,0,0
1730,-650,0,0,0,0,0,0,0
1731,-662,0,0,0,0,0,0,0
1732,-656,0,0,0,0,0,0,0
1733,-654,0,0,0,0,0,0,0
1734,-658,9,-1,0,0,0,0,0
1735,-660,0,0,0,0,0,0,0
1736,-656,5,0,0,0,0,0,0
1737,-648,0,0,0,2,0,0,0
1738,-650,5,0,0,0,0,0,0
1739,-650,0,0,0,254,255,0,0
1740,-656,5,0,0,233,254,0,0
1741,-648,-9,-2,0,0,0,0,0
1742,-650,0,0,0,186,0,0,0
1743,-652,0,189,0,186,0,0,0
1744,-652,10,0,0,0,0,0,0
1745,-654,0,0,0,0,0,0,0
1746,-654,10,0,0,0,0,0,0
1747,-654,0,0,0,0,0,0,0
1748,-654,0,0,0,254,254,0,0
1749,-656,0,0,0,0,0,0,0
1750,-658,0,0,0,0,0,0,0
1751,-654,0,0,0,0,0,0,0
1752,-642,0,0,0,186,0,0,0
1753,-650,10,0,0,0,0,0,0
1754,-645,-6,0,0,2,0,0,0
1755,-645,0,0,0,0,0,0,0
1756,-647,0,0,0,255,255,0,0
1757,-658,5,0,0,0,0,0,0
1758,-650,0,0,0,0,0,0,0
1759,-654,0,0,0,255,255,0,0
1760,-660,0,0,0,0,0,0,0
1761,-650,-5,-2,0,228,254,0,0
1762,-649,0,0,0,0,0,0,0
1763,-655,-7,0,0,194,0,0,0
1764,-647,-7,-2,0,0,0,0,0
1765,-649,0,0,0,255,255,0,0
1766,-647,-8,-3,0,216,254,0,0
1767,-647,10,0,0,0,0,0,0
1768,-650,0,0,0,0,0,0,0
1769,-651,0,0,0,0,0,0,0
1770,-652,0,0,0,0,0,0,0
1771,-648,0,0,1,0,0,0,0
1772,-654,0,197,0,0,0,0,0
1773,-642,0,0,0,0,0,0,0
1774,-648,0,0,0,0,0,0,0
1775,-650,0,2,0,2,0,0,0
1776,-645,0,0,0,200,0,0,0
1777,-652,0,200,0,34,2,34,2
1778,-656,0,0,0,255,255,0,0
1779,-650,0,0,0,90,2,0,0
1780,-653,-8,-1,0,223,254,0,0
1781,-650,-5,-2,0,2,0,0,0
1782,-651,0,0,0,0,0,0,0
1783,-647,-10,0,0,0,0,0,0
1784,-633,823,0,1260,250,2,236,2
1785,-645,0,0,0,27,0,0,0
1786,-636,0,0,0,0,0,0,0
1787,-650,0,0,0,194,255,0,0
1788,-646,0,211,0,0,0,0,0
1789,-638,0,0,0,244,255,0,0
1790,-643,0,0,0,2,0,0,0
1791,-647,-38,48,0,156,3,0,0
1792,-640,0,0,0,28,0,0,0
1793,-650,0,0,0,0,0,0,0
1794,-649,0,0,0,0,0,0,0
1795,-641,0,0,0,2,0,0,0
1796,-631,0,0,0,0,0,0,0
1797,-639,0,787,0,0,0,0,0
1798,-646,0,790,0,0,0,0,0
1799,-642,8133,526,0,0,0,0,0
1800,-643,796,0,1272,0,0,0,0
1801,-638,0,0,0,242,255,0,0
1802,-637,-46,14,0,2,0,0,0
1803,-646,5,200,200,2,0,0,0
1804,-635,0,0,0,53,0,0,0
1805,-637,10,81,0,0,0,0,0
1806,-635,0,0,0,3,0,0,0
1807,-634,10,82,0,0,0,0,0
1808,-637,-4,77,0,2,0,0,0
1809,-643,0,790,0,0,0,0,0
1810,-633,0,0,0,1,0,26,0
1811,-633,10,85,0,173,253,0,0
1812,-643,0,0,0,0,0,41,0
1813,-639,0,0,0,2,0,0,0
1814,-631,0,184,177,243,255,0,0
1815,-646,0,0,0,23,0,0,0
1816,-643,0,133,146,22,3,22,3
1817,-639,-77,8,0,0,0,0,0
1818,-647,0,93,93,23,3,23,3
1819,-641,-46,-26,0,2,0,0,0
1820,-636,-29,-26,0,0,0,198,1
1821,-643,38,0,866,0,0,198,1
1822,-629,0,0,0,23,0,0,0
1823,-637,0,220,0,0,0,45,252
1824,-647,0,0,0,208,255,0,0
1825,-647,0,0,0,2,0,0,0
1826,-623,0,0,0,0,0,0,0
1827,-635,0,0,0,4,0,0,0
1828,-643,0,0,0,2,0,0,0
1829,-641,0,0,0,82,252,0,0
1830,-619,-24,4,0,226,252,0,0
1831,-631,0,0,0,0,0,0,0
1832,-633,0,2,0,223,0,0,0
1833,-635,0,0,0,0,0,0,0
1834,-635,-14,-20,0,53,253,0,0
1835,-631,0,0,0,0,0,0,0
1836,-625,0,2,0,0,0,0,0
1837,-633,0,0,0,223,0,0,0
1838,-629,0,0,0,0,0,0,0
1839,-627,0,231,1605,0,0,0,0
1840,-633,0,0,0,169,250,0,0
1841,-633,0,0,0,247,255,0,0
1842,-631,0,0,0,0,0,0,0
1843,-637,0,0,0,227,0,0,0
1844,-621,0,0,0,227,0,0,0
1845,-627,0,0,0,227,255,0,0
1846,-633,-11,24,0,2,0,0,0
1847,-639,0,0,0,0,0,0,0
1848,-617,-23,-1,0,248,253,0,0
1849,-623,7,6,0,0,0,0,0
1850,-637,0,0,0,2,0,0,0
1851,-625,0,0,0,0,0,0,0
1852,-627,0,0,0,255,255,0,0
1853,-619,0,0,0,0,0,0,0
1854,-625,0,0,0,0,0,0,0
1855,-635,0,0,0,254,255,0,0
1856,-639,0,0,0,124,0,0,0
1857,-621,-3,-1,0,127,255,0,0
1858,-619,0,0,0,0,0,0,0
1859,-637,0,0,0,230,0,0,0
1860,-627,0,0,0,0,0,0,0
1861,-625,10,124,0,0,0,0,0
1862,-625,-5,-2,0,0,0,0,0
1863,-631,0,0,0,0,0,0,0
1864,-621,0,0,0,0,0,0,0
1865,-631,0,0,0,0,0,0,0
1866,-619,0,0,0,254,255,0,0
1867,-625,0,0,0,0,0,0,0
1868,-625,-9,-1,0,2,0,0,0
1869,-629,0,233,0,0,0,0,0
1870,-633,0,235,0,0,0,0,0
1871,-631,-7,-2,0,218,254,0,0
1872,-635,0,0,0,0,0,0,0
1873,-621,0,0,0,254,255,0,0
1874,-627,0,0,0,211,254,0,0
1875,-623,-5,-2,0,218,254,0,0
1876,-619,0,0,0,255,255,0,0
1877,-615,-8,-256,0,255,255,0,0
1878,-619,0,0,0,0,0,0,0
1879,-609,0,0,0,237,0,0,0
1880,-614,0,0,0,0,0,0,0
1881,-621,0,0,0,0,0,0,0
1882,-631,0,0,0,0,0,0,0
1883,-612,-8,-2,0,0,0,0,0
1884,-627,0,0,0,0,0,0,0
1885,-621,8120,-304,0,0,0,0,0
1886,-609,-6,-2,0,0,0,0,0
1887,-614,5,0,0,0,0,0,0
1888,-613,-8,-1,0,238,254,0,0
1889,-623,0,0,0,124,0,0,0
1890,-620,0,0,0,0,0,0,0
1891,-619,0,0,0,255,255,0,0
1892,-615,0,0,0,254,255,0,0
1893,-610,-9,-1,0,244,254,0,0
1894,-618,0,2,0,0,0,0,0
1895,-616,10,124,0,0,0,0,0
1896,-610,0,0,0,0,0,0,0
1897,-619,8088,-300,0,0,0,0,0
1898,-618,0,0,0,0,0,0,0
1899,-616,0,0,0,0,0,0,0
1900,-609,0,0,0,238,0,0,0
1901,-610,0,0,0,124,0,0,0
1902,-604,0,0,0,0,0,0,0
1903,-604,0,0,0,255,255,0,0
1904,-616,0,0,0,255,255,0,0
1905,-602,0,0,0,0,0,0,0
1906,-596,-6,-1,0,188,254,0,0
1907,-600,-7,0,0,0,0,0,0
1908,-613,0,0,0,0,0,0,0
1909,-608,0,0,0,255,255,0,0
1910,-604,-8,-2,0,255,255,0,0
1911,-608,0,0,0,0,0,0,0
1912,-606,-8,-1,0,221,254,0,0
1913,-604,0,235,0,2,0,0,0
1914,-604,0,235,0,2,0,0,0
1915,-604,0,0,0,238,0,0,0
1916,-604,0,0,0,254,255,0,0
1917,-600,0,0,0,255,254,0,0
1918,-600,0,0,0,0,0,0,0
1919,-602,10,124,0,0,0,0,0
1920,-604,0,0,0,255,255,0,0
1921,-602,5,0,0,0,0,0,0
1922,-602,5,0,0,124,0,0,0
1923,-604,0,0,0,2,0,0,0
1924,-602,0,0,0,0,0,0,0
1925,-602,0,0,0,0,0,0,0
1926,-604,0,0,0,0,0,0,0
1927,-602,8089,-219,0,0,0,0,0
1928,-602,-6,-1,0,190,254,0,0
1929,-600,0,0,0,255,255,0,0
1930,-598,0,0,0,255,255,0,0
1931,-596,0,238,0,0,0,0,0
1932,-600,0,0,0,0,0,0,0
1933,-602,0,0,0,255,255,0,0
1934,-596,5,0,0,0,0,0,0
1935,-598,8112,-293,0,0,0,0,0
1936,-598,0,0,0,0,0,0,0
1937,-600,0,0,0,2,0,0,0
1938,-604,0,0,0,0,0,0,0
1939,-598,0,0,0,2,0,0,0
1940,-608,-8,-2,0,130,254,0,0
1941,-604,0,0,0,255,255,0,0
1942,-602,0,0,0,221,254,0,0
1943,-600,0,0,0,254,255,0,0
1944,-613,0,0,0,0,0,0,0
1945,-596,0,0,0,213,254,0,0
1946,-608,0,0,0,254,255,0,0
1947,-598,0,0,0,255,255,0,0
1948,-596,0,238,0,0,0,0,0
1949,-600,-5,-1,0,235,0,0,0
1950,-600,0,238,0,0,0,0,0
1951,-594,0,0,0,0,0,0,0
1952,-606,0,2,0,0,0,0,0
1953,-600,-8,-1,0,194,254,0,0
1954,-600,0,235,0,0,0,0,0
1955,-604,-7,-2,0,209,254,0,0
1956,-610,0,0,0,238,0,0,0
1957,-598,0,0,0,254,255,0,0
1958,-602,0,235,0,0,0,0,0
1959,-596,-5,-1,0,227,254,0,0
1960,-602,0,235,0,2,0,0,0
1961,-598,0,0,0,254,255,0,0
1962,-594,0,0,0,235,0,0,0
1963,-602,-8,-1,0,203,254,0,0
1964,-596,0,0,0,0,0,0,0
1965,-594,-7,-1,0,230,254,0,0
1966,-598,0,0,0,235,0,0,0
1967,-600,0,0,0,255,255,0,0
1968,-600,0,0,0,0,0,0,0
1969,-596,0,0,0,0,0,0,0
1970,-600,0,39,0,0,0,0,0
1971,-598,0,0,0,254,255,0,0
1972,-600,0,0,0,255,255,0,0
1973,-596,5,182,182,124,0,0,0
1974,-606,-9,-1,0,124,0,0,0
1975,-594,0,0,0,0,0,0,0
1976,-596,0,0,0,0,0,0,0
1977,-598,0,0,3,188,0,188,0
1978,-598,0,0,0,255,255,0,0
1979,-598,0,1,3,0,0,0,0
1980,-594,-7,-3,0,208,254,0,0
1981,-598,0,0,0,0,0,0,0
1982,-596,0,0,0,255,255,0,0
1983,-600,0,0,0,0,0,0,0
1984,-600,0,0,0,0,0,0,0
1985,-596,0,0,0,255,255,0,0
1986,-596,0,0,0,0,0,0,0
1987,-598,0,0,0,254,255,0,0
1988,-598,0,0,0,0,0,0,0
1989,-596,-5,-2,0,221,254,0,0
1990,-598,0,0,0,0,0,0,0
1991,-600,0,0,0,255,255,0,0
1992,-606,0,0,0,0,0,0,0
1993,-604,-9,-2,0,9,255,0,0
1994,-604,0,2,0,238,0,0,0
1995,-598,0,0,0,255,255,0,0
1996,-598,0,235,0,0,0,0,0
1997,-598,-8,-2,0,6,255,0,0
1998,-598,0,0,0,255,255,0,0
1999,-598,0,2,0,0,0,1,0
2000,-600,-7,-2,0,223,254,0,0
2001,-598,-7,0,0,222,254,0,0
2002,-606,0,0,0,0,0,1,0
2003,-602,0,695,0,0,0,0,0
2004,-596,0,0,0,0,0,0,0
2005,-594,0,738,0,0,0,0,0
2006,-596,0,747,0,0,0,0,0
2007,-600,0,0,0,124,0,0,0
2008,-596,0,0,0,255,255,0,0
2009,-596,0,1,0,0,0,0,0
2010,-594,0,0,0,0,0,0,0
2011,-592,0,1,1,24,3,24,3
2012,-598,0,125,119,0,0,0,0
2013,-600,0,0,0,0,0,0,0
2014,-596,0,0,0,0,0,0,0
2015,-596,0,1416,176,0,0,0,0
2016,-592,-9,0,0,0,0,0,0
2017,-598,0,1675,155,218,2,218,2
2018,-594,7,-6,0,50,0,0,0
2019,-600,5,786,786,249,255,0,0
2020,-604,0,0,0,0,0,0,0
2021,-596,5,792,792,0,0,0,0
2022,-596,0,0,0,140,5,127,0
2023,-598,0,526,117,1,0,0,0
2024,-600,-9,-3,0,190,255,0,0
2025,-594,0,0,0,214,0,109,0
2026,-594,0,0,0,10,0,0,0
2027,-594,-3,9,0,9,255,0,0
2028,-596,0,0,0,0,0,0,0
2029,-598,0,0,0,21,3,21,3
2030,-596,0,0,0,251,255,0,0
2031,-596,29,12,0,0,0,0,0
2032,-600,0,0,0,10,0,0,0
2033,-604,19,-6,0,0,0,0,0
2034,-598,0,0,0,232,255,0,0
2035,-592,0,0,0,15,0,0,0
2036,-592,630,1,990,15,0,0,0
2037,-594,-45,-10,0,15,0,0,0
2038,-598,0,235,0,0,0,0,0
2039,-592,-65,-9,0,240,254,0,0
2040,-598,0,0,0,9,0,0,0
2041,-592,0,0,0,2,0,0,0
2042,-598,-72,15,0,36,252,0,0
2043,-596,0,0,0,253,255,0,0
2044,-598,-24,-5,0,253,255,0,0
2045,-594,0,0,0,0,0,0,0
2046,-596,8219,-384,0,0,0,0,0
2047,-600,8162,-951,0,0,0,0,0
2048,-594,0,0,0,0,0,0,0
2049,-600,0,557,0,0,0,0,0
2050,-596,0,0,0,0,0,0,0
2051,-590,0,0,0,0,0,0,0
2052,-594,-2,-2,0,0,0,0,0
2053,-596,10,146,0,0,0,0,0
2054,-594,0,644,0,0,0,0,0
2055,-594,0,-2,0,0,0,0,0
2056,-598,0,0,0,1,0,0,0
2057,-594,10,151,0,0,0,0,0
2058,-596,-20,-5,0,0,0,0,0
2059,-598,582,0,861,237,2,0,0
2060,-600,0,0,0,1,0,0,0
2061,-598,0,2,867,1,0,0,0
2062,-596,0,0,0,0,0,0,0
2063,-594,0,240,0,0,0,0,0
2064,-596,0,0,0,254,255,0,0
2065,-596,492,3,1063,0,0,0,0
2066,-594,0,0,0,51,2,0,0
2067,-594,0,237,0,240,0,0,0
2068,-594,0,0,0,2,0,0,0
2069,-596,0,237,0,48,1,0,0
2070,-596,0,237,0,8,1,0,0
2071,-602,0,0,0,2,0,0,0
2072,-594,0,0,0,0,0,0,0
2073,-592,0,0,0,0,0,0,0
2074,-596,0,0,0,237,0,0,0
2075,-598,0,0,0,237,0,0,0
2076,-596,0,0,0,240,0,0,0
2077,-598,0,0,0,234,255,0,0
2078,-592,7629,65,0,0,0,0,0
2079,-600,0,0,0,0,0,0,0
2080,-598,5,200,200,2,0,0,0
2081,-592,0,0,0,0,0,0,0
2082,-590,0,0,0,180,251,0,0
2083,-588,0,0,0,2,0,0,0
2084,-583,0,248,0,0,0,0,0
2085,-587,-11,-7,0,153,253,0,0
2086,-581,0,0,0,0,0,0,0
2087,-588,0,0,0,253,255,0,0
2088,-586,0,0,0,2,0,0,0
2089,-594,0,0,0,181,254,0,0
2090,-590,-6,0,0,0,0,0,0
2091,-586,10,213,0,0,0,0,0
2092,-573,0,0,0,19,254,0,0
2093,-592,0,0,0,0,0,0,0
2094,-583,0,0,0,0,0,0,0
2095,-583,0,0,0,0,0,0,0
2096,-594,0,0,0,0,0,0,0
2097,-584,-6,-1,0,54,254,0,0
2098,-588,0,2,0,0,0,0,0
