index,date,DISTANCE_P_ODOM,DISTANCE_T_ODOM
1021,1782668278187,106,0
1022,1782668278604,106,0
1023,1782668280103,106,0
1024,1782668281903,106,0
1025,1782668282920,106,0
1026,1782668283237,106,0
1027,1782668283804,106,0
1028,1782668284254,106,0
1029,1782668284903,106,0
1030,1782668285521,106,0
1031,1782668286537,106,0
1032,1782668288770,106,0
1033,1782668289838,106,0
1034,1782668291421,106,0
1035,1782668292489,106,0
1036,1782668294053,106,0
1037,1782668295022,106,0
1038,1782668295410,106,0
1039,1782668296022,106,0
1040,1782668297004,106,0
1041,1782668298570,106,0
1042,1782668299703,106,0
1043,1782668301204,106,0
1044,1782668301854,106,0
1045,1782668303505,106,0
1046,1782668303904,106,0
1047,1782668304820,106,0
1048,1782668305093,106,0
1049,1782668305670,106,0
1050,1782668306054,106,0
1051,1782668307020,106,0
1052,1782668307470,106,0
1053,1782668307570,106,0
1054,1782668307920,106,0
1055,1782668310870,111,0
1056,1782668311936,117,0
1057,1782668313522,135,0
1058,1782668314137,143,0
1059,1782668314604,149,0
1060,1782668314921,154,0
1061,1782668315120,158,0
1062,1782668316138,173,0
1063,1782668316804,187,0
1064,1782668317238,188,0
1065,1782668317338,193,0
1066,1782668317789,196,0
1067,1782668318338,205,0
1068,1782668318772,207,0
1069,1782668320271,215,0
1070,1782668320704,215,0
1071,1782668321354,219,0
1072,1782668323004,224,0
1073,1782668324071,226,0
1074,1782668324704,227,0
1075,1782668325604,229,0
1076,1782668326687,231,0
1077,1782668326904,231,0
1078,1782668327171,232,0
1079,1782668327604,232,0
1080,1782668328270,233,0
1081,1782668329170,233,0
1082,1782668330137,233,0
1083,1782668331070,233,0
1084,1782668331554,233,0
1085,1782668331738,233,0
1086,1782668331971,233,0
1087,1782668332337,233,0
1088,1782668333272,233,0
1089,1782668333722,233,0
1090,1782668335188,233,0
1091,1782668335571,233,0
1092,1782668337470,233,0
1093,1782668338504,233,0
1094,1782668339420,233,0
1095,1782668340037,233,0
1096,1782668340455,233,0
1097,1782668341020,233,0
1098,1782668341371,233,0
1099,1782668342005,233,0
1100,1782668343004,233,0
1101,1782668344871,233,0
1102,1782668345988,233,0
1103,1782668346488,233,0
1104,1782668347104,233,0
1105,1782668347554,233,0
1106,1782668349455,0,0
1107,1782668350171,0,0
1108,1782668350872,0,0
1109,1782668351555,0,0
1110,1782668352287,0,0
1111,1782668353371,0,0
1112,1782668353637,0,0
1113,1782668353988,0,0
1114,1782668354237,0,0
1115,1782668354705,0,0
1116,1782668354956,0,0
1117,1782668355488,0,0
1118,1782668355788,0,0
1119,1782668356121,0,0
1120,1782668356471,0,0
1121,1782668356754,0,0
1122,1782668357638,0,0
1123,1782668359321,0,0
1124,1782668359639,0,0
1125,1782668361138,0,0
1126,1782668361504,0,0
1127,1782668361787,0,0
1128,1782668362071,0,0
1129,1782668362337,0,0
1130,1782668362854,0,0
1131,1782668363238,0,0
1132,1782668363555,0,0
1133,1782668363904,0,0
1134,1782668365388,0,0
1135,1782668367106,0,0
1136,1782668368837,0,0
1137,1782668369187,0,0
1138,1782668369505,0,0
1139,1782668370321,0,0
1140,1782668370771,0,0
