index,date,RIGHT_MOTOR_CURRENT
655,1782581290244,1237
656,1782581290894,1350
657,1782581291293,1318
658,1782581291893,1221
659,1782581292892,1344
660,1782581295139,1469
661,1782581296523,1043
662,1782581296921,1194
663,1782581297371,1275
664,1782581297771,1233
665,1782581298371,1080
666,1782581298770,1279
667,1782581299636,1396
668,1782581300635,1052
669,1782581301318,1309
670,1782581301785,0
671,1782581301901,7
672,1782581302900,339
673,1782581303982,1236
674,1782581304199,1311
675,1782581304532,1255
676,1782581305581,1030
677,1782581307113,0
678,1782581307546,0
679,1782581308513,0
680,1782581309710,0
681,1782581310494,0
682,1782581311209,0
683,1782581312175,0
684,1782581312808,0
685,1782581314407,0
686,1782581315091,0
687,1782581316123,0
688,1782581316723,0
689,1782581317754,0
690,1782581319802,0
691,1782581320485,0
692,1782581322001,0
693,1782581322417,0
694,1782581322984,0
695,1782581324281,0
696,1782581325214,0
697,1782581325631,0
698,1782581326013,0
699,1782581326063,0
700,1782581326446,0
701,1782581327096,0
702,1782581328129,0
703,1782581329028,0
704,1782581329427,0
705,1782581330427,0
706,1782581331026,0
707,1782581331959,0
708,1782581333041,0
709,1782581333291,0
710,1782581333607,0
711,1782581334673,0
712,1782581335589,0
713,1782581336205,0
