index,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
301,4,-7,-1,0,0,0,0,0
302,3,-8,0,0,0,0,0,0
303,2,-6,-2,0,0,0,0,0
304,3,-7,0,0,0,0,0,0
305,1,-8,0,0,0,0,0,0
306,1,-8,-1,0,0,0,0,0
307,6,-6,-1,0,0,0,0,0
308,2,-8,0,0,0,0,0,0
309,1,-8,0,0,0,0,0,0
310,4,-6,-2,0,0,0,0,0
311,2,-7,0,0,0,0,0,0
312,2,-8,-1,0,0,0,0,0
313,2,-8,-1,0,0,0,0,0
314,3,-7,0,0,0,0,0,0
315,2,-8,-1,0,0,0,0,0
316,0,-7,-1,0,0,0,0,0
317,1,-7,0,0,0,0,0,0
318,3,-7,0,0,0,0,0,0
319,2,-8,-1,0,0,0,0,0
320,5,-9,0,0,0,0,0,0
321,4,-6,0,0,0,0,0,0
322,3,-8,-2,0,0,0,0,0
323,6,-6,-1,0,0,0,0,0
324,3,-7,0,0,0,0,0,0
325,4,-8,0,0,0,0,0,0
326,3,-7,-1,0,0,0,0,0
327,2,-7,-2,0,0,0,0,0
328,3,-7,0,0,0,0,0,0
329,2,-7,-1,0,0,0,0,0
330,1,-8,-1,0,0,0,0,0
331,3,-7,0,0,0,0,0,0
332,2,-7,-1,0,0,0,0,0
333,2,-8,-1,0,0,0,0,0
334,3,-7,0,0,0,0,0,0
335,4,-8,-1,0,0,0,0,0
336,2,-7,0,0,0,0,0,0
337,3,-7,0,0,0,0,0,0
338,2,-8,-1,0,0,0,0,0
339,2,-7,-1,0,0,0,0,0
340,2,-8,0,0,0,0,0,0
341,1,-6,0,0,0,0,0,0
342,3,-6,-1,0,0,0,0,0
343,3,-8,0,0,0,0,0,0
344,4,-8,0,0,0,0,0,0
345,2,-8,-1,0,0,0,0,0
346,3,-7,-1,0,0,0,0,0
347,4,-7,0,0,0,0,0,0
348,2,-7,-2,0,0,0,0,0
349,1,-7,-2,0,0,0,0,0
350,2,-7,-1,0,0,0,0,0
351,4,-7,0,0,0,0,0,0
352,2,-7,1,0,0,0,0,0
353,2,-7,-1,0,0,0,0,0
354,2,-7,-1,0,0,0,0,0
355,2,-8,-1,0,0,0,0,0
356,3,-8,-1,0,0,0,0,0
357,3,-6,-1,0,0,0,0,0
358,1,-8,0,0,0,0,0,0
359,2,-6,0,0,0,0,0,0
360,1,-7,-1,0,0,0,0,0
361,2,-9,0,0,0,0,0,0
362,2,-9,-1,0,0,0,0,0
363,3,-8,0,0,0,0,0,0
364,0,-8,0,0,0,0,0,0
365,2,-8,0,0,0,0,0,0
366,5,-7,0,0,0,0,0,0
367,3,-7,0,0,0,0,0,0
368,3,-8,-2,0,0,0,0,0
369,4,-7,0,0,0,0,0,0
370,3,-7,1,0,0,0,0,0
371,2,-6,1,0,0,0,0,0
372,3,-7,-1,0,0,0,0,0
373,1,-7,0,0,0,0,0,0
374,3,-7,0,0,0,0,0,0
375,2,-8,0,0,0,0,0,0
376,4,-7,0,0,0,0,0,0
377,1,-7,0,0,0,0,0,0
378,2,-7,-1,0,0,0,0,0
379,1,-6,0,0,0,0,0,0
380,2,-8,0,0,0,0,0,0
381,2,-8,0,0,0,0,0,0
382,2,-8,1,0,0,0,0,0
383,2,-8,-1,0,0,0,0,0
384,3,-8,0,0,0,0,0,0
385,2,-7,0,0,0,0,0,0
386,3,-7,0,0,0,0,0,0
387,2,-7,0,0,0,0,0,0
388,3,-9,-1,0,0,0,0,0
389,2,-8,0,0,0,0,0,0
390,3,-7,0,0,0,0,0,0
391,2,-7,0,0,0,0,0,0
392,24,-28,19,0,0,0,0,0
393,42,2,12,0,0,0,0,0
394,-12,0,-13,0,0,0,0,0
395,8,-8,-2,0,0,0,0,0
396,12,-7,5,0,0,0,0,0
397,96,-13,11,0,0,0,0,0
398,-68,-32,-6,0,0,0,0,0
399,-1,1,-5,0,0,0,0,0
400,9,-6,5,0,0,0,0,0
401,-9,-8,4,0,0,0,0,0
402,-6,-8,-3,0,0,0,0,0
403,0,-5,0,0,0,0,0,0
404,5,-7,3,0,0,0,0,0
405,5,-7,-1,0,0,0,0,0
406,2,-7,-2,0,0,0,0,0
407,0,-7,-1,0,0,0,0,0
408,3,-6,0,0,0,0,0,0
409,3,-8,-2,0,0,0,0,0
410,1,-7,1,0,0,0,0,0
411,2,-8,-1,0,0,0,0,0
412,5,-7,-2,0,0,0,0,0
413,4,-8,1,0,0,0,0,0
414,0,-8,0,0,0,0,0,0
415,0,-8,0,0,0,0,0,0
416,0,-7,-1,0,0,0,0,0
417,2,-7,1,0,0,0,0,0
418,6,-7,0,0,0,0,0,0
419,2,-8,0,0,0,0,0,0
420,2,-7,0,0,0,0,0,0
421,2,-7,-1,0,0,0,0,0
422,2,-8,-1,0,0,0,0,0
423,4,-8,-1,0,0,0,0,0
424,3,-6,0,0,0,0,0,0
425,1,-7,-1,0,0,0,0,0
426,4,-8,-1,0,0,0,0,0
427,5,-6,0,0,0,0,0,0
428,4,-7,-1,0,0,0,0,0
429,0,-8,-1,0,0,0,0,0
430,0,-8,-1,0,0,0,0,0
431,2,-7,0,0,0,0,0,0
432,4,-7,-1,0,0,0,0,0
433,2,-8,0,0,0,0,0,0
434,0,-8,0,0,0,0,0,0
435,2,-7,-1,0,0,0,0,0
436,3,-8,-1,0,0,0,0,0
437,4,-7,0,0,0,0,0,0
438,3,-8,0,0,0,0,0,0
439,3,-7,-1,0,0,0,0,0
440,1,-7,0,0,0,0,0,0
441,4,-8,-1,0,0,0,0,0
442,5,-6,0,0,0,0,0,0
443,1,-8,-1,0,0,0,0,0
444,3,-8,-1,0,0,0,0,0
445,4,-6,-2,0,0,0,0,0
446,2,-7,-1,0,0,0,0,0
447,1,-6,0,0,0,0,0,0
448,0,-8,0,0,0,0,0,0
449,1,-8,-1,0,0,0,0,0
450,4,-6,1,0,0,0,0,0
451,0,-7,0,0,0,0,0,0
452,3,-8,0,0,0,0,0,0
453,1,-7,0,0,0,0,0,0
454,0,-8,-1,0,0,0,0,0
455,4,-8,-1,0,0,0,0,0
456,2,-7,0,0,0,0,0,0
457,1,-7,0,0,0,0,0,0
458,3,-9,-1,0,0,0,0,0
459,4,-8,-1,0,0,0,0,0
460,0,-8,0,0,0,0,0,0
461,1,-8,0,0,0,0,0,0
462,4,-7,-1,0,0,0,0,0
463,4,-8,0,0,0,0,0,0
464,2,-8,0,0,0,0,0,0
465,2,-8,0,0,0,0,0,0
466,3,-7,1,0,0,0,0,0
467,4,-8,-1,0,0,0,0,0
468,2,-9,0,0,0,0,0,0
469,1,-7,0,0,0,0,0,0
470,3,-7,0,0,0,0,0,0
471,2,-8,-1,0,0,0,0,0
472,2,-7,-1,0,0,0,0,0
473,4,-7,0,0,0,0,0,0
474,5,-7,-1,0,0,0,0,0
475,2,-7,-1,0,0,0,0,0
476,2,-8,0,0,0,0,0,0
477,2,-8,0,0,0,0,0,0
478,2,-7,0,0,0,0,0,0
479,3,-8,-1,0,0,0,0,0
480,4,-9,0,0,0,0,0,0
481,1,-7,0,0,0,0,0,0
482,2,-6,-1,0,0,0,0,0
483,1,-8,0,0,0,0,0,0
484,3,-8,-1,0,0,0,0,0
485,3,-7,-1,0,0,0,0,0
486,2,-8,0,0,0,0,0,0
487,4,-6,1,0,0,0,0,0
488,3,-7,0,0,0,0,0,0
489,2,-7,0,0,0,0,0,0
490,3,-7,1,0,0,0,0,0
491,2,-7,0,0,0,0,0,0
492,3,-7,0,0,0,0,0,0
493,2,-7,-1,0,0,0,0,0
494,4,-6,-1,0,0,0,0,0
495,2,-6,-1,0,0,0,0,0
496,2,-8,0,0,0,0,0,0
497,3,-6,-1,0,0,0,0,0
498,3,-7,-2,0,0,0,0,0
499,2,-8,0,0,0,0,0,0
500,3,-7,-1,0,0,0,0,0
501,1,-7,-1,0,0,0,0,0
502,2,-7,-1,0,0,0,0,0
503,4,-8,0,0,0,0,0,0
504,3,-7,0,0,0,0,0,0
505,3,-8,-1,0,0,0,0,0
506,4,-7,0,0,0,0,0,0
507,1,-9,-1,0,0,0,0,0
508,2,-8,1,0,0,0,0,0
509,4,-8,-1,0,0,0,0,0
510,3,-8,0,0,0,0,0,0
511,4,-8,0,0,0,0,0,0
512,2,-6,-1,0,0,0,0,0
513,3,-6,0,0,0,0,0,0
514,2,-6,0,0,0,0,0,0
515,4,-8,0,0,0,0,0,0
516,2,-7,0,0,0,0,0,0
517,3,-8,1,0,0,0,0,0
518,1,-9,0,0,0,0,0,0
519,2,-7,0,0,0,0,0,0
520,4,-7,0,0,0,0,0,0
521,3,-7,0,0,0,0,0,0
522,2,-7,-1,0,0,0,0,0
523,3,-8,-2,0,0,0,0,0
524,2,-8,0,0,0,0,0,0
525,3,-7,1,0,0,0,0,0
526,3,-7,0,0,0,0,0,0
527,0,-7,-1,0,0,0,0,0
528,1,-8,-1,0,0,0,0,0
529,2,-8,0,0,0,0,0,0
530,3,-8,0,0,0,0,0,0
531,2,-7,0,0,0,0,0,0
532,1,-8,-1,0,0,0,0,0
533,4,-8,0,0,0,0,0,0
534,2,-7,0,0,0,0,0,0
535,3,-8,-1,0,0,0,0,0
536,2,-7,-1,0,0,0,0,0
537,3,-7,-1,0,0,0,0,0
538,2,-8,0,0,0,0,0,0
539,2,-8,255,0,0,0,0,0
540,4,-6,-1,0,0,0,0,0
541,2,-7,-1,0,0,0,0,0
542,1,-7,0,0,0,0,0,0
543,2,-8,-1,0,0,0,0,0
544,3,-8,-2,0,0,0,0,0
545,2,-6,-1,0,0,0,0,0
546,3,-8,0,0,0,0,0,0
547,3,-8,0,0,0,0,0,0
548,3,-7,0,0,0,0,0,0
549,2,-6,0,0,0,0,0,0
550,2,-7,-1,0,0,0,0,0
551,3,-8,-2,0,0,0,0,0
552,3,-7,0,0,0,0,0,0
553,1,-7,0,0,0,0,0,0
554,3,-7,0,0,0,0,0,0
555,3,-6,-1,0,0,0,0,0
556,2,-8,-1,0,0,0,0,0
557,4,-7,0,0,0,0,0,0
558,3,-7,0,0,0,0,0,0
559,0,-7,-1,0,0,0,0,0
560,5,-9,0,0,0,0,0,0
561,1,-8,0,0,0,0,0,0
562,3,-10,1,0,0,0,0,0
563,0,-9,-1,0,0,0,0,0
564,3,-8,0,0,0,0,0,0
565,5,-6,0,0,0,0,0,0
566,3,-8,-1,0,0,0,0,0
567,3,-7,255,0,0,0,0,0
568,1,-7,0,0,0,0,0,0
569,3,-8,0,0,0,0,0,0
570,3,-9,-1,0,0,0,0,0
571,1,-6,0,0,0,0,0,0
572,2,-7,0,0,0,0,0,0
573,4,-7,1,0,0,0,0,0
574,2,-7,0,0,0,0,0,0
575,2,-8,0,0,0,0,0,0
576,3,-8,-1,0,0,0,0,0
577,0,-7,-1,0,0,0,0,0
578,3,-7,0,0,0,0,0,0
579,2,-8,0,0,0,0,0,0
580,3,-8,0,0,0,0,0,0
581,2,-8,0,0,0,0,0,0
582,3,-7,-1,0,0,0,0,0
583,3,-7,0,0,0,0,0,0
584,4,-6,-1,0,0,0,0,0
585,2,-9,1,0,0,0,0,0
586,3,-6,0,0,0,0,0,0
587,1,-7,-1,0,0,0,0,0
588,2,-6,0,0,0,0,0,0
589,4,-7,-1,0,0,0,0,0
590,2,-7,0,0,0,0,0,0
591,1,-8,-1,0,0,0,0,0
592,4,-8,0,0,0,0,0,0
593,4,-6,0,0,0,0,0,0
594,4,-8,0,0,0,0,0,0
595,3,-7,-1,0,0,0,0,0
596,2,-7,-2,0,0,0,0,0
597,4,-8,0,0,0,0,0,0
598,3,-7,-1,0,0,0,0,0
599,6,-8,0,0,0,0,0,0
600,1,-7,-1,0,0,0,0,0
601,1,-7,-1,0,0,0,0,0
602,1,-7,1,0,0,0,0,0
603,1,-7,0,0,0,0,0,0
604,4,-7,0,0,0,0,0,0
605,3,-7,-1,0,0,0,0,0
606,2,-8,-1,0,0,0,0,0
607,3,-8,0,0,0,0,0,0
608,3,-9,1,0,0,0,0,0
609,3,-7,0,0,0,0,0,0
610,2,-8,-1,0,0,0,0,0
611,1,-6,0,0,0,0,0,0
612,3,-8,0,0,0,0,0,0
613,3,-8,0,0,0,0,0,0
614,3,-7,-1,0,0,0,0,0
615,4,-7,0,0,0,0,0,0
616,4,-6,-1,0,0,0,0,0
617,4,-8,-1,0,0,0,0,0
618,3,-7,0,0,0,0,0,0
619,3,-7,-1,513,0,0,0,0
620,4,-8,-1,0,0,0,0,0
621,3,-5,1,0,0,0,0,0
622,1,-6,-1,0,0,0,0,0
623,2,-8,-1,0,0,0,0,0
624,3,-8,-1,0,0,0,0,0
625,3,-9,0,0,0,0,0,0
626,11,-4,-1,0,0,0,0,0
627,1,-10,-1,0,0,0,0,0
628,0,24,10,0,0,0,0,0
629,-55,-14,12,754,0,0,0,0
630,80,-13,-4,0,0,0,0,0
631,26,12,-15,0,0,0,0,0
632,-12,-19,9,0,0,0,0,0
633,-4,-12,-2,926,0,0,0,0
634,4,0,2,0,0,0,0,0
635,11,-1,-3,159,0,0,0,0
636,-6,-9,-3,0,0,0,0,0
637,5,-3,-2,675,0,0,0,0
638,7,1,0,0,0,0,0,0
639,14,2,5,770,0,0,0,0
640,4,-4,3,0,0,0,0,0
641,9,0,-2,0,0,0,0,0
642,13,0,255,0,0,0,0,0
643,19,6,3,0,0,0,0,0
644,12,-10,-1,0,0,0,0,0
645,-2,23,0,0,0,0,0,0
646,-31,12,6,0,0,0,0,0
647,-17,-30,4,0,0,0,0,0
648,-34,249,-14,0,0,0,0,0
649,60,13,2,0,0,0,0,0
650,-34,-31,-7,0,0,0,0,0
651,-59,-23,-17,0,0,0,0,0
652,-29,-24,16,0,0,0,0,0
653,5,-21,-10,236,0,0,0,0
654,8,-22,-11,0,0,0,0,0
655,22,-19,-22,263,0,0,0,0
656,-27,-37,-13,0,0,0,0,0
657,-1,-29,-10,291,0,0,0,0
658,-9,-41,34,0,0,0,0,0
659,-27,-48,25,0,0,0,0,0
660,166,4,19,0,0,0,0,0
661,11,-31,-11,0,0,0,0,0
662,-34,-29,-7,0,0,0,0,0
663,67,-29,13,0,0,0,0,0
664,115,-3,-6,0,0,0,0,0
665,-77,-40,-12,0,0,0,0,0
666,-7,-16,12,0,0,0,0,0
667,44,-14,13,0,0,0,0,0
668,-5,-30,8,0,0,0,0,0
669,-86,-56,-29,0,0,0,0,0
670,54,-24,32,1084,0,0,0,0
671,1,-42,45,0,0,0,0,0
672,-150,28,-123,0,0,0,0,0
673,149,17,69,0,0,0,0,0
674,-59,-39,15,0,0,0,0,0
675,-31,-2,9,1053,0,0,0,0
676,94,19,19,0,0,0,0,0
677,-189,2,1,477,0,0,0,0
678,46,38,-24,0,0,0,0,0
679,21,38,-3,482,0,0,0,0
680,9,49,8,0,0,0,0,0
681,55,35,15,0,0,0,0,0
682,-98,0,-19,0,0,0,0,0
683,106,42,16,0,0,0,0,0
684,-147,13,-11,0,0,0,0,0
685,108,67,83,0,0,0,0,0
686,-43,-20,-16,0,0,0,0,0
687,105,58,11,0,0,0,0,0
688,112,24,-29,0,0,0,0,0
689,22,-4,2,0,0,0,0,0
690,-33,-14,-23,0,0,0,0,0
691,-68,-26,30,0,0,0,0,0
692,-28,253,18,0,0,0,0,0
693,96,27,-3,0,0,0,0,0
694,-99,-30,35,0,0,0,0,0
695,32,-10,-7,0,0,0,0,0
696,-4,-9,-28,0,0,0,0,0
697,-164,-43,10,0,0,0,0,0
698,-32,-16,24,0,0,0,0,0
699,21,-9,22,0,0,0,0,0
700,-76,-22,251,857,0,0,0,0
701,-31,-17,33,0,0,0,0,0
702,-96,-30,-9,882,0,0,0,0
703,277,72,45,0,0,0,0,0
704,-89,5,28,0,0,0,0,0
705,-16,2,-17,0,0,0,0,0
706,-5,12,4,0,0,0,0,0
707,-45,15,2,954,0,0,0,0
708,7,26,20,937,0,0,0,0
709,-28,9,3,0,0,0,0,0
710,-87,-15,-24,0,0,0,0,0
711,-100,30,3,0,0,0,0,0
712,-110,-32,-46,0,0,0,0,0
713,3,-22,17,0,0,0,0,0
714,48,-32,-31,0,0,0,0,0
