index,date,KP,TI,SLIP
986,1782590602036,0,0,0
987,1782590602203,0,0,0
988,1782590602603,0,0,0
989,1782590604002,0,0,0
990,1782590605484,0,0,0
991,1782590605917,0,0,0
992,1782590606183,0,0,0
993,1782590606550,0,0,0
994,1782590606766,0,0,0
995,1782590606932,0,0,0
996,1782590607349,0,0,0
997,1782590607665,0,0,0
998,1782590607998,0,0,0
999,1782590608815,0,0,0
1000,1782590609364,0,0,0
1001,1782590612078,0,0,0
1002,1782590614126,0,0,0
1003,1782590614376,0,0,0
1004,1782590614692,0,0,0
1005,1782590615042,0,0,0
1006,1782590615258,0,0,0
1007,1782590615609,0,0,0
1008,1782590616191,0,0,0
1009,1782590617457,0,0,0
1010,1782590617874,0,0,0
1011,1782590618156,0,0,0
1012,1782590618506,0,0,0
1013,1782590618789,0,0,0
1014,1782590619788,0,0,0
1015,1782590619805,0,0,0
1016,1782590619988,0,0,0
1017,1782590624585,0,0,0
1018,1782590625334,0,0,0
1019,1782590626266,0,0,0
1020,1782590626550,0,0,0
1021,1782590627999,0,0,0
1022,1782590628265,0,0,0
1023,1782590629763,0,0,0
1024,1782590630081,0,0,0
1025,1782590630845,0,0,0
1026,1782590630846,0,0,0
1027,1782590630980,0,0,0
1028,1782590631528,0,0,0
1029,1782590631844,0,0,0
1030,1782590632244,0,0,0
1031,1782590635192,0,0,0
1032,1782590635541,0,0,0
1033,1782590635893,0,0,0
1034,1782590636025,0,0,0
1035,1782590636357,0,0,0
1036,1782590636658,0,0,0
1037,1782590636974,0,0,0
1038,1782590637290,0,0,0
1039,1782590637608,0,0,0
1040,1782590638140,0,0,0
1041,1782590638390,0,0,0
1042,1782590640106,0,0,0
1043,1782590640371,0,0,0
1044,1782590640655,0,0,0
1045,1782590643486,0,0,0
1046,1782590644218,0,0,0
1047,1782590715175,0,0,0
1048,1782590715275,0,0,0
1049,1782590715907,0,0,0
1050,1782590715991,0,0,0
1051,1782590716674,0,0,0
1052,1782590716740,0,0,0
1053,1782590717574,0,0,0
1054,1782590719855,0,0,0
1055,1782590720171,0,0,0
1056,1782590720437,0,0,0
1057,1782590721753,0,0,0
1058,1782590721753,0,0,0
1059,1782590721853,0,0,0
1060,1782590722219,0,0,0
1061,1782590722486,0,0,0
1062,1782590722852,0,0,0
1063,1782590723085,0,0,0
1064,1782590723868,0,0,0
1065,1782590724233,0,0,0
1066,1782590724483,0,0,0
1067,1782590725084,0,0,0
1068,1782590725418,0,0,0
1069,1782590726266,0,0,0
1070,1782590726516,0,0,0
1071,1782590726899,0,0,0
1072,1782590727281,0,0,0
1073,1782590727548,0,0,0
1074,1782590727881,0,0,0
1075,1782590728131,0,0,0
1076,1782590728348,0,0,0
1077,1782590728614,0,0,0
1078,1782590728980,0,0,0
1079,1782590729313,0,0,0
1080,1782590730812,0,0,0
1081,1782590732811,0,0,0
1082,1782590732826,0,0,0
1083,1782590732876,0,0,0
1084,1782590733661,0,0,0
1085,1782590734009,0,0,0
1086,1782590734244,0,0,0
1087,1782590734609,0,0,0
1088,1782590734926,0,0,0
1089,1782590735208,0,0,0
1090,1782590736291,0,0,0
1091,1782590736873,0,0,0
1092,1782590737173,0,0,0
1093,1782590738922,0,0,0
1094,1782590739804,0,0,0
1095,1782590740104,0,0,0
1096,1782590743900,0,0,0
1097,1782590744317,0,0,0
1098,1782590744650,0,0,0
1099,1782590745533,0,0,0
1100,1782590745833,0,0,0
1101,1782590746449,0,0,0
1102,1782590747132,0,0,0
1103,1782590747565,0,0,0
1104,1782590747797,0,0,0
1105,1782590748048,0,0,0
1106,1782590748698,0,0,0
1107,1782590749129,0,0,0
1108,1782590749729,0,0,0
1109,1782590750046,0,0,0
1110,1782590750663,0,0,0
1111,1782590751678,0,0,0
1112,1782590754825,0,0,0
1113,1782590755291,0,0,0
1114,1782590755908,0,0,0
1115,1782590757422,0,0,0
1116,1782590757506,0,0,0
1117,1782590757922,0,0,0
1118,1782590758489,0,0,0
1119,1782590759571,0,0,0
1120,1782590759821,0,0,0
1121,1782590760104,0,0,0
1122,1782590760586,0,0,0
1123,1782590761104,0,0,0
1124,1782590763034,0,0,0
1125,1782590763434,0,0,0
1126,1782590764450,0,0,0
1127,1782590764649,0,0,0
1128,1782590765799,0,0,0
1129,1782590766582,0,0,0
1130,1782590767215,0,0,0
1131,1782590767548,0,0,0
1132,1782590768131,1185,2,0
1133,1782590769213,1185,2,0
1134,1782590769564,1185,2,0
1135,1782590769746,1185,2,0
1136,1782590770811,1185,2,0
1137,1782590772742,1185,2,0
1138,1782590773792,1185,2,0
1139,1782590774724,1185,2,0
1140,1782590775341,1185,2,0
1141,1782590775758,1185,2,0
1142,1782590776789,1185,2,0
1143,1782590776807,1185,2,0
1144,1782590777223,1185,2,0
1145,1782590778289,1185,2,0
1146,1782590778921,1185,2,0
1147,1782590779904,1185,2,0
1148,1782590780919,1185,2,0
1149,1782590781852,1185,2,0
1150,1782590782901,1185,2,0
1151,1782590783450,1185,2,0
1152,1782590783933,1185,2,0
1153,1782590784117,1185,2,0
1154,1782590785482,1185,2,0
1155,1782590794748,5032,74,0
1156,1782590796291,5331,85,0
1157,1782590796292,5373,87,0
1158,1782590796292,5458,91,0
1159,1782590796292,5458,91,0
1160,1782590796549,5544,95,0
1161,1782590796998,5544,95,0
1162,1782590798459,5544,95,0
1163,1782590798939,5522,94,0
1164,1782590799499,5437,90,0
1165,1782590800556,5565,96,0
1166,1782590801483,5906,113,0
1167,1782590802187,5522,94,0
1168,1782590803841,3367,15,0
1169,1782590804938,4250,32,0
1170,1782590805272,4458,39,0
1171,1782590805421,4614,47,0
1172,1782590806488,4718,53,0
1173,1782590807120,5203,80,0
1174,1782590807686,5267,83,0
1175,1782590808086,5139,78,0
1176,1782590809086,4770,57,0
1177,1782590810617,4989,73,0
1178,1782590811049,5053,75,0
1179,1782590811699,5203,80,0
1180,1782590812615,5160,79,0
1181,1782590813481,5139,78,0
1182,1782590813963,5373,87,0
1183,1782590815862,5501,93,0
1184,1782590816828,6269,137,0
1185,1782590817445,5949,116,0
1186,1782590817461,5885,112,0
1187,1782590817677,5544,95,0
1188,1782590818643,2432,8,0
1189,1782590820591,1185,2,0
1190,1782590823156,3627,19,0
1191,1782590823572,3938,24,0
1192,1782590824471,4094,28,0
1193,1782590825105,3471,17,0
1194,1782590827769,2432,8,0
1195,1782590828469,1185,2,0
1196,1782590830417,1185,2,0
1197,1782590831415,1185,2,0
1198,1782590831999,1185,2,0
1199,1782590832364,1185,2,0
1200,1782590832948,1185,2,0
1201,1782590834013,1185,2,0
1202,1782590834279,1185,2,0
1203,1782590834562,1185,2,0
1204,1782590834980,1185,2,0
1205,1782590835728,1185,2,0
1206,1782590836444,1185,2,0
1207,1782590836761,1185,2,0
1208,1782590836977,1185,2,0
1209,1782590837876,1185,2,0
1210,1782590838276,1185,2,0
1211,1782590839525,1185,2,0
1212,1782590840125,1185,2,0
1213,1782590840525,1185,2,0
1214,1782590841075,1185,2,0
1215,1782590842273,1185,2,0
1216,1782590842639,1185,2,0
1217,1782590843605,1185,2,0
1218,1782590843904,1185,2,0
1219,1782590970382,0,0,0
1220,1782590970482,0,0,0
1221,1782590971115,0,0,0
1222,1782590971198,0,0,0
1223,1782590971814,0,0,0
1224,1782590972547,0,0,0
1225,1782590972681,0,0,0
1226,1782590973530,0,0,0
1227,1782590973863,0,0,0
1228,1782590977060,0,0,0
1229,1782590977660,0,0,0
1230,1782590977926,0,0,0
1231,1782590979491,0,0,0
1232,1782590979857,0,0,0
1233,1782590980091,0,0,0
1234,1782590980407,0,0,0
1235,1782590980641,0,0,0
1236,1782590981411,0,0,0
1237,1782590982040,0,0,0
1238,1782590982306,0,0,0
1239,1782590982672,0,0,0
1240,1782590982972,0,0,0
1241,1782590984054,0,0,0
1242,1782590984653,0,0,0
1243,1782590985004,0,0,0
1244,1782590985355,0,0,0
1245,1782590985636,0,0,0
1246,1782590985886,0,0,0
1247,1782590986085,0,0,0
1248,1782590986502,0,0,0
1249,1782590987917,0,0,0
1250,1782590988217,0,0,0
1251,1782590988450,0,0,0
1252,1782590989151,0,0,0
1253,1782590990198,0,0,0
1254,1782590990549,0,0,0
1255,1782590990648,0,0,0
1256,1782590991731,0,0,0
1257,1782590992730,0,0,0
1258,1782590993646,0,0,0
1259,1782590994029,0,0,0
1260,1782590995028,0,0,0
1261,1782590995345,0,0,0
1262,1782590995895,0,0,0
1263,1782590996860,0,0,0
1264,1782590998741,0,0,0
1265,1782590999724,0,0,0
1266,1782591000141,0,0,0
1267,1782591000675,0,0,0
1268,1782591001723,0,0,0
1269,1782591002288,0,0,0
1270,1782591003254,0,0,0
1271,1782591003654,0,0,0
1272,1782591004237,0,0,0
1273,1782591005270,0,0,0
1274,1782591005803,0,0,0
1275,1782591006218,0,0,0
1276,1782591007234,0,0,0
1277,1782591007434,0,0,0
1278,1782591008533,0,0,0
1279,1782591009616,0,0,0
1280,1782591010815,0,0,0
1281,1782591011497,0,0,0
1282,1782591011947,0,0,0
1283,1782591012480,0,0,0
1284,1782591013529,0,0,0
1285,1782591014512,0,0,0
1286,1782591014994,0,0,0
1287,1782591015494,0,0,0
1288,1782591016027,0,0,0
1289,1782591017359,0,0,0
1290,1782591018308,0,0,0
1291,1782591019291,0,0,0
1292,1782591020606,0,0,0
1293,1782591020623,0,0,0
1294,1782591021456,0,0,0
1295,1782591021855,0,0,0
1296,1782591022671,0,0,0
1297,1782591023754,0,0,0
1298,1782591025302,0,0,0
1299,1782591026435,0,0,0
1300,1782591027017,0,0,0
1301,1782591027950,0,0,0
1302,1782591028317,0,0,0
1303,1782591028866,0,0,0
1304,1782591029832,0,0,0
1305,1782591030931,0,0,0
1306,1782591031647,0,0,0
1307,1782591032180,0,0,0
1308,1782591032863,0,0,0
1309,1782591033613,0,0,0
1310,1782591034211,0,0,0
1311,1782591034927,0,0,0
1312,1782591037292,0,0,0
1313,1782591038076,0,0,0
1314,1782591038841,0,0,0
1315,1782591038942,0,0,0
1316,1782591039374,0,0,0
1317,1782591039973,0,0,0
1318,1782591040756,0,0,0
1319,1782591041505,0,0,0
1320,1782591041755,0,0,0
1321,1782591043204,0,0,0
1322,1782591044736,0,0,0
1323,1782591045718,0,0,0
1324,1782591046152,0,0,0
1325,1782591046235,0,0,0
1326,1782591046701,0,0,0
1327,1782591047301,0,0,0
1328,1782591048034,0,0,0
1329,1782591048516,0,0,0
1330,1782591048649,0,0,0
1331,1782591048983,0,0,0
1332,1782591049815,0,0,0
1333,1782591049898,0,0,0
1334,1782591050731,0,0,0
1335,1782591051514,0,0,0
1336,1782591052480,0,0,0
1337,1782591052796,0,0,0
1338,1782591053878,0,0,0
1339,1782591055310,0,0,0
1340,1782591055693,0,0,0
1341,1782591058291,0,0,0
1342,1782591059041,0,0,0
1343,1782591059907,0,0,0
1344,1782591060906,0,0,0
1345,1782591061572,0,0,0
1346,1782591062021,0,0,0
1347,1782591062154,0,0,0
1348,1782591062471,0,0,0
1349,1782591063504,0,0,0
1350,1782591065135,0,0,0
1351,1782591065219,0,0,0
1352,1782591065902,0,0,0
1353,1782591066019,0,0,0
1354,1782591066817,0,0,0
1355,1782591067650,0,0,0
1356,1782591067750,1536,0,160
1357,1782591068616,0,0,0
1358,1782591069015,0,0,0
1359,1782591069698,0,0,0
1360,1782591070098,0,0,0
1361,1782591070364,0,0,0
1362,1782591070531,0,0,0
1363,1782591071896,0,0,0
1364,1782591072246,0,0,0
1365,1782591072779,0,0,0
1366,1782591074111,0,0,0
1367,1782591106884,0,0,0
1368,1782591107553,0,0,0
1369,1782591107617,0,0,0
1370,1782591107717,0,0,0
1371,1782591108332,0,0,0
1372,1782591109015,0,0,0
1373,1782591109814,0,0,0
1374,1782591109998,0,0,0
1375,1782591110297,0,0,0
1376,1782591110631,0,0,0
1377,1782591110947,0,0,0
1378,1782591111247,0,0,0
1379,1782591114477,0,0,0
1380,1782591115876,0,0,0
1381,1782591116260,0,0,0
1382,1782591116493,0,0,0
1383,1782591116909,0,0,0
1384,1782591117109,0,0,0
1385,1782591117358,0,0,0
1386,1782591117625,0,0,0
1387,1782591118569,0,0,0
1388,1782591118591,0,0,0
1389,1782591119840,0,0,0
1390,1782591123653,0,0,0
1391,1782591124019,0,0,0
1392,1782591124369,0,0,0
1393,1782591124502,0,0,0
1394,1782591124769,0,0,0
1395,1782591125185,0,0,0
1396,1782591125501,0,0,0
1397,1782591125868,0,0,0
1398,1782591126984,0,0,0
1399,1782591127234,0,0,0
1400,1782591127566,0,0,0
1401,1782591131996,0,0,0
1402,1782591132246,0,0,0
1403,1782591134827,0,0,0
1404,1782591135076,0,0,0
1405,1782591135426,0,0,0
1406,1782591135776,0,0,0
1407,1782591136975,0,0,0
1408,1782591137258,0,0,0
1409,1782591137541,0,0,0
1410,1782591140622,0,0,0
1411,1782591140739,0,0,0
1412,1782591141005,0,0,0
1413,1782591141387,0,0,0
1414,1782591141554,0,0,0
1415,1782591142853,0,0,0
1416,1782591143036,0,0,0
1417,1782591144502,0,0,0
1418,1782591144718,0,0,0
1419,1782591144985,0,0,0
1420,1782591146434,0,0,0
1421,1782591146534,0,0,0
1422,1782591147782,0,0,0
1423,1782591147982,0,0,0
1424,1782591149298,0,0,0
1425,1782591149498,0,0,0
1426,1782591150065,0,0,0
1427,1782591151612,0,0,0
1428,1782591151796,0,0,0
1429,1782591151979,0,0,0
1430,1782591154028,0,0,0
1431,1782591154128,0,0,0
1432,1782591155293,0,0,0
1433,1782591156576,0,0,0
1434,1782591157725,0,0,0
1435,1782591157874,0,0,0
1436,1782591159190,0,0,0
1437,1782591159989,0,0,0
1438,1782591160306,0,0,0
1439,1782591160506,0,0,0
1440,1782591161572,0,0,0
1441,1782591161738,0,0,0
1442,1782591162903,0,0,0
1443,1782591163070,0,0,0
1444,1782591164286,3,0,0
1445,1782591164419,0,0,0
1446,1782591164935,0,0,0
1447,1782591165867,0,0,0
1448,1782591166101,0,0,0
1449,1782591166334,0,0,0
1450,1782591166701,0,0,0
1451,1782591167484,0,0,0
1452,1782591167801,0,0,0
1453,1782591168166,0,0,0
1454,1782591168416,0,0,0
1455,1782591168798,0,0,0
1456,1782591169015,0,0,0
1457,1782591169215,0,0,0
1458,1782591169498,0,0,0
1459,1782591169865,0,0,0
1460,1782591170115,0,0,0
1461,1782591170548,0,0,0
1462,1782591171996,0,0,0
1463,1782591173696,0,0,0
1464,1782591173979,0,0,0
1465,1782591175460,0,0,0
1466,1782591175827,0,0,0
1467,1782591176209,0,0,0
1468,1782591176543,0,0,0
1469,1782591176642,0,0,0
1470,1782591176908,0,0,0
1471,1782591177325,0,0,0
1472,1782591177708,0,0,0
1473,1782591177991,0,0,0
1474,1782591179457,0,0,0
1475,1782591180888,0,0,0
1476,1782591181473,0,0,0
1477,1782591182220,0,0,0
1478,1782591182521,0,0,0
1479,1782591182921,0,0,0
1480,1782591183869,0,0,0
1481,1782591183936,0,0,0
1482,1782591184653,0,0,0
1483,1782591184669,0,0,0
1484,1782591184902,0,0,0
1485,1782591185468,0,0,0
1486,1782591185769,0,0,0
1487,1782591186102,0,0,0
1488,1782591186235,0,0,0
1489,1782591187134,0,0,0
1490,1782591187749,0,0,0
1491,1782591188082,0,0,0
1492,1782591188433,0,0,0
1493,1782591188782,0,0,0
1494,1782591188898,0,0,0
1495,1782591189181,0,0,0
1496,1782591189531,0,0,0
1497,1782591189864,0,0,0
1498,1782591190198,0,0,0
1499,1782591190813,0,0,0
1500,1782591191396,0,0,0
1501,1782591191680,0,0,0
1502,1782591192012,0,0,0
1503,1782591194860,0,0,0
1504,1782591195660,0,0,0
1505,1782591195727,0,0,0
1506,1782591197225,0,0,0
1507,1782591197641,0,0,0
1508,1782591197974,0,0,0
1509,1782591198774,0,0,0
1510,1782591199107,0,0,0
1511,1782591203203,0,0,0
1512,1782591205218,0,0,0
1513,1782591205585,0,0,0
1514,1782591205817,0,0,0
1515,1782591207567,0,0,0
1516,1782591207915,0,0,0
1517,1782591208149,0,0,0
1518,1782591209898,0,0,0
1519,1782591210513,0,0,0
1520,1782591212262,0,0,0
1521,1782591212595,0,0,0
1522,1782591212944,0,0,0
1523,1782591213111,0,0,0
1524,1782591214027,0,0,0
1525,1782591214710,0,0,0
1526,1782591214976,0,0,0
1527,1782591215292,0,0,0
1528,1782591215660,0,0,0
1529,1782591215759,0,0,0
1530,1782591216125,0,0,0
1531,1782591216441,0,0,0
1532,1782591221754,0,0,0
1533,1782591222103,0,0,0
1534,1782591222503,0,0,0
1535,1782591223136,0,0,0
1536,1782591223269,0,0,0
1537,1782591223968,0,0,0
1538,1782591225734,0,0,0
1539,1782591227399,0,0,0
1540,1782591227715,0,0,0
1541,1782591229481,0,0,0
1542,1782591229898,0,0,0
1543,1782591230231,0,0,0
1544,1782591230364,0,0,0
1545,1782591231612,0,0,0
1546,1782591233127,0,0,0
1547,1782591233361,0,0,0
1548,1782591233644,0,0,0
1549,1782591233927,0,0,0
1550,1782591234177,0,0,0
1551,1782591234710,0,0,0
1552,1782591235092,0,0,0
1553,1782591237058,0,0,0
1554,1782591241454,0,0,0
1555,1782591241787,0,0,0
1556,1782591242187,0,0,0
1557,1782591242469,0,0,0
1558,1782591242969,0,0,0
1559,1782591243369,0,0,0
1560,1782591243619,0,0,0
1561,1782591246849,0,0,0
1562,1782591247199,0,0,0
1563,1782591248348,0,0,0
1564,1782591248665,0,0,0
1565,1782591249031,0,0,0
1566,1782591257258,0,0,0
1567,1782591257358,0,0,0
1568,1782591257974,0,0,0
1569,1782591258074,0,0,0
1570,1782591258689,0,0,0
1571,1782591259372,0,0,0
1572,1782591260171,0,0,0
1573,1782591260355,0,0,0
1574,1782591260638,0,0,0
1575,1782591260921,0,0,0
1576,1782591261320,0,0,0
1577,1782591261570,0,0,0
1578,1782591264485,0,0,0
1579,1782591264802,0,0,0
1580,1782591266267,0,0,0
1581,1782591266584,0,0,0
1582,1782591266849,0,0,0
1583,1782591267198,0,0,0
1584,1782591267449,0,0,0
1585,1782591269215,0,0,0
1586,1782591269480,0,0,0
1587,1782591269830,0,0,0
1588,1782591270663,0,0,0
1589,1782591270996,0,0,0
1590,1782591271313,0,0,0
1591,1782591271678,0,0,0
1592,1782591271961,0,0,0
1593,1782591272278,1185,2,0
1594,1782591272529,1185,2,0
1595,1782591272779,1185,2,0
1596,1782591275142,1185,2,0
1597,1782591276942,1185,2,0
1598,1782591277192,1185,2,0
1599,1782591278689,1185,2,0
1600,1782591278939,1185,2,0
1601,1782591279672,1185,2,0
1602,1782591279672,1185,2,0
1603,1782591283385,1185,2,0
1604,1782591284751,1185,2,0
1605,1782591284984,1185,2,0
1606,1782591285367,1185,2,0
1607,1782591286016,1185,2,0
1608,1782591287215,1185,2,0
1609,1782591287433,1185,2,0
1610,1782591288598,1185,2,0
1611,1782591288948,1185,2,0
1612,1782591289280,1185,2,0
1613,1782591290680,1185,2,0
1614,1782591291379,1288,3,0
1615,1782591291829,2380,7,0
1616,1782591292345,4458,39,0
1617,1782591293377,5629,99,0
1618,1782591294992,5650,100,0
1619,1782591296058,5395,88,0
1620,1782591297606,2951,11,0
1621,1782591298356,3159,13,0
1622,1782591299954,4510,41,0
1623,1782591300570,4926,71,0
1624,1782591300971,5139,78,0
1625,1782591302486,5778,106,0
1626,1782591303568,5650,100,0
1627,1782591304018,5629,99,0
1628,1782591304101,5650,100,0
1629,1782591305083,5480,92,0
1630,1782591305516,5522,94,0
1631,1782591307348,5714,103,0
1632,1782591308314,5693,102,0
1633,1782591308714,5501,93,0
1634,1782591309646,4406,37,0
1635,1782591310180,3575,18,0
1636,1782591310612,4250,32,0
1637,1782591312694,4770,57,0
1638,1782591313243,5181,80,0
1639,1782591313776,5160,79,0
1640,1782591314776,4989,73,0
1641,1782591315142,5011,74,0
1642,1782591315758,5075,76,0
1643,1782591316657,5181,80,0
1644,1782591317707,5181,80,0
1645,1782591319238,5267,83,0
1646,1782591320404,5501,93,0
1647,1782591321603,5501,93,0
1648,1782591322052,5693,102,0
1649,1782591322602,6375,146,0
1650,1782591323666,6354,144,0
1651,1782591323685,6290,139,0
1652,1782591323685,5970,117,0
1653,1782591323968,5906,113,0
1654,1782591324618,3834,22,0
1655,1782591325650,1444,3,0
1656,1782591326099,1185,2,0
1657,1782591326549,1185,2,0
1658,1782591327165,1340,3,0
1659,1782591327564,2224,6,0
1660,1782591329113,4718,53,0
1661,1782591329746,5821,109,0
1662,1782591330146,6311,141,0
1663,1782591331028,6579,159,0
1664,1782591331961,6162,130,0
1665,1782591332427,5778,106,0
1666,1782591333310,1496,3,0
1667,1782591334692,1185,2,0
1668,1782591335008,1185,2,0
1669,1782591335558,1185,2,0
1670,1782591335875,1185,2,0
1671,1782591336474,1185,2,0
1672,1782591337706,1185,2,0
1673,1782591337940,1185,2,0
1674,1782591338205,1185,2,0
1675,1782591338805,1185,2,0
1676,1782591339521,1185,2,0
1677,1782591340604,1185,2,0
1678,1782591341254,1185,2,0
1679,1782591341919,1185,2,0
1680,1782591343185,1185,2,0
1681,1782591343951,1185,2,0
1682,1782591344068,1185,2,0
1683,1782591344867,1185,2,0
1684,1782591345733,1185,2,0
1685,1782591347032,1185,2,0
1686,1782591348082,1185,2,0
1687,1782591348697,1185,2,0
1688,1782591349046,1185,2,0
1689,1782591350013,1185,2,0
1690,1782591351944,1185,2,0
1691,1782591352594,1185,2,0
1692,1782591354159,1185,2,0
1693,1782591355324,1185,2,0
1694,1782591356723,1185,2,0
1695,1782591357123,1185,2,0
1696,1782591357473,1185,2,0
1697,1782591358122,1185,2,0
1698,1782591359288,1185,2,0
1699,1782591359705,1185,2,0
1700,1782591359970,1185,2,0
1701,1782591360470,1185,2,0
1702,1782591361053,1185,2,0
1703,1782591361952,1185,2,0
1704,1782591362918,1185,2,0
1705,1782591363185,1185,2,0
1706,1782591363867,1185,2,0
1707,1782591364883,1185,2,0
1708,1782591366782,1185,2,0
1709,1782591367814,1185,2,0
1710,1782591368181,1185,2,0
1711,1782591369396,1185,2,0
1712,1782591371361,1185,2,0
1713,1782591372011,1185,2,0
1714,1782591372393,1185,2,0
1715,1782591372726,1185,2,0
1716,1782591373293,1185,2,0
1717,1782591376174,1185,2,0
1718,1782591376623,1185,2,0
1719,1782591376956,1185,2,0
1720,1782591378755,1185,2,0
1721,1782591379054,1185,2,0
1722,1782591379155,1185,2,0
1723,1782591380004,1185,2,0
1724,1782591380820,1185,2,0
1725,1782591381236,1185,2,0
1726,1782591382252,1185,2,0
1727,1782591382368,1185,2,0
1728,1782591383218,1185,2,0
1729,1782591383534,1185,2,0
1730,1782591383701,1185,2,0
1731,1782591383950,1185,2,0
1732,1782591384784,1185,2,0
1733,1782591385000,1185,2,0
1734,1782591385399,1185,2,0
1735,1782591386149,1185,2,0
1736,1782591386631,1185,2,0
1737,1782591388580,1185,2,0
1738,1782591388813,1185,2,0
1739,1782591389725,1185,2,0
1740,1782591390262,1185,2,0
1741,1782591390394,1185,2,0
1742,1782591390628,1185,2,0
1743,1782591391827,1185,2,0
1744,1782591392027,1185,2,0
1745,1782591392260,1185,2,0
1746,1782591392844,1185,2,0
1747,1782591393726,1185,2,0
1748,1782591393876,1185,2,0
1749,1782591394175,1185,2,0
1750,1782591395641,1185,2,0
1751,1782591395841,1185,2,0
1752,1782591397023,1185,2,0
1753,1782591397089,1185,2,0
1754,1782591398788,1185,2,0
1755,1782591400753,1185,2,0
1756,1782591400770,1185,2,0
1757,1782591402351,1185,2,0
1758,1782591402884,1185,2,0
1759,1782591403217,1185,2,0
1760,1782591403501,1185,2,0
1761,1782591403651,1185,2,0
1762,1782591404200,1185,2,0
1763,1782591404566,1185,2,0
1764,1782591404966,1185,2,0
1765,1782591406165,1185,2,0
1766,1782591407298,1185,2,0
1767,1782591408230,1185,2,0
1768,1782591408746,1185,2,0
1769,1782591409146,1185,2,0
1770,1782591410495,1185,2,0
1771,1782591410628,1185,2,0
1772,1782591411778,1185,2,0
1773,1782591411795,1185,2,0
1774,1782591412543,1185,2,0
1775,1782591412727,1185,2,0
1776,1782591413892,1185,2,0
1777,1782591414159,1185,2,0
1778,1782591414293,1185,2,0
1779,1782591414592,1185,2,0
1780,1782591415458,1185,2,0
1781,1782591415624,1185,2,0
1782,1782591415874,1185,2,0
1783,1782591417106,1185,2,0
1784,1782591417256,1185,2,0
1785,1782591418405,1185,2,0
1786,1782591418538,1185,2,0
1787,1782591418838,1185,2,0
1788,1782591419737,1185,2,0
1789,1782591420320,1185,2,0
1790,1782591420520,1185,2,0
1791,1782591421353,1185,2,0
1792,1782591421652,1185,2,0
1793,1782591421802,1185,2,0
1794,1782591423001,1185,2,0
1795,1782591423101,1185,2,0
1796,1782591424467,1185,2,0
1797,1782591424716,1185,2,0
1798,1782591425266,1185,2,0
1799,1782591426415,1185,2,0
1800,1782591427198,1185,2,0
1801,1782591427314,1185,2,0
1802,1782591428130,1185,2,0
1803,1782591428913,1185,2,0
1804,1782591429096,1185,2,0
1805,1782591429963,1185,2,0
1806,1782591430262,1185,2,0
1807,1782591433993,1185,2,0
1808,1782591434425,1185,2,0
1809,1782591434642,1185,2,0
1810,1782591435409,1185,2,0
1811,1782591436391,1185,2,0
1812,1782591437223,1185,2,0
1813,1782591437705,1185,2,0
1814,1782591439171,1185,2,0
1815,1782591439371,1185,2,0
1816,1782591440503,1185,2,0
1817,1782591440769,1185,2,0
1818,1782591440870,1185,2,0
1819,1782591442085,1185,2,0
1820,1782591442218,1185,2,0
1821,1782591443284,1185,2,0
1822,1782591443818,1185,2,0
1823,1782591444978,1185,2,0
1824,1782591445000,1185,2,0
1825,1782591445466,1185,2,0
1826,1782591445765,1185,2,0
1827,1782591447414,1185,2,0
1828,1782591448797,1185,2,0
1829,1782591448963,1185,2,0
1830,1782591450028,1185,2,0
1831,1782591450261,1185,2,0
1832,1782591451360,1185,2,0
1833,1782591451644,1185,2,0
1834,1782591451977,1185,2,0
1835,1782591453042,1185,2,0
1836,1782591453276,1185,2,0
1837,1782591454674,1185,2,0
1838,1782591454874,1185,2,0
1839,1782591455024,1185,2,0
1840,1782591456190,1185,2,0
1841,1782591456740,1185,2,0
1842,1782591456939,1185,2,0
1843,1782591457856,1185,2,0
1844,1782591458038,1185,2,0
1845,1782591458238,1185,2,0
1846,1782591459104,1185,2,0
1847,1782591460054,1185,2,0
1848,1782591461185,1185,2,0
1849,1782591461669,1185,2,0
1850,1782591462518,1185,2,0
1851,1782591462701,1185,2,0
1852,1782591464134,1185,2,0
1853,1782591464316,1185,2,0
1854,1782591464749,1185,2,0
1855,1782591464833,1185,2,0
1856,1782591466981,1185,2,0
1857,1782591466981,1185,2,0
1858,1782591467064,1185,2,0
1859,1782591467465,1185,2,0
1860,1782591467647,1185,2,0
1861,1782591469995,1185,2,0
1862,1782591470062,1185,2,0
1863,1782591471327,1185,2,0
1864,1782591471494,1185,2,0
1865,1782591471694,1185,2,0
1866,1782591472592,1185,2,0
1867,1782591472809,1185,2,0
1868,1782591472976,1185,2,0
1869,1782591474691,1185,2,0
1870,1782591474891,1185,2,0
1871,1782591476107,1185,2,0
1872,1782591476356,1185,2,0
1873,1782591478039,1185,2,0
1874,1782591478039,1185,2,0
1875,1782591478739,1185,2,0
1876,1782591478839,1185,2,0
1877,1782591480304,1185,2,0
1878,1782591480503,1185,2,0
1879,1782591482235,1185,2,0
1880,1782591482735,1185,2,0
1881,1782591482920,1185,2,0
1882,1782591484985,1185,2,0
1883,1782591486066,1185,2,0
1884,1782591486133,1185,2,0
1885,1782591487048,1185,2,0
1886,1782591487814,1185,2,0
1887,1782591487980,1185,2,0
1888,1782591489079,1185,2,0
1889,1782591489096,1185,2,0
1890,1782591489581,1185,2,0
1891,1782591490698,1185,2,0
1892,1782591490862,1185,2,0
