timestamp,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,AIR_MINUS,AIR_PLUS,GLV_VOLTAGE,SHUNT_CURRENT,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE,GNSS_TIMESTAMP,LATITUDE,LONGITUDE,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,RPM_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,LEFT_MOTOR_CURRENT,RPM_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,RIGHT_MOTOR_CURRENT,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,BMS_ERRORMASK,BMS_ERROR_LOG1,BMS_ERROR_LOG2,BMS_ERROR_LOG3,BMS_ERROR_LOG4,BMS_ERROR_LOG5,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3,ERROR_SUM_S4,ERROR_SUM_S5,BMS_MODE,ADDR_CELL_VOLT_MIN,ADDR_STACK_VOLT_MIN,ADDR_MIN_VOLTAGE,ADDR_CELL_VOLT_MAX,ADDR_STACK_VOLT_MAX,ADDR_MAX_VOLTAGE,ADDR_CELL_TEMP_MAX,ADDR_STACK_TEMP_MAX,ADDR_MAX_TEMPERATURE,DESIRED_YAW,MAX_YAW,ECU_MODE,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,DISTANCE_P_ODOM,DISTANCE_T_ODOM,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL,KP,TI,SLIP,RIGHT_MOTOR_TEMPERATURE,LEFT_MOTOR_TEMPERATURE,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,t
1782582321959,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5758
1782582321976,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5775
1782582321993,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5792
1782582322009,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5808
1782582322025,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5824
1782582322042,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5841
1782582322059,1.02,0.02,0.02,-0.4899999999999999,0.28,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5858
1782582322075,1.02,0.02,0.02,-0.56,0.28,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5874
1782582322092,1.02,0.02,0.02,-0.56,0.28,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5891
1782582322109,1.02,0.02,0.02,-0.56,0.28,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5908
1782582322125,1.02,0.02,0.02,-0.56,0.28,0.0,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5924
1782582322142,1.02,0.02,0.02,-0.5249999999999999,0.21000000000000002,0.035,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5941
1782582322158,1.01,0.0299999999999999,0.02,-0.5249999999999999,0.21000000000000002,0.035,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5957
1782582322176,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5975
1782582322192,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,5991
1782582322209,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6008
1782582322225,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6024
1782582322259,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.7,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6058
1782582322275,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6074
1782582322292,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6091
1782582322308,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6107
1782582322325,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6124
1782582322342,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6141
1782582322375,1.01,0.0299999999999999,0.02,-0.56,0.14,0.07,0.0,0.0,13.92,203.0,0.00032900000000000003,0.000322,3.5100000000000002,78.45999999999998,17825712148.0,-19.8643916,-43.9724638,0.0,-66.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.73,47.66,3.24,3.24,3.24,3.24,3.25,3.22,3.28,3.25,3.29,3.29,3.29,3.29,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.29,3.29,3.29,0,0,0,0,0,0,0,0,0,0,0,0,31.8,30.7,30.6,30.2,32.5,31.4,30.9,31.4,31.7,30.3,30.7,34.8,6174
