index,date,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR
402,1782667701996,0,0,0,0
403,1782667702111,0,0,0,0
404,1782667702946,0,0,0,0
405,1782667703096,0,0,0,0
406,1782667703661,0,0,0,0
407,1782667704028,0,0,0,0
408,1782667704278,0,0,0,0
409,1782667704695,0,0,0,0
410,1782667704995,0,0,0,0
411,1782667705311,0,0,0,0
412,1782667705662,0,0,0,0
413,1782667705761,0,0,0,0
414,1782667706129,0,0,0,0
415,1782667706478,0,0,0,0
416,1782667709361,0,0,0,0
417,1782667709778,0,0,0,0
418,1782667710411,0,0,0,0
419,1782667710528,0,0,0,0
420,1782667710861,0,0,0,0
421,1782667711211,0,0,0,0
422,1782667711562,0,0,0,0
423,1782667711862,0,0,0,0
424,1782667713045,0,0,0,0
425,1782667713311,0,0,0,0
426,1782667716545,0,0,0,0
427,1782667716861,0,0,0,0
428,1782667717245,0,0,0,0
429,1782667717512,0,0,0,0
430,1782667717777,0,0,0,0
431,1782667717978,0,0,0,0
432,1782667718328,0,0,0,0
433,1782667718712,0,0,0,0
434,1782667719028,0,0,0,0
435,1782667723145,0,0,0,0
436,1782667723378,0,0,0,0
437,1782667725212,0,0,0,0
438,1782667726178,0,0,0,0
439,1782667726478,0,0,0,0
440,1782667726862,0,0,0,0
441,1782667727146,0,0,0,0
442,1782667727495,0,0,0,0
443,1782667727645,0,0,0,0
444,1782667727912,0,0,0,0
445,1782667728245,0,0,0,0
446,1782667728561,0,0,0,0
447,1782667728945,0,0,0,0
448,1782667729562,0,0,0,0
449,1782667730362,0,0,0,0
450,1782667734495,0,0,0,0
451,1782667734778,0,0,0,0
452,1782667736228,0,0,0,0
453,1782667736579,0,0,0,0
454,1782667736897,0,0,0,0
455,1782667737245,0,0,0,0
456,1782667737411,0,0,0,0
457,1782667737778,0,0,0,0
458,1782667738097,0,0,0,0
459,1782667738745,0,0,0,0
460,1782667741328,0,0,0,0
461,1782667741778,0,0,0,0
462,1782667742128,0,0,0,0
463,1782667742295,0,0,0,0
464,1782667742562,0,0,0,0
465,1782667742912,0,0,0,0
466,1782667743245,0,0,0,0
467,1782667746145,0,0,0,0
468,1782667746545,0,0,0,0
469,1782667746862,0,0,0,0
470,1782667747179,0,0,0,0
471,1782667749445,0,0,0,0
472,1782667768430,0,0,0,0
473,1782667769145,0,0,0,0
474,1782667769845,0,0,0,0
475,1782667770662,0,0,0,0
476,1782667770762,0,0,0,0
477,1782667772245,0,0,0,0
478,1782667772562,0,0,0,0
479,1782667772878,0,0,0,0
480,1782667773228,0,0,0,0
481,1782667773495,0,0,0,0
482,1782667774045,0,0,0,0
483,1782667774295,0,0,0,0
484,1782667774645,0,0,0,0
485,1782667775012,0,0,0,0
486,1782667776146,0,0,0,0
487,1782667776779,0,0,0,0
488,1782667778829,0,0,0,0
489,1782667784629,0,0,0,0
490,1782667785013,0,0,0,0
491,1782667785262,0,0,0,0
492,1782667785580,0,0,0,0
493,1782667786096,0,0,0,0
494,1782667786712,0,0,0,0
495,1782667787013,0,0,0,0
496,1782667787429,0,0,0,0
497,1782667787730,0,0,0,0
498,1782667788229,0,0,0,0
499,1782667788496,0,0,0,0
500,1782667788896,0,0,0,0
501,1782667789146,0,0,0,0
502,1782667790880,0,0,0,0
503,1782667791179,0,0,0,0
504,1782667791496,0,0,0,0
505,1782667791829,0,0,0,0
506,1782667792347,0,0,0,0
507,1782667792713,0,0,0,0
508,1782667792963,0,0,0,0
509,1782667793763,0,0,0,0
510,1782667794312,0,0,0,0
511,1782667794579,0,0,0,0
512,1782667794929,0,0,0,0
513,1782667795263,0,0,0,0
514,1782667796929,0,0,0,0
515,1782667797197,0,0,0,0
516,1782667797546,0,0,0,0
517,1782667797813,0,0,0,0
518,1782667798347,0,0,0,0
519,1782667798730,0,0,0,0
520,1782667799079,0,0,0,0
521,1782667799400,0,0,0,0
522,1782667800479,0,0,0,0
523,1782667800865,0,0,0,0
524,1782667803462,0,0,0,0
525,1782667804062,0,0,0,0
526,1782667804413,0,0,0,0
527,1782667804763,0,0,0,0
528,1782667805079,0,0,0,0
529,1782667805279,0,0,0,0
530,1782667805513,0,0,0,0
531,1782667805830,0,0,0,0
532,1782667806246,0,0,0,0
533,1782667809762,0,0,0,0
534,1782667810896,0,0,0,0
535,1782667811246,0,0,0,0
536,1782667811496,0,0,0,0
537,1782667811946,0,0,0,0
538,1782667812496,0,0,0,0
539,1782667812996,0,0,0,0
540,1782667813347,0,0,0,0
541,1782667813696,0,0,0,0
542,1782667817813,0,0,0,0
543,1782667818096,0,0,0,0
544,1782667820113,0,0,0,0
545,1782667820629,0,0,0,0
546,1782667820879,0,0,0,0
547,1782667821212,0,0,0,0
548,1782667821596,0,0,0,0
549,1782667821812,0,0,0,0
550,1782667822212,0,0,0,0
551,1782667822346,0,0,68,0
552,1782667823179,0,0,0,0
553,1782667823814,0,0,0,0
554,1782667824146,0,0,0,0
555,1782667824430,0,0,0,0
556,1782667824863,0,0,0,0
557,1782667824946,0,0,0,0
558,1782667825314,0,0,0,0
559,1782667825613,0,0,0,0
560,1782667826279,0,0,0,0
561,1782667827430,0,0,0,0
562,1782667827696,0,0,0,0
563,1782667828030,0,0,0,0
564,1782667831530,0,0,0,0
565,1782667831880,0,0,0,0
566,1782667832113,0,0,0,0
567,1782667832663,0,0,0,0
568,1782667832963,0,0,0,0
569,1782667833313,0,0,0,0
570,1782667833564,0,0,0,0
571,1782667833997,0,0,0,0
572,1782667834863,0,0,0,0
573,1782667838063,0,0,0,0
574,1782667838429,0,0,0,0
575,1782667838729,0,0,0,0
576,1782667838996,0,0,0,0
577,1782667839346,0,0,0,0
578,1782667840097,0,0,0,0
579,1782667840397,0,0,0,0
580,1782667840696,0,0,0,0
581,1782667841030,0,0,0,0
582,1782667841430,0,0,0,0
583,1782667841963,0,0,0,0
584,1782667842263,0,0,0,0
585,1782667844563,0,0,0,0
586,1782667844930,0,0,0,0
587,1782667845213,0,0,0,0
588,1782667845547,0,0,0,0
589,1782667846380,0,0,0,0
590,1782667846746,0,0,0,0
591,1782667846829,0,0,0,0
592,1782667847129,0,0,0,0
593,1782667847397,0,0,0,0
594,1782667847780,0,0,0,0
595,1782667848163,0,0,0,0
596,1782667848446,0,0,0,0
597,1782667849014,0,0,0,0
598,1782667849780,0,0,0,0
599,1782667850097,0,0,0,0
600,1782667850446,0,0,0,0
601,1782667850780,0,0,0,0
602,1782667851880,0,0,0,0
603,1782667852249,0,0,0,0
604,1782667852563,0,0,0,0
605,1782667855730,0,0,0,0
606,1782667856113,0,0,0,0
607,1782667856481,0,0,0,0
608,1782667857280,0,0,0,0
609,1782667862913,0,0,0,0
610,1782667863230,0,0,0,0
611,1782667863665,0,0,0,0
612,1782667863797,0,0,0,0
613,1782667864097,0,0,0,0
614,1782667864397,0,0,0,0
615,1782667864713,0,0,0,0
616,1782667865080,0,0,0,0
617,1782667866564,0,0,0,0
618,1782667870030,0,0,0,0
619,1782667870380,0,0,0,0
620,1782667870913,0,0,0,0
621,1782667873781,0,0,0,0
622,1782667874130,0,0,0,0
623,1782667874430,0,0,0,0
624,1782667874763,0,0,0,0
625,1782667875047,0,0,0,0
626,1782667875314,0,0,0,0
627,1782667875947,0,0,0,0
628,1782667876064,0,0,0,0
629,1782667876680,0,0,0,0
630,1782667877014,0,0,0,0
631,1782667877297,0,0,0,0
632,1782667877613,0,0,0,0
633,1782667877930,0,0,0,0
634,1782667878480,0,0,0,0
635,1782667878747,0,0,0,0
636,1782667879064,0,0,0,0
637,1782667882647,0,0,0,0
638,1782667882914,0,0,0,0
639,1782667883180,0,0,0,0
640,1782667884064,0,0,0,0
641,1782667884331,0,0,0,0
642,1782667884747,0,0,0,0
643,1782667889447,0,0,0,0
644,1782667889780,0,0,0,0
645,1782667890130,0,0,0,0
646,1782667890448,0,0,0,0
647,1782667890730,0,0,0,0
648,1782667891247,0,0,0,0
649,1782667891648,0,0,0,0
650,1782667894597,0,0,0,0
651,1782667894914,0,0,0,0
652,1782667895297,0,0,0,0
653,1782667895547,0,0,0,0
654,1782667895715,0,0,0,0
655,1782667896014,0,0,0,0
656,1782667896597,0,0,0,0
657,1782667897314,0,0,0,0
658,1782667897597,0,0,0,0
659,1782667897898,0,0,0,0
660,1782667904781,0,0,0,0
661,1782667905115,0,0,0,0
662,1782667906280,0,0,0,0
663,1782667906681,0,0,0,0
664,1782667906981,0,0,0,0
665,1782667907281,0,0,0,0
666,1782667907597,0,0,0,0
667,1782667907915,0,0,0,0
668,1782667908081,0,0,0,0
669,1782667908380,0,0,0,0
670,1782667908715,0,0,0,0
671,1782667909014,0,0,0,0
672,1782667909631,0,0,0,0
673,1782667910514,0,0,0,0
674,1782667913681,0,0,0,0
675,1782667913964,0,0,0,0
676,1782667914347,0,0,0,0
677,1782667914614,0,0,0,0
678,1782667914965,0,0,0,0
679,1782667915166,0,0,0,0
680,1782667915448,0,0,0,0
681,1782667915781,0,0,0,0
682,1782667916097,0,0,0,0
683,1782667916398,0,0,0,0
684,1782667916764,0,0,0,0
685,1782667917915,0,0,0,0
686,1782667921481,0,0,0,0
687,1782667921865,0,0,0,0
688,1782667922181,0,0,0,0
689,1782667922448,0,0,0,0
690,1782667922915,0,0,0,0
691,1782667923514,0,0,0,0
692,1782667923781,0,0,0,0
693,1782667924114,0,0,0,0
694,1782667924348,0,0,0,0
695,1782667924697,0,0,0,0
696,1782667927481,0,0,0,0
697,1782667927831,0,0,0,0
698,1782667928415,0,0,0,0
699,1782667928748,0,0,0,0
700,1782667929049,0,0,0,0
701,1782667929249,0,0,0,0
702,1782667929531,0,0,0,0
703,1782667930931,0,0,0,0
704,1782667931265,0,0,0,0
705,1782667931648,0,0,0,0
706,1782667931964,0,0,0,0
707,1782667932248,0,0,0,0
708,1782667932431,0,0,0,0
709,1782667932831,0,0,0,0
710,1782667934898,0,0,0,0
711,1782667938732,0,0,0,0
712,1782667939031,0,0,0,0
713,1782667939448,0,0,0,0
714,1782667939548,0,0,0,0
715,1782667939848,0,0,0,0
716,1782667940148,0,0,0,0
717,1782667940465,0,0,0,0
718,1782667940831,0,0,0,0
719,1782667941148,0,0,0,0
720,1782667941448,0,0,0,0
721,1782667942031,0,0,0,0
722,1782667942215,0,0,0,0
723,1782667942581,0,0,0,0
724,1782667944581,0,0,0,0
725,1782667944799,0,0,0,0
726,1782667947165,0,0,0,0
727,1782667948465,0,0,0,0
728,1782667948715,0,0,0,0
729,1782667948981,0,0,0,0
730,1782667949265,0,0,0,0
731,1782667949831,0,0,0,0
732,1782667950181,0,0,0,0
733,1782667950515,0,0,0,0
734,1782667951948,0,0,0,0
735,1782667952248,0,0,0,0
736,1782667952531,0,0,0,0
737,1782667954031,0,0,0,0
738,1782667954182,0,0,0,0
739,1782667954432,0,0,0,0
740,1782667955648,0,0,0,0
741,1782667956266,0,0,0,0
742,1782667956515,0,0,0,0
743,1782667957432,0,0,0,0
744,1782667957782,0,0,0,0
745,1782667958081,0,0,0,0
746,1782667959232,0,0,0,0
747,1782667959882,0,0,0,0
748,1782667962749,0,0,0,0
749,1782667963098,0,0,0,0
750,1782667963432,0,0,0,0
751,1782667963749,0,0,0,0
752,1782667963966,0,0,0,0
753,1782667964549,0,0,0,0
754,1782667964948,0,0,0,0
755,1782667967582,0,0,0,0
756,1782667967898,0,0,0,0
757,1782667968266,0,0,0,0
758,1782667968615,0,0,0,0
759,1782667968882,0,0,0,0
760,1782667969615,0,0,0,0
761,1782667969998,0,0,0,0
762,1782667970348,0,0,0,0
763,1782667970615,0,0,0,0
764,1782667971499,0,0,0,0
765,1782667971848,0,0,0,0
766,1782667973266,0,0,0,0
767,1782667973665,0,0,0,0
768,1782667974832,0,0,0,0
769,1782667975148,0,0,0,0
770,1782667976333,0,0,0,0
771,1782667976582,0,0,0,0
772,1782667976915,0,0,0,0
773,1782667978916,0,0,0,0
774,1782667979566,0,0,0,0
775,1782667979848,0,0,0,0
776,1782667980132,0,0,0,0
777,1782667980383,0,0,0,0
778,1782667980981,0,0,0,0
779,1782667982599,0,0,0,0
780,1782667983016,0,0,0,0
781,1782667983315,0,0,0,0
782,1782667983466,0,0,0,0
783,1782667984366,0,0,0,0
784,1782667984699,0,0,0,0
785,1782667985066,0,0,0,0
786,1782667985382,0,0,0,0
787,1782667985732,0,0,4915,0
788,1782667985932,0,0,0,0
789,1782667986782,0,0,0,0
790,1782667987115,0,0,0,0
791,1782667989766,0,0,0,0
792,1782667990065,0,0,0,0
793,1782667990431,0,0,0,0
794,1782667990683,0,0,0,0
795,1782667991549,0,0,0,0
796,1782667991816,0,0,0,0
797,1782667992265,0,0,0,0
798,1782667993432,0,0,0,0
799,1782667993715,0,0,0,0
800,1782667994015,0,0,0,0
801,1782667997516,0,0,0,0
802,1782667997865,0,0,0,0
803,1782667999067,0,0,0,0
804,1782667999415,0,0,0,0
805,1782667999682,0,0,0,0
806,1782668000849,0,0,0,0
807,1782668002316,0,0,0,0
808,1782668002699,0,0,6,0
809,1782668002882,3,3,3,3
810,1782668003482,10,9,10,10
811,1782668003899,12,13,12,11
812,1782668004933,25,24,26,26
813,1782668005433,30,30,35,26
814,1782668005782,33,34,34,34
815,1782668006699,42,43,44,45
816,1782668007166,44,45,46,45
817,1782668007965,49,48,50,50
818,1782668008883,50,51,50,51
819,1782668009349,52,52,53,53
820,1782668010782,41,39,40,40
821,1782668011216,36,35,35,36
822,1782668011799,25,23,25,24
823,1782668012233,22,23,21,24
824,1782668012749,18,22,16,22
825,1782668013415,15,20,13,19
826,1782668013816,14,19,12,17
827,1782668014432,13,17,12,17
828,1782668015050,12,15,11,14
829,1782668015382,11,14,11,14
830,1782668016032,12,11,12,11
831,1782668016450,11,11,11,10
832,1782668017949,9,8,9,7
833,1782668019067,6,6,6,6
834,1782668020549,2,1,1,1
835,1782668021033,0,0,1,1
836,1782668021584,4,4,4,4
837,1782668022033,5,5,6,5
838,1782668022384,6,6,4,4
839,1782668022567,5,5,6,5
840,1782668023216,4,4,4,4
841,1782668023649,4,4,4,4
842,1782668024333,3,3,3,3
843,1782668024716,3,3,2,6
844,1782668024849,2,2,5,1
845,1782668025250,2,2,5,1
846,1782668025850,2,2,1,2
847,1782668026267,1,1,1,1
848,1782668026933,0,0,0,0
849,1782668027417,0,0,0,0
850,1782668027850,0,0,0,0
851,1782668028482,0,0,0,0
852,1782668030082,0,0,0,0
853,1782668031149,0,0,0,0
854,1782668032149,0,0,0,0
855,1782668033384,0,0,0,0
856,1782668034032,0,0,0,0
857,1782668034367,0,0,0,0
858,1782668035300,0,0,0,0
859,1782668036534,0,0,0,0
860,1782668036766,0,0,0,0
861,1782668037401,0,0,0,0
862,1782668038467,0,0,0,0
863,1782668040034,0,0,0,0
864,1782668041067,0,0,0,0
865,1782668041799,0,0,0,0
866,1782668042650,0,0,0,0
867,1782668043683,0,0,0,0
868,1782668044066,0,0,0,0
869,1782668045283,0,0,0,0
