index,date,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR
962,1782583223284,0,0,0
963,1782583224233,0,0,0
964,1782583224899,0,0,0
965,1782583225365,0,0,0
966,1782583226347,0,0,0
967,1782583226864,0,0,0
968,1782583227963,0,0,0
969,1782583228596,0,0,0
970,1782583228829,0,0,0
971,1782583229112,0,0,0
972,1782583230195,0,0,0
973,1782583232142,0,0,0
974,1782583233058,0,0,0
975,1782583233492,0,0,0
976,1782583233724,0,0,0
977,1782583234407,0,0,0
978,1782583235256,0,0,0
979,1782583235606,0,0,0
980,1782583236072,0,0,0
981,1782583236156,0,0,0
982,1782583236522,0,0,0
983,1782583237522,0,0,0
984,1782583239071,0,0,0
985,1782583240119,0,0,0
986,1782583241135,0,0,0
987,1782583242151,0,0,0
988,1782583243167,0,0,0
989,1782583243400,0,0,0
990,1782583243700,3,0,0
991,1782583244749,0,0,0
992,1782583245331,0,0,0
993,1782583245681,3,0,0
994,1782583245698,3,0,0
995,1782583248329,0,0,0
996,1782583248462,0,0,0
997,1782583249145,0,0,0
998,1782583249246,0,0,0
999,1782583250044,0,0,0
1000,1782583251027,0,0,0
1001,1782583251343,0,0,0
1002,1782583251693,0,0,0
1003,1782583252276,0,0,0
1004,1782583255507,0,0,0
1005,1782583258188,0,0,0
1006,1782583259004,0,0,0
1007,1782583259386,0,0,0
1008,1782583259720,0,0,0
1009,1782583259986,0,0,0
1010,1782583261152,0,0,0
1011,1782583264366,0,0,0
1012,1782583264665,0,0,0
1013,1782583265298,0,0,0
1014,1782583268446,0,0,0
1015,1782583268662,0,0,0
1016,1782583269078,0,0,0
1017,1782583269379,0,0,0
1018,1782583269678,0,0,0
1019,1782583269944,0,0,0
1020,1782583270794,1,7,0
1021,1782583270994,380,176,0
1022,1782583271343,287,567,2
