index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR
891,1782583165050,0,0,2
892,1782583165383,0,0,2
893,1782583165999,0,0,2
894,1782583166232,0,0,2
895,1782583171860,0,0,2
896,1782583172244,0,0,2
897,1782583172510,0,0,2
898,1782583173326,0,0,2
899,1782583173677,0,0,2
900,1782583174025,0,0,2
901,1782583177473,0,0,2
902,1782583177789,0,0,2
903,1782583178638,0,0,2
904,1782583179721,0,0,2
905,1782583180103,0,0,2
906,1782583180453,0,0,2
907,1782583180969,0,0,2
908,1782583181869,0,0,2
909,1782583182934,0,0,2
910,1782583183151,0,0,2
911,1782583184150,0,0,2
912,1782583184866,0,0,2
913,1782583185249,0,0,2
914,1782583185382,0,0,2
915,1782583185749,0,0,2
916,1782583186748,0,0,2
917,1782583187447,0,0,2
918,1782583187997,0,0,2
919,1782583189113,0,0,2
920,1782583190678,0,0,2
921,1782583191744,0,0,2
922,1782583193675,0,0,2
923,1782583194325,0,0,2
924,1782583195074,0,0,2
925,1782583196340,0,0,2
926,1782583196940,0,0,2
927,1782583197539,0,0,2
928,1782583198572,0,0,2
929,1782583199604,0,0,2
930,1782583201452,0,0,2
931,1782583202452,0,0,2
932,1782583203401,0,0,2
933,1782583204333,0,0,2
934,1782583205549,0,0,2
935,1782583205998,0,0,2
936,1782583207764,0,0,2
937,1782583208163,0,0,2
938,1782583208712,0,0,2
939,1782583209095,0,0,2
940,1782583209495,0,0,2
941,1782583211093,0,0,2
942,1782583211626,0,0,2
943,1782583212609,0,0,2
944,1782583214874,0,0,2
945,1782583215990,0,0,2
946,1782583217455,0,0,2
947,1782583217922,0,0,2
948,1782583218871,0,0,2
949,1782583219187,0,0,2
950,1782583219420,0,0,2
951,1782583220436,0,0,2
952,1782583222418,0,0,2
953,1782583223067,0,0,2
954,1782583224634,0,0,2
955,1782583225699,0,0,2
956,1782583226114,0,0,2
957,1782583226614,0,0,2
958,1782583227663,0,0,2
959,1782583228346,0,0,2
960,1782583228779,0,0,2
961,1782583228980,0,0,2
962,1782583229312,0,0,2
963,1782583229963,0,0,2
964,1782583230960,0,0,2
965,1782583231228,0,0,2
966,1782583231894,0,0,2
967,1782583232877,0,0,2
968,1782583233858,0,0,2
969,1782583234157,0,0,2
970,1782583235057,0,0,2
971,1782583235423,0,0,2
972,1782583236322,0,0,2
973,1782583237307,0,0,2
974,1782583238337,0,0,2
975,1782583238521,0,0,2
976,1782583238855,0,0,2
