index,date,GYRO_X,GYRO_Y,GYRO_Z
362,1780259837695,313,-5556,6237
363,1780259838811,318,-5549,6229
364,1780259839510,315,-5551,6218
365,1780259839560,314,-5566,6238
366,1780259839644,316,-5555,6232
367,1780259840061,324,-5559,6228
368,1780259840527,310,-5547,6206
369,1780259841144,315,-5568,6230
370,1780259841811,319,-5542,6216
371,1780259841927,316,-5560,6232
372,1780259842229,307,-5560,6224
373,1780259842294,314,-5551,6235
374,1780259843111,332,-5551,6213
375,1780259843277,298,-5558,6230
376,1780259844194,320,-5570,6207
377,1780259844679,340,-5599,6197
378,1780259845061,312,-5541,6193
379,1780259845310,322,-5567,6195
380,1780259845761,322,-5551,6230
381,1780259845878,334,-5561,6228
382,1780259845997,318,-5567,6224
383,1780259847127,308,-5556,6223
384,1780259847243,314,-5570,6229
385,1780259847743,325,-5554,6231
386,1780259847977,340,-5559,6244
387,1780259848110,294,-5542,6210
388,1780259848893,361,-5601,6292
389,1780259849010,270,-5537,6114
390,1780259849060,38,-5582,6232
391,1780259849177,353,-5488,5973
392,1780259849260,28,-5505,6288
393,1780259849676,267,-5600,6193
394,1780259850493,336,-5600,6236
395,1780259853093,-832,-5044,7128
396,1780259853427,-727,-5892,5086
397,1780259853710,-814,-5437,5983
398,1780259858626,-1499,-7568,5696
399,1780259858877,350,-5771,6756
400,1780259858961,1223,-4861,7478
401,1780259859076,1520,-3560,9942
402,1780259859128,3192,-242,9464
403,1780259859278,2440,-716,10608
404,1780259860443,5042,-6917,13598
405,1780259862376,-346,-3465,6921
406,1780259862542,-484,-3944,8890
407,1780259863113,-1071,-3890,6802
408,1780259866292,-211,-5022,5791
409,1780259866959,6303,-4236,4368
410,1780259867126,4271,-6155,4839
411,1780259867993,745,-5550,6067
412,1780259868145,172,-5005,6514
413,1780259868476,301,-5031,6602
414,1780259868526,-52,-5322,6478
415,1780259870043,-108,-5117,6592
416,1780259870259,-145,-5114,6576
417,1780259870375,-149,-5112,6590
418,1780259870709,-140,-5109,6590
419,1780259871043,6583,0,0
420,1780259871742,-133,-5114,6592
421,1780259871826,-135,-5133,6598
422,1780259872311,-146,-5120,6603
423,1780259872975,-128,-5114,6601
424,1780259873059,-138,-5112,6599
425,1780259873592,-144,-5118,6609
426,1780259874876,-142,-5190,6585
427,1780259875293,-146,-5091,6658
428,1780259877142,-136,-5093,6570
429,1780259877592,-153,-5158,6622
