index,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
230,-592,8119,-436,0,0,0,0,0
231,-579,8106,-425,0,0,0,0,0
232,-623,8115,-444,0,0,0,0,0
233,-640,8102,-431,0,254,255,0,0
234,-606,8099,-440,0,0,0,0,0
235,-616,8103,-448,0,0,0,0,0
236,-638,8096,-422,0,0,0,0,0
237,-648,8112,-547,0,0,0,0,0
238,-578,8093,-420,0,0,0,0,0
239,-618,8085,-470,0,0,0,0,0
240,-618,8106,-427,0,0,0,0,0
241,-632,8071,-428,0,0,0,0,0
242,-600,8105,-415,0,0,0,0,0
243,-598,8150,-430,0,0,0,0,0
244,-598,8080,-428,0,0,0,0,0
245,-623,8101,-416,0,0,0,0,0
246,-600,8107,-429,0,0,0,0,0
247,-591,8091,-424,0,0,0,0,0
248,-589,8111,-436,0,0,0,0,0
249,-644,8110,-443,0,0,0,0,0
250,-611,8090,-431,0,0,0,0,0
251,-592,8099,-449,0,0,0,0,0
252,-580,8118,-422,0,0,0,0,0
253,-631,8088,-429,0,0,0,0,0
254,-630,8113,-426,0,0,0,0,0
255,-611,8120,-450,0,0,0,0,0
256,-582,8104,-427,0,0,0,0,0
257,-614,8113,-435,0,0,0,0,0
258,-620,8095,-436,0,0,0,0,0
259,-625,8082,-432,0,0,0,0,0
260,-596,8124,-437,0,0,0,0,0
261,-577,8115,-418,0,0,0,0,0
262,-636,8104,-454,0,0,0,0,0
263,-621,8108,-444,0,0,0,0,0
264,-592,8057,-431,0,0,0,0,0
265,-582,8106,-442,0,0,0,0,0
266,-615,8082,-437,0,0,0,0,0
267,-626,8082,-410,0,0,0,0,0
268,-626,8121,-444,0,0,0,0,0
269,-580,8113,-430,0,0,0,0,0
270,-594,8104,-441,0,0,0,0,0
271,-610,8114,-427,0,0,0,0,0
272,-636,8090,-444,0,0,0,0,0
273,-618,8104,-434,0,0,0,0,0
274,-589,8129,-454,0,0,0,0,0
275,-576,8092,-433,0,0,0,0,0
276,-624,8096,-416,0,0,0,0,0
277,-646,8100,-442,0,0,0,0,0
278,-597,8111,-435,0,0,0,0,0
279,-607,8110,-447,0,0,0,0,0
280,-605,8105,-442,0,0,0,0,0
281,-628,8102,-434,0,0,0,0,0
282,-605,8102,-432,0,0,0,0,0
283,-590,8107,-439,0,0,0,0,0
284,-600,8094,-425,0,0,0,0,0
285,-638,8092,-448,0,0,0,0,0
286,-596,8096,-457,0,0,0,0,0
287,-591,8103,-430,0,0,0,0,0
288,-626,8111,-436,0,0,0,0,0
289,-594,8125,-406,0,0,0,0,0
290,-572,8119,-438,0,0,0,0,0
291,-569,8118,-436,0,0,0,0,0
292,-640,8106,-434,0,0,0,0,0
293,-632,8091,-434,0,0,0,0,0
294,-587,8108,-452,0,0,0,0,0
295,-568,8112,-439,0,0,0,0,0
296,-624,8082,-438,0,0,0,0,0
297,-644,8082,-421,0,0,0,0,0
298,-597,8110,-432,0,0,0,0,0
299,-564,8116,-430,0,0,0,0,0
300,-610,8081,-432,0,0,0,0,0
301,-644,8110,-430,0,0,0,0,0
302,-605,8111,-433,0,0,0,0,0
303,-572,8106,-441,0,0,0,0,0
304,-594,8104,-437,0,0,0,0,0
305,-638,8093,-434,0,0,0,0,0
306,-626,8088,-424,0,0,0,0,0
307,-595,8112,-442,0,0,0,0,0
308,-584,8113,-438,0,0,0,0,0
309,-618,8098,-431,0,0,0,0,0
310,-628,8092,-448,0,0,0,0,0
311,-613,8096,-426,0,0,0,0,0
312,-606,8108,-441,0,254,255,0,0
313,-640,8115,-421,0,0,0,0,0
314,-592,8116,-445,0,0,0,0,0
315,-576,8109,-426,0,0,0,0,0
316,-625,8098,-441,0,0,0,0,0
317,-634,8105,-432,0,0,0,0,0
318,-609,8098,-437,0,0,0,0,0
319,-566,8112,-434,0,0,0,0,0
320,-605,8106,-438,0,0,0,0,0
321,-627,8101,-424,0,0,0,0,0
322,-616,8101,-438,0,0,0,0,0
323,-584,8110,-436,0,0,0,0,0
324,-600,8102,-439,0,0,0,0,0
325,-621,8085,-433,0,0,0,0,0
326,-630,8102,-437,0,0,0,0,0
327,-593,8110,-438,0,0,0,0,0
328,-586,8090,-434,0,0,0,0,0
329,-614,8114,-436,0,0,0,0,0
330,-613,8092,-426,0,0,0,0,0
331,-591,8122,-440,0,0,0,0,0
332,-606,8106,-434,0,0,0,0,0
333,-622,8088,-436,0,0,0,0,0
334,-622,8108,-444,0,0,0,0,0
335,-594,8107,-434,0,0,0,0,0
336,-588,8116,-441,0,0,0,0,0
337,-605,8112,-429,0,0,0,0,0
338,-616,8112,-433,0,0,0,0,0
339,-606,8102,-443,0,0,0,0,0
340,-596,8101,-431,0,0,0,0,0
341,-614,8107,-432,0,0,0,0,0
342,-621,8108,-417,0,0,0,0,0
343,-598,8102,-420,0,0,0,0,0
344,-599,8128,-401,0,0,0,0,0
345,-623,8106,-436,0,0,0,0,0
346,-601,8077,-408,0,0,0,0,0
347,-601,8118,-434,0,0,0,0,0
348,-608,8088,-416,0,0,0,0,0
349,-620,8105,-441,0,0,0,0,0
350,-584,8096,-442,0,0,0,0,0
351,-615,8119,-442,0,0,0,0,0
352,-636,8103,-447,0,0,0,0,0
353,-610,8118,-459,0,0,0,0,0
354,-591,8120,-458,0,0,0,0,0
355,-581,8073,-456,0,0,0,0,0
356,-620,8128,-442,0,0,0,0,0
357,-624,8109,-426,0,0,0,0,0
358,-606,8096,-439,0,0,0,0,0
359,-589,8143,-434,0,0,0,0,0
360,-607,8103,-435,0,0,0,0,0
361,-624,8075,-434,0,0,0,0,0
362,-615,8097,-424,0,0,0,0,0
363,-605,8092,-453,0,0,0,0,0
364,-613,8132,-386,0,0,0,0,0
365,-596,8079,-395,0,0,0,0,0
366,-601,8090,-424,0,0,0,0,0
367,-591,8082,-436,0,0,0,0,0
368,-616,8114,-447,0,0,0,0,0
369,-611,8096,-422,0,0,0,0,0
370,-606,8085,-431,0,0,0,0,0
371,-594,8121,-426,0,0,0,0,0
372,-616,8110,-436,0,0,0,0,0
373,-612,8090,-416,0,0,0,0,0
374,-611,8103,-442,0,253,255,0,0
375,-604,8118,-434,0,0,0,0,0
376,-611,8104,-442,0,0,0,0,0
377,-615,8113,-414,0,0,0,0,0
378,-616,8154,-425,0,0,0,0,0
379,-602,8019,-433,0,0,0,0,0
380,-612,8114,-438,0,0,0,0,0
381,-636,8103,-436,0,0,0,0,0
382,-629,8076,-440,0,0,0,0,0
383,-591,8102,-442,0,0,0,0,0
384,-622,8074,-438,0,0,0,0,0
385,-627,8136,-434,0,0,0,0,0
386,-592,8122,-435,0,0,0,0,0
387,-586,8087,-437,0,0,0,0,0
388,-616,8108,-440,0,0,0,0,0
389,-620,8084,-434,0,0,0,0,0
390,-601,8084,-429,0,0,0,0,0
391,-610,8082,-439,0,0,0,0,0
392,-598,8082,-429,0,0,0,0,0
393,-604,8106,-436,0,0,0,0,0
394,-615,8120,-436,0,0,0,0,0
395,-596,8103,-452,0,0,0,0,0
396,-617,8106,-436,0,0,0,0,0
397,-594,8107,-436,0,0,0,0,0
398,-593,8089,-424,0,0,0,0,0
399,-618,8107,-434,0,0,0,0,0
400,-596,8110,-440,0,0,0,0,0
401,-603,8096,-430,0,0,0,0,0
402,-612,8105,-430,0,0,0,0,0
403,-591,8103,-429,0,0,0,0,0
404,-606,8102,-440,0,0,0,0,0
405,-618,8112,-442,0,0,0,0,0
406,-616,8103,-435,0,0,0,0,0
407,-596,8111,-438,0,0,0,0,0
408,-619,8106,-429,0,0,0,0,0
409,-602,8105,-438,0,255,255,0,0
410,-606,8107,-424,0,0,0,0,0
411,-600,8101,-438,0,0,0,0,0
412,-605,8101,-438,0,0,0,0,0
413,-608,8103,-435,0,0,0,0,0
414,-618,8103,-438,0,0,0,0,0
415,-607,8112,-441,0,0,0,0,0
416,-609,8115,-436,0,0,0,0,0
417,-623,8097,-443,0,0,0,0,0
418,-599,8106,-434,0,0,0,0,0
419,-612,8112,-442,0,0,0,0,0
420,-615,8096,-432,0,0,0,0,0
421,-595,8127,-445,0,0,0,0,0
422,-616,8113,-436,0,0,0,0,0
423,-612,8090,-435,0,0,0,0,0
424,-597,8113,-440,0,0,0,0,0
425,-596,8105,-429,0,72,254,0,0
426,-621,8101,-443,0,0,0,0,0
427,-596,8101,-435,0,0,0,0,0
428,-624,8108,-452,0,0,0,0,0
429,-618,8115,-438,0,0,0,0,0
430,-628,8086,-442,0,0,0,0,0
431,-591,8104,-440,0,0,0,0,0
432,-624,8110,-460,0,0,0,0,0
433,-614,8088,-426,0,0,0,0,0
434,-595,8116,-434,0,0,0,0,0
435,-605,8114,-428,0,0,0,0,0
436,-624,8092,-443,0,0,0,0,0
437,-606,8108,-428,0,0,0,0,0
438,-600,8102,-450,0,0,0,0,0
439,-618,8098,-435,0,0,0,0,0
440,-619,8091,-437,0,0,0,0,0
441,-610,8091,-428,0,0,0,0,0
442,-588,8108,-419,0,0,0,0,0
443,-612,8105,-446,0,0,0,0,0
444,-604,8117,-431,0,0,0,0,0
445,-618,8093,-432,0,0,0,0,0
446,-615,8120,-424,0,0,0,0,0
447,-595,8121,-432,0,0,0,0,0
448,-601,8102,-436,0,0,0,0,0
449,-612,8097,-433,0,0,0,0,0
450,-628,8088,-432,0,0,0,0,0
451,-600,8100,-434,0,0,0,0,0
452,-593,8118,-439,0,0,0,0,0
453,-610,8100,-438,0,0,0,0,0
454,-631,8104,-440,0,0,0,0,0
455,-622,8108,-435,0,0,0,0,0
456,-622,8086,-429,0,0,0,0,0
457,-581,8105,-420,0,0,0,0,0
458,-611,8104,-437,0,0,0,0,0
459,-616,8118,-435,0,0,0,0,0
460,-613,8107,-444,0,0,0,0,0
461,-580,8125,-447,0,0,0,0,0
462,-605,8084,-455,0,0,0,0,0
463,-618,8106,-439,0,0,0,0,0
464,-627,8107,-439,0,0,0,0,0
465,-583,8094,-410,0,0,0,0,0
466,-593,8108,-438,0,0,0,0,0
467,-626,8122,-432,0,0,0,0,0
468,-585,8108,-426,0,0,0,0,0
469,-600,8098,-428,0,0,0,0,0
470,-653,8134,-428,0,0,0,0,0
471,-627,8068,-458,0,0,0,0,0
472,-601,8080,-418,0,0,0,0,0
473,-621,8112,-430,0,0,0,0,0
474,-612,8078,-427,0,0,0,0,0
475,-614,8120,-442,0,0,0,0,0
476,-604,8089,-438,0,0,0,0,0
477,-608,8104,-438,0,0,0,0,0
478,-605,8124,-451,0,0,0,0,0
479,-608,8078,-446,0,0,0,0,0
480,-606,8102,-440,0,0,0,0,0
481,-604,8101,-435,0,0,0,0,0
482,-624,8110,-438,0,0,0,0,0
483,-612,8092,-429,0,0,0,0,0
484,-614,8096,-438,0,0,0,0,0
485,-602,8099,-426,0,0,0,0,0
486,-609,8098,-435,0,0,0,0,0
487,-600,8112,-433,0,0,0,0,0
488,-613,8095,-435,0,0,0,0,0
489,-598,8115,-425,0,0,0,0,0
490,-608,8116,-437,0,0,0,0,0
491,-609,8095,-431,0,0,0,0,0
492,-630,8087,-440,0,0,0,0,0
493,-588,8113,-424,0,0,0,0,0
494,-606,8096,-447,0,0,0,0,0
495,-600,8112,-426,0,0,0,0,0
496,-621,8092,-433,0,0,0,0,0
497,-612,8092,-439,0,0,0,0,0
498,-598,8116,-441,0,0,0,0,0
499,-596,8100,-444,0,0,0,0,0
500,-617,8098,-438,0,0,0,0,0
501,-616,8097,-430,0,0,0,0,0
502,-603,8105,-440,0,0,0,0,0
503,-590,8103,-431,0,0,0,0,0
504,-607,8108,-418,0,0,0,0,0
505,-616,8094,-436,0,0,0,0,0
506,-602,8106,-444,0,0,0,0,0
507,-597,8112,-434,0,0,0,0,0
508,-610,8102,-438,0,0,0,0,0
509,-618,8102,-439,0,0,0,0,0
510,-616,8112,-436,0,0,0,0,0
511,-597,8106,-434,0,0,0,0,0
512,-598,8097,-435,0,0,0,0,0
513,-612,8106,-426,0,0,0,0,0
514,-617,8092,-435,0,0,0,0,0
515,-601,8113,-440,0,0,0,0,0
516,-600,8098,-442,0,0,0,0,0
517,-625,8097,-438,0,0,0,0,0
518,-611,8110,-431,0,0,0,0,0
519,-601,8098,-448,0,0,0,0,0
520,-589,8098,-436,0,0,0,0,0
521,-616,8110,-442,0,0,0,0,0
522,-638,8108,-428,0,0,0,0,0
523,-609,8105,-434,0,0,0,0,0
524,-592,8106,-442,0,0,0,0,0
525,-600,8106,-438,0,0,0,0,0
526,-630,8094,-438,0,0,0,0,0
527,-620,8102,-432,0,0,0,0,0
528,-597,8092,-445,0,0,0,0,0
529,-587,8106,-434,0,0,0,0,0
530,-617,8101,-442,0,0,0,0,0
531,-631,8102,-432,0,0,0,0,0
532,-604,8101,-439,0,0,0,0,0
533,-590,8108,-444,0,0,0,0,0
534,-604,8105,-436,0,0,0,0,0
535,-624,8094,-438,0,0,0,0,0
536,-609,8102,-435,0,0,0,0,0
537,-607,8100,-442,0,0,0,0,0
538,-612,8113,-437,0,0,0,0,0
539,-620,8100,-442,0,0,0,0,0
540,-605,8093,-430,0,0,0,0,0
541,-612,8090,-448,0,0,0,0,0
542,-589,8099,-425,0,0,0,0,0
543,-622,8111,-447,0,0,0,0,0
544,-597,8116,-419,0,0,0,0,0
545,-626,8102,-449,0,0,0,0,0
546,-590,8104,-425,0,0,0,0,0
547,-629,8092,-450,0,0,0,0,0
548,-613,8110,-431,0,0,0,0,0
549,-628,8097,-443,0,0,0,0,0
550,-594,8109,-427,0,0,0,0,0
551,-612,8100,-445,0,0,0,0,0
552,-608,8099,-445,0,0,0,0,0
553,-602,8109,-430,0,0,0,0,0
554,-621,8094,-462,0,0,0,0,0
555,-574,8108,-429,0,0,0,0,0
556,-614,8096,-473,0,0,0,0,0
557,-592,8090,-419,0,0,0,0,0
558,-635,8093,-428,0,0,0,0,0
559,-592,8160,-440,0,0,0,0,0
560,-597,8105,-445,0,0,0,0,0
561,-600,8083,-433,0,0,0,0,0
562,-632,8106,-447,0,0,0,0,0
563,-614,8144,-442,0,0,0,0,0
564,-580,8054,-443,0,0,0,0,0
565,-658,8138,-436,0,0,0,0,0
566,-614,8104,-426,0,0,0,0,0
567,-606,8170,-393,0,0,0,0,0
568,-544,8092,-465,0,0,0,0,0
569,-602,8052,-429,0,0,0,0,0
570,-638,8114,-459,0,0,0,0,0
571,-608,8121,-448,0,0,0,0,0
572,-584,8098,-436,0,0,0,0,0
573,-594,8132,-433,0,0,0,0,0
574,-624,8104,-428,0,0,0,0,0
575,-624,8100,-422,0,0,0,0,0
576,-598,8100,-441,0,0,0,0,0
577,-586,8095,-430,0,0,0,0,0
578,-609,8102,-418,0,0,0,0,0
579,-614,8106,-421,0,0,0,0,0
580,-619,8098,-442,0,0,0,0,0
581,-616,8115,-453,0,0,0,0,0
582,-601,8108,-430,0,0,0,0,0
583,-598,8094,-438,0,0,0,0,0
584,-614,8114,-440,0,0,0,0,0
585,-616,8108,-418,0,0,0,0,0
586,-607,8100,-422,0,0,0,0,0
587,-596,8111,-440,0,0,0,0,0
588,-613,8112,-436,0,0,0,0,0
589,-606,8102,-435,0,0,0,0,0
590,-607,8096,-427,0,0,0,0,0
591,-608,8107,-429,0,0,0,0,0
592,-614,8103,-446,0,0,0,0,0
593,-602,8106,-428,0,0,0,0,0
594,-612,8086,-419,0,0,0,0,0
595,-612,8105,-437,0,0,0,0,0
596,-606,8114,-429,0,0,0,0,0
597,-611,8094,-440,0,0,0,0,0
598,-616,8108,-445,0,0,0,0,0
599,-610,8119,-432,0,0,0,0,0
600,-608,8096,-447,0,0,0,0,0
601,-617,8088,-429,0,0,0,0,0
602,-616,8113,-421,0,0,0,0,0
603,-622,8076,-442,0,0,0,0,0
604,-609,8124,-444,0,0,0,0,0
605,-605,8114,-440,0,0,0,0,0
606,-600,8086,-434,0,0,0,0,0
607,-598,8109,-434,0,0,0,0,0
608,-609,8110,-431,0,0,0,0,0
609,-613,8092,-441,0,0,0,0,0
610,-602,8136,-436,0,0,0,0,0
611,-602,8090,-432,0,0,0,0,0
612,-612,8105,-430,0,0,0,0,0
613,-618,8118,-432,0,0,0,0,0
614,-610,8090,-435,0,0,0,0,0
615,-592,8098,-422,0,0,0,0,0
616,-605,8122,-448,0,0,0,0,0
617,-618,8110,-428,0,0,0,0,0
618,-620,8103,-450,0,0,0,0,0
619,-608,8116,-445,0,0,0,0,0
620,-604,8095,-436,0,0,0,0,0
621,-622,8095,-456,0,0,0,0,0
622,-618,8099,-432,0,0,0,0,0
623,-574,8096,-432,0,0,0,0,0
624,-615,8104,-470,0,0,0,0,0
625,-595,8128,-406,0,0,0,0,0
626,-598,8137,-441,0,0,0,0,0
627,-574,8105,-430,0,0,0,0,0
628,-604,8095,-455,0,0,0,0,0
629,-640,8100,-448,0,0,0,0,0
630,-614,8055,-445,0,0,0,0,0
631,-588,8136,-418,0,0,0,0,0
632,-594,8150,-455,0,0,0,0,0
633,-615,8077,-445,0,0,0,0,0
634,-643,8124,-417,0,0,0,0,0
635,-602,8112,-433,0,0,0,0,0
636,-572,8058,-426,0,0,0,0,0
637,-611,8138,-450,0,0,0,0,0
638,-633,8106,-426,0,0,0,0,0
639,-624,8080,-446,0,0,0,0,0
640,-591,8134,-428,0,0,0,0,0
641,-593,8057,-432,0,0,0,0,0
642,-601,8082,-398,0,0,0,0,0
643,-596,8109,-436,0,0,0,0,0
644,-614,8076,-429,0,0,0,0,0
645,-599,8110,-418,0,0,0,0,0
646,-620,8106,-443,0,0,0,0,0
647,-599,8082,-426,0,0,0,0,0
648,-626,8122,-450,0,0,0,0,0
649,-579,8096,-429,0,0,0,0,0
650,-605,8083,-443,0,0,0,0,0
651,-611,8120,-429,0,0,0,0,0
652,-611,8109,-430,0,0,0,0,0
653,-597,8108,-429,0,0,0,0,0
654,-602,8106,-442,0,0,0,0,0
655,-596,8099,-422,0,0,0,0,0
656,-625,8096,-453,0,0,0,0,0
657,-601,8108,-433,0,0,0,0,0
658,-605,8087,-441,0,0,0,0,0
659,-595,8114,-433,0,0,0,0,0
660,-606,8116,-426,0,0,0,0,0
