index,date,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,CURRENT_R_MOTOR,1,2,3,4
669,1762970085878,5,168,0,65287,0,0,0,0
670,1762970086112,4,168,0,65296,0,0,0,0
671,1762970086211,4,169,0,231,0,0,0,0
672,1762970086327,4,169,0,65317,0,0,0,0
673,1762970086428,4,169,0,65318,0,0,0,0
674,1762970086528,4,170,0,65315,0,0,0,0
675,1762970086777,4,170,0,65322,0,0,0,0
676,1762970086927,4,171,0,65332,0,0,0,0
677,1762970087093,5,170,0,65324,0,0,0,0
678,1762970087327,5,170,0,65321,0,0,0,0
679,1762970087543,5,170,0,65332,0,0,0,0
680,1762970087626,5,171,0,65334,0,0,0,0
681,1762970087744,5,171,0,65328,0,0,0,0
682,1762970087944,5,171,0,65322,0,0,0,0
683,1762970088959,4,171,0,65328,0,0,0,0
684,1762970089093,5,172,0,65338,0,0,0,0
685,1762970089191,5,172,0,65339,0,0,0,0
686,1762970089293,5,172,0,65330,0,0,0,0
687,1762970089525,5,172,0,65328,0,0,0,0
688,1762970089643,5,172,0,65336,0,0,0,0
689,1762970089725,6,172,0,65333,0,0,0,0
690,1762970089974,6,172,0,65326,0,0,0,0
691,1762970090074,6,172,0,65329,0,0,0,0
692,1762970090508,5,173,0,65330,0,0,0,0
693,1762970090607,5,173,0,65325,0,0,0,0
694,1762970090875,5,174,0,65330,0,0,0,0
695,1762970090957,5,174,0,65340,0,0,0,0
696,1762970091172,5,174,0,65330,0,0,0,0
697,1762970091306,5,174,0,65322,0,0,0,0
698,1762970091422,5,174,0,65321,0,0,0,0
699,1762970091505,5,174,0,204,0,0,0,0
700,1762970091605,5,175,0,65329,0,0,0,0
701,1762970091722,5,175,0,65323,0,0,0,0
702,1762970091856,5,175,0,65323,0,0,0,0
703,1762970091939,5,175,0,65331,0,0,0,0
704,1762970092054,5,175,0,65331,0,0,0,0
705,1762970092155,5,174,0,65331,0,0,0,0
706,1762970092274,0,0,0,0,0,0,0,0
707,1762970092371,0,0,0,0,0,0,0,0
708,1762970092588,0,0,0,0,0,0,0,0
709,1762970092704,0,0,0,0,0,0,0,0
710,1762970092838,0,0,0,0,0,0,0,0
711,1762970093055,0,0,0,0,0,0,0,0
712,1762970093370,0,0,0,0,0,0,0,0
713,1762970093472,0,0,0,0,0,0,0,0
714,1762970093586,0,0,0,0,0,0,0,0
715,1762970093704,0,0,0,0,0,0,0,0
716,1762970093837,0,0,0,0,0,0,0,0
717,1762970093921,0,0,0,0,0,0,0,0
718,1762970094137,0,0,0,0,0,0,0,0
719,1762970094236,0,0,0,0,0,0,0,0
720,1762970094469,0,0,0,0,0,0,0,0
721,1762970094587,0,0,0,0,0,0,0,0
722,1762970094687,0,0,0,0,0,0,0,0
723,1762970094803,0,0,0,0,0,0,0,0
724,1762970094937,0,0,0,0,0,0,0,0
725,1762970095021,0,0,0,0,0,0,0,0
726,1762970095121,0,0,0,0,0,0,0,0
727,1762970095236,0,0,0,0,0,0,0,0
728,1762970095336,0,0,0,0,0,0,0,0
729,1762970095453,0,0,0,0,0,0,0,0
730,1762970095555,0,0,0,0,0,0,0,0
731,1762970095787,0,0,0,0,0,0,0,0
732,1762970095936,0,0,0,0,0,0,0,0
733,1762970096042,0,0,0,0,0,0,0,0
734,1762970096220,0,0,0,0,0,0,0,0
735,1762970096353,0,0,0,0,0,0,0,0
736,1762970096554,0,0,0,0,0,0,0,0
737,1762970096670,0,0,0,0,0,0,0,0
738,1762970096815,0,0,0,0,0,0,0,0
739,1762970096936,0,0,0,0,0,0,0,0
740,1762970097103,0,0,0,0,0,0,0,0
741,1762970097221,0,0,0,0,0,0,0,0
742,1762970097319,0,0,0,0,0,0,0,0
743,1762970097435,0,0,0,0,0,0,0,0
744,1762970097551,0,0,0,0,0,0,0,0
745,1762970097667,0,0,0,0,0,0,0,0
746,1762970097767,0,0,0,0,0,0,0,0
747,1762970097902,0,0,0,0,0,0,0,0
748,1762970098102,0,0,0,0,0,0,0,0
749,1762970098201,0,0,0,0,0,0,0,0
750,1762970098320,0,0,0,0,0,0,0,0
751,1762970098435,0,0,0,0,0,0,0,0
752,1762970098533,0,0,0,0,0,0,0,0
753,1762970098650,0,0,0,0,0,0,0,0
754,1762970098908,0,0,0,0,0,0,0,0
755,1762970098984,0,0,0,0,0,0,0,0
756,1762970099084,0,0,0,0,0,0,0,0
757,1762970099306,0,0,0,0,0,0,0,0
758,1762970099400,0,0,0,0,0,0,0,0
759,1762970099752,0,0,0,0,0,0,0,0
760,1762970099883,0,0,0,0,0,0,0,0
761,1762970100184,0,0,0,0,0,0,0,0
762,1762970100418,0,0,0,0,0,0,0,0
763,1762970100518,0,0,0,0,0,0,0,0
764,1762970100617,0,0,0,0,0,0,0,0
765,1762970100733,0,0,0,0,0,0,0,0
766,1762970100851,0,0,0,0,0,0,0,0
767,1762970100965,0,0,0,0,0,0,0,0
768,1762970101065,0,0,0,0,0,0,0,0
769,1762970101182,0,0,0,0,0,0,0,0
770,1762970101285,0,0,0,0,0,0,0,0
771,1762970101398,0,0,0,0,0,0,0,0
772,1762970101500,0,0,0,0,0,0,0,0
773,1762970101616,0,0,0,0,0,0,0,0
774,1762970101732,0,0,0,0,0,0,0,0
775,1762970101849,0,0,0,0,0,0,0,0
776,1762970101948,0,0,0,0,0,0,0,0
777,1762970102083,0,0,0,0,0,0,0,0
778,1762970102167,0,0,0,0,0,0,0,0
779,1762970102280,0,0,0,0,0,0,0,0
780,1762970102381,0,0,0,0,0,0,0,0
781,1762970102498,0,0,0,0,0,0,0,0
782,1762970102598,0,0,0,0,0,0,0,0
783,1762970102715,0,0,0,0,0,0,0,0
784,1762970102865,0,0,0,0,0,0,0,0
785,1762970103164,0,0,0,0,0,0,0,0
786,1762970103264,0,0,0,0,0,0,0,0
787,1762970103382,0,0,0,0,0,0,0,0
788,1762970103481,0,0,0,0,0,0,0,0
789,1762970103596,0,0,0,0,0,0,0,0
790,1762970103697,0,0,0,0,0,0,0,0
791,1762970103829,0,0,0,0,0,0,0,0
792,1762970103930,0,0,0,0,0,0,0,0
793,1762970104146,0,0,0,0,0,0,0,0
794,1762970104246,0,0,0,0,0,0,0,0
795,1762970104364,0,0,0,0,0,0,0,0
796,1762970104481,0,0,0,0,0,0,0,0
797,1762970104696,0,0,0,0,0,0,0,0
798,1762970104861,0,0,0,0,0,0,0,0
799,1762970104963,0,0,0,0,0,0,0,0
800,1762970105047,0,0,0,0,0,0,0,0
801,1762970105129,0,0,0,0,0,0,0,0
802,1762970105345,0,0,0,0,0,0,0,0
803,1762970105478,0,0,0,0,0,0,0,0
804,1762970105678,0,0,0,0,0,0,0,0
805,1762970105783,0,0,0,0,0,0,0,0
806,1762970105945,0,0,0,0,0,0,0,0
807,1762970106112,0,0,0,0,0,0,0,0
808,1762970106228,0,0,0,0,0,0,0,0
809,1762970106328,0,0,0,0,0,0,0,0
810,1762970106444,0,0,0,0,0,0,0,0
811,1762970106561,0,0,0,0,0,0,0,0
812,1762970106677,0,0,0,0,0,0,0,0
813,1762970106995,0,0,0,0,0,0,0,0
814,1762970107110,0,0,0,0,0,0,0,0
815,1762970107312,0,0,0,0,0,0,0,0
816,1762970107778,0,0,0,0,0,0,0,0
817,1762970107893,0,0,0,0,0,0,0,0
818,1762970107978,0,0,0,0,0,0,0,0
819,1762970108093,0,0,0,0,0,0,0,0
820,1762970108426,0,0,0,0,0,0,0,0
821,1762970109627,0,0,0,0,0,0,0,0
822,1762970109745,0,0,0,0,0,0,0,0
823,1762970110291,0,0,0,0,0,0,0,0
824,1762970110408,0,0,0,0,0,0,0,0
825,1762970110524,0,0,0,0,0,0,0,0
826,1762970110641,0,0,0,0,0,0,0,0
827,1762970110742,0,0,0,0,0,0,0,0
828,1762970110890,0,0,0,0,0,0,0,0
829,1762970111106,0,0,0,0,0,0,0,0
830,1762970111173,0,0,0,0,0,0,0,0
831,1762970111290,0,0,0,0,0,0,0,0
832,1762970111406,0,0,0,0,0,0,0,0
833,1762970111521,0,0,0,0,0,0,0,0
834,1762970111738,0,0,0,0,0,0,0,0
835,1762970111939,0,0,0,0,0,0,0,0
836,1762970112124,0,0,0,0,0,0,0,0
837,1762970112174,0,0,0,0,0,0,0,0
838,1762970112322,0,0,0,0,0,0,0,0
839,1762970112521,0,0,0,0,0,0,0,0
840,1762970112621,0,0,0,0,0,0,0,0
841,1762970112738,0,0,0,0,0,0,0,0
842,1762970112837,0,0,0,0,0,0,0,0
843,1762970112987,0,0,0,0,0,0,0,0
844,1762970113055,0,0,0,0,0,0,0,0
845,1762970113170,0,0,0,0,0,0,0,0
846,1762970113271,0,0,0,0,0,0,0,0
847,1762970113387,0,0,0,0,0,0,0,0
848,1762970113536,0,0,0,0,0,0,0,0
849,1762970113604,0,0,0,0,0,0,0,0
850,1762970113721,0,0,0,0,0,0,0,0
851,1762970113837,0,0,0,0,0,0,0,0
852,1762970113970,0,0,0,0,0,0,0,0
853,1762970114053,0,0,0,0,0,0,0,0
854,1762970114154,0,0,0,0,0,0,0,0
855,1762970114269,0,0,0,0,0,0,0,0
856,1762970114487,0,0,0,0,0,0,0,0
857,1762970114603,0,0,0,0,0,0,0,0
858,1762970114704,0,0,0,0,0,0,0,0
859,1762970114935,0,0,0,0,0,0,0,0
860,1762970115036,0,0,0,0,0,0,0,0
861,1762970115136,0,0,0,0,0,0,0,0
862,1762970115252,0,0,0,0,0,0,0,0
863,1762970115385,0,0,0,0,0,0,0,0
864,1762970115485,0,0,0,0,0,0,0,0
865,1762970115585,0,0,0,0,0,0,0,0
866,1762970115701,0,0,0,0,0,0,0,0
867,1762970115819,0,0,0,0,0,0,0,0
868,1762970115985,0,0,0,0,0,0,0,0
869,1762970116020,0,0,0,0,0,0,0,0
870,1762970116137,0,0,0,0,0,0,0,0
871,1762970116236,0,0,0,0,0,0,0,0
872,1762970116356,0,0,0,0,0,0,0,0
873,1762970116469,0,0,0,0,0,0,0,0
874,1762970116568,0,0,0,0,0,0,0,0
875,1762970116686,0,0,0,0,0,0,0,0
876,1762970116802,0,0,0,0,0,0,0,0
877,1762970117018,0,0,0,0,0,0,0,0
878,1762970117137,0,0,0,0,0,0,0,0
879,1762970117235,0,0,0,0,0,0,0,0
880,1762970117351,0,0,0,0,0,0,0,0
881,1762970117469,0,0,0,0,0,0,0,0
882,1762970117569,0,0,0,0,0,0,0,0
883,1762970117818,0,0,0,0,0,0,0,0
884,1762970117967,0,0,0,0,0,0,0,0
885,1762970118118,0,0,0,0,0,0,0,0
886,1762970118234,0,0,0,0,0,0,0,0
887,1762970118351,0,0,0,0,0,0,0,0
888,1762970118567,0,0,0,0,0,0,0,0
889,1762970118766,0,0,0,0,0,0,0,0
890,1762970118916,0,0,0,0,0,0,0,0
891,1762970119117,0,0,0,0,0,0,0,0
892,1762970119217,0,0,0,0,0,0,0,0
893,1762970119366,0,0,0,0,0,0,0,0
894,1762970119449,0,0,0,0,0,0,0,0
895,1762970119550,0,0,0,0,0,0,0,0
896,1762970119666,0,0,0,0,0,0,0,0
897,1762970119882,0,0,0,0,0,0,0,0
898,1762970119982,0,0,0,0,0,0,0,0
899,1762970120102,0,0,0,0,0,0,0,0
900,1762970120215,0,0,0,0,0,0,0,0
901,1762970120315,0,0,0,0,0,0,0,0
902,1762970120432,0,0,0,0,0,0,0,0
903,1762970120534,0,0,0,0,0,0,0,0
904,1762970120765,0,0,0,0,0,0,0,0
905,1762970120931,0,0,0,0,0,0,0,0
906,1762970121098,0,0,0,0,0,0,0,0
907,1762970121199,0,0,0,0,0,0,0,0
908,1762970121530,0,0,0,0,0,0,0,0
909,1762970121648,0,0,0,0,0,0,0,0
910,1762970121748,0,0,0,0,0,0,0,0
911,1762970121915,0,0,0,0,0,0,0,0
912,1762970122180,0,0,0,0,0,0,0,0
913,1762970122397,0,0,0,0,0,0,0,0
914,1762970122631,0,0,0,0,0,0,0,0
915,1762970122730,0,0,0,0,0,0,0,0
916,1762970122863,0,0,0,0,0,0,0,0
917,1762970123080,0,0,0,0,0,0,0,0
918,1762970123179,0,0,0,0,0,0,0,0
919,1762970123280,0,0,0,0,0,0,0,0
920,1762970123396,0,0,0,0,0,0,0,0
921,1762970123514,0,0,0,0,0,0,0,0
922,1762970123613,0,0,0,0,0,0,0,0
923,1762970123730,0,0,0,0,0,0,0,0
924,1762970123863,0,0,0,0,0,0,0,0
925,1762970123963,0,0,0,0,0,0,0,0
926,1762970124062,0,0,0,0,0,0,0,0
927,1762970124163,0,0,0,0,0,0,0,0
928,1762970124278,0,0,0,0,0,0,0,0
929,1762970124379,0,0,0,0,0,0,0,0
930,1762970124512,0,0,0,0,0,0,0,0
931,1762970124612,0,0,0,0,0,0,0,0
932,1762970124712,0,0,0,0,0,0,0,0
933,1762970124863,0,0,0,0,0,0,0,0
934,1762970124994,0,0,0,0,0,0,0,0
935,1762970125062,0,0,0,0,0,0,0,0
936,1762970125161,0,0,0,0,0,0,0,0
937,1762970125261,0,0,0,0,0,0,0,0
938,1762970125378,0,0,0,0,0,0,0,0
939,1762970125494,0,0,0,0,0,0,0,0
940,1762970125594,0,0,0,0,0,0,0,0
941,1762970125694,0,0,0,0,0,0,0,0
942,1762970125827,0,0,0,0,0,0,0,0
943,1762970125944,0,0,0,0,0,0,0,0
944,1762970126044,0,0,0,0,0,0,0,0
945,1762970126144,0,0,0,0,0,0,0,0
946,1762970126261,0,0,0,0,0,0,0,0
947,1762970126360,0,0,0,0,0,0,0,0
948,1762970126480,0,0,0,0,0,0,0,0
949,1762970126679,0,0,0,0,0,0,0,0
950,1762970126811,0,0,0,0,0,0,0,0
951,1762970126927,0,0,0,0,0,0,0,0
952,1762970127126,0,0,0,0,0,0,0,0
953,1762970127358,0,0,0,0,0,0,0,0
954,1762970127576,0,0,0,0,0,0,0,0
955,1762970127692,0,0,0,0,0,0,0,0
956,1762970127824,0,0,0,0,0,0,0,0
957,1762970127943,0,0,0,0,0,0,0,0
958,1762970128109,0,0,0,0,0,0,0,0
959,1762970128225,0,0,0,0,0,0,0,0
960,1762970128342,0,0,0,0,0,0,0,0
961,1762970128458,0,0,0,0,0,0,0,0
962,1762970128777,0,0,0,0,0,0,0,0
963,1762970129007,0,0,0,0,0,0,0,0
964,1762970129441,0,0,0,0,0,0,0,0
965,1762970129541,0,0,0,0,0,0,0,0
966,1762970129658,0,0,0,0,0,0,0,0
967,1762970131089,0,0,0,0,0,0,0,0
968,1762970131207,0,0,0,0,0,0,0,0
969,1762970131356,0,0,0,0,0,0,0,0
970,1762970131655,0,0,0,0,0,0,0,0
971,1762970131873,0,0,0,0,0,0,0,0
972,1762970131973,0,0,0,0,0,0,0,0
973,1762970132089,0,0,0,0,0,0,0,0
974,1762970132205,0,0,0,0,0,0,0,0
975,1762970132305,0,0,0,0,0,0,0,0
976,1762970132422,0,0,0,0,0,0,0,0
977,1762970132521,0,0,0,0,0,0,0,0
978,1762970132639,0,0,0,0,0,0,0,0
979,1762970132871,8,0,0,1,0,0,0,0
980,1762970133005,8,0,0,2,0,0,0,0
981,1762970133104,7,0,0,3,0,0,0,0
982,1762970133205,5,65535,0,2,0,0,0,0
983,1762970133304,5,65535,0,3,0,0,0,0
984,1762970133422,4,65535,0,3,0,0,0,0
985,1762970133855,280,65527,0,562,0,0,0,0
986,1762970133956,280,65527,0,562,0,0,0,0
987,1762970134171,280,65527,0,562,0,0,0,0
988,1762970134287,280,65527,0,562,0,0,0,0
989,1762970134436,280,65527,0,562,0,0,0,0
990,1762970134603,280,65527,0,562,0,0,0,0
