index,date,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,CURRENT_L_MOTOR,1,2,3,4
577,1762970066843,0,0,0,0,0,0,0,0
578,1762970067160,0,0,0,0,0,0,0,0
579,1762970067276,0,0,0,0,0,0,0,0
580,1762970067377,0,0,0,0,0,0,0,0
581,1762970067676,0,0,0,0,0,0,0,0
582,1762970067727,0,0,0,0,0,0,0,0
583,1762970067909,0,0,0,0,0,0,0,0
584,1762970068044,0,0,0,0,0,0,0,0
585,1762970068177,0,0,0,0,0,0,0,0
586,1762970068275,0,0,0,0,0,0,0,0
587,1762970068391,0,0,0,0,0,0,0,0
588,1762970068475,0,0,0,0,0,0,0,0
589,1762970068594,0,0,0,0,0,0,0,0
590,1762970068692,0,0,0,0,0,0,0,0
591,1762970068877,0,0,0,0,0,0,0,0
592,1762970069009,0,0,0,0,0,0,0,0
593,1762970069042,0,0,0,0,0,0,0,0
594,1762970069141,0,0,0,0,0,0,0,0
595,1762970069258,0,0,0,0,0,0,0,0
596,1762970069391,0,0,0,0,0,0,0,0
597,1762970069508,0,0,0,0,0,0,0,0
598,1762970069707,0,0,0,0,0,0,0,0
599,1762970069808,0,0,0,0,0,0,0,0
600,1762970070024,0,0,0,0,0,0,0,0
601,1762970070141,0,0,0,0,0,0,0,0
602,1762970070259,0,0,0,0,0,0,0,0
603,1762970070359,0,0,0,0,0,0,0,0
604,1762970070473,0,0,0,0,0,0,0,0
605,1762970070575,0,0,0,0,0,0,0,0
606,1762970070691,0,0,0,0,0,0,0,0
607,1762970070806,0,0,0,0,0,0,0,0
608,1762970071023,0,0,0,0,0,0,0,0
609,1762970071156,0,0,0,0,0,0,0,0
610,1762970071256,0,0,0,0,0,0,0,0
611,1762970071374,0,0,0,0,0,0,0,0
612,1762970071456,0,0,0,0,0,0,0,0
613,1762970071573,0,0,0,0,0,0,0,0
614,1762970071673,0,0,0,0,0,0,0,0
615,1762970071807,0,0,0,0,0,0,0,0
616,1762970072006,0,0,0,0,0,0,0,0
617,1762970072138,0,0,0,0,0,0,0,0
618,1762970072255,0,0,0,0,0,0,0,0
619,1762970072372,0,0,0,0,0,0,0,0
620,1762970072471,0,0,0,0,0,0,0,0
621,1762970072573,0,0,0,0,0,0,0,0
622,1762970072672,0,0,0,0,0,0,0,0
623,1762970072788,0,0,0,0,0,0,0,0
624,1762970072889,0,0,0,0,0,0,0,0
625,1762970073104,0,0,0,0,0,0,0,0
626,1762970073204,0,0,0,0,0,0,0,0
627,1762970073322,0,0,0,0,0,0,0,0
628,1762970073437,0,0,0,0,0,0,0,0
629,1762970073539,0,0,0,0,0,0,0,0
630,1762970073653,0,0,0,0,0,0,0,0
631,1762970073771,0,0,0,0,0,0,0,0
632,1762970073953,0,0,0,0,0,0,0,0
633,1762970074103,0,0,0,0,0,0,0,0
634,1762970074236,0,0,0,0,0,0,0,0
635,1762970074436,0,0,0,0,0,0,0,0
636,1762970074536,0,0,0,0,0,0,0,0
637,1762970074637,0,0,0,0,0,0,0,0
638,1762970074753,0,0,0,0,0,0,0,0
639,1762970074936,0,0,0,0,0,0,0,0
640,1762970074986,0,0,0,0,0,0,0,0
641,1762970075202,0,0,0,0,0,0,0,0
642,1762970075302,0,0,0,0,0,0,0,0
643,1762970075419,0,0,0,0,0,0,0,0
644,1762970075535,0,0,0,0,0,0,0,0
645,1762970075635,0,0,0,0,0,0,0,0
646,1762970075769,0,0,0,0,0,0,0,0
647,1762970075920,0,0,0,0,0,0,0,0
648,1762970076002,0,0,0,0,0,0,0,0
649,1762970076086,0,0,0,0,0,0,0,0
650,1762970076185,0,0,0,0,0,0,0,0
651,1762970076302,0,0,0,0,0,0,0,0
652,1762970076403,0,0,0,0,0,0,0,0
653,1762970076520,0,0,0,0,0,0,0,0
654,1762970076636,0,0,0,0,0,0,0,0
655,1762970076736,0,0,0,0,0,0,0,0
656,1762970076868,0,0,0,0,0,0,0,0
657,1762970076968,0,0,0,0,0,0,0,0
658,1762970077084,0,0,0,0,0,0,0,0
659,1762970077186,0,0,0,0,0,0,0,0
660,1762970077401,0,0,0,0,0,0,0,0
661,1762970077617,0,0,0,1,0,0,0,0
662,1762970077717,0,0,0,1,0,0,0,0
663,1762970077868,0,0,0,1,0,0,0,0
664,1762970078001,0,1,0,1,0,0,0,0
665,1762970078067,0,1,0,1,0,0,0,0
666,1762970078168,0,1,0,1,0,0,0,0
667,1762970078284,0,1,0,1,0,0,0,0
668,1762970078402,69,65527,0,537,0,0,0,0
669,1762970078500,471,65526,0,648,0,0,0,0
670,1762970078617,1029,65530,0,744,0,0,0,0
671,1762970078717,1638,65535,0,959,0,0,0,0
672,1762970078867,1691,5,0,0,0,0,0,0
673,1762970078972,1502,10,0,513,0,0,0,0
674,1762970079050,1045,6,0,717,0,0,0,0
675,1762970079168,772,33,0,64751,0,0,0,0
676,1762970079267,559,54,0,802,0,0,0,0
677,1762970079383,0,0,0,0,0,0,0,0
678,1762970079483,0,0,0,0,0,0,0,0
679,1762970079600,0,0,0,0,0,0,0,0
680,1762970079699,0,0,0,0,0,0,0,0
681,1762970079983,153,13,0,4,0,0,0,0
682,1762970080149,103,7,0,3,0,0,0,0
683,1762970080249,84,5,0,3,0,0,0,0
684,1762970080366,64,4,0,3,0,0,0,0
685,1762970080532,52,2,0,4,0,0,0,0
686,1762970080582,43,1,0,4,0,0,0,0
687,1762970080699,35,0,0,2,0,0,0,0
688,1762970080832,98,65529,0,540,0,0,0,0
689,1762970081132,1652,0,0,0,0,0,0,0
690,1762970081249,1703,0,0,0,0,0,0,0
691,1762970081349,1513,1,0,511,0,0,0,0
692,1762970081465,1111,16,0,707,0,0,0,0
693,1762970081582,911,50,0,64765,0,0,0,0
694,1762970081681,764,68,0,64761,0,0,0,0
695,1762970081832,656,84,0,768,0,0,0,0
696,1762970081965,572,98,0,731,0,0,0,0
697,1762970082133,405,132,0,669,0,0,0,0
698,1762970082231,344,138,0,619,0,0,0,0
699,1762970082349,286,142,0,596,0,0,0,0
700,1762970082465,235,145,0,551,0,0,0,0
701,1762970082563,177,148,0,529,0,0,0,0
702,1762970082680,144,151,0,477,0,0,0,0
703,1762970082929,96,154,0,453,0,0,0,0
704,1762970083029,79,136,0,429,0,0,0,0
705,1762970083229,52,148,0,411,0,0,0,0
706,1762970083347,44,150,0,382,0,0,0,0
707,1762970083447,37,153,0,376,0,0,0,0
708,1762970083563,31,154,0,373,0,0,0,0
709,1762970083665,24,156,0,348,0,0,0,0
710,1762970083963,18,159,0,65203,0,0,0,0
711,1762970083996,15,149,0,65209,0,0,0,0
712,1762970084097,13,152,0,65231,0,0,0,0
713,1762970084196,10,154,0,65254,0,0,0,0
714,1762970084330,8,156,0,283,0,0,0,0
715,1762970084645,4,161,0,65280,0,0,0,0
716,1762970085096,2,161,0,65304,0,0,0,0
717,1762970085228,2,162,0,65303,0,0,0,0
718,1762970085295,2,163,0,65299,0,0,0,0
719,1762970085412,1,164,0,65296,0,0,0,0
720,1762970085529,1,165,0,65298,0,0,0,0
721,1762970085761,1,167,0,65318,0,0,0,0
722,1762970085878,1,168,0,65319,0,0,0,0
723,1762970086095,1,188,0,65307,0,0,0,0
724,1762970086310,1,183,0,65320,0,0,0,0
725,1762970086412,1,180,0,65323,0,0,0,0
726,1762970086628,2,176,0,65314,0,0,0,0
727,1762970086745,2,175,0,65315,0,0,0,0
728,1762970086961,3,174,0,65331,0,0,0,0
729,1762970087077,3,173,0,65331,0,0,0,0
730,1762970087310,3,172,0,65322,0,0,0,0
731,1762970087409,4,171,0,65320,0,0,0,0
732,1762970087527,4,171,0,65321,0,0,0,0
733,1762970087909,4,171,0,65336,0,0,0,0
734,1762970087976,3,171,0,65329,0,0,0,0
735,1762970088309,2,171,0,65334,0,0,0,0
736,1762970089059,2,172,0,65338,0,0,0,0
737,1762970089158,3,172,0,65332,0,0,0,0
738,1762970089275,3,172,0,65325,0,0,0,0
739,1762970089408,3,172,0,65326,0,0,0,0
740,1762970089510,3,172,0,65330,0,0,0,0
741,1762970089625,2,172,0,65336,0,0,0,0
742,1762970089874,2,173,0,65338,0,0,0,0
743,1762970089958,3,173,0,65332,0,0,0,0
744,1762970090157,3,173,0,65324,0,0,0,0
745,1762970090257,4,173,0,65324,0,0,0,0
746,1762970090375,4,173,0,65335,0,0,0,0
747,1762970090491,4,173,0,65338,0,0,0,0
748,1762970090590,4,173,0,65331,0,0,0,0
749,1762970090724,4,173,0,65325,0,0,0,0
750,1762970090824,4,173,0,65322,0,0,0,0
751,1762970090941,4,174,0,65327,0,0,0,0
752,1762970091057,4,174,0,65335,0,0,0,0
753,1762970091156,4,174,0,65339,0,0,0,0
754,1762970091255,4,175,0,65334,0,0,0,0
755,1762970091406,4,175,0,65328,0,0,0,0
756,1762970091489,3,175,0,65322,0,0,0,0
757,1762970091588,3,175,0,65323,0,0,0,0
758,1762970091689,2,175,0,65329,0,0,0,0
759,1762970091838,2,175,0,65337,0,0,0,0
760,1762970091921,2,176,0,65337,0,0,0,0
761,1762970092038,2,175,0,65328,0,0,0,0
762,1762970092138,2,174,0,65331,0,0,0,0
763,1762970092254,0,0,0,0,0,0,0,0
764,1762970092354,0,0,0,0,0,0,0,0
765,1762970092471,0,0,0,0,0,0,0,0
766,1762970092571,0,0,0,0,0,0,0,0
767,1762970092821,0,0,0,0,0,0,0,0
768,1762970093021,0,0,0,0,0,0,0,0
769,1762970093104,0,0,0,0,0,0,0,0
770,1762970093238,0,0,0,0,0,0,0,0
771,1762970093338,0,0,0,0,0,0,0,0
772,1762970093472,0,0,0,0,0,0,0,0
773,1762970093570,0,0,0,0,0,0,0,0
774,1762970093786,0,0,0,0,0,0,0,0
775,1762970093904,0,0,0,0,0,0,0,0
776,1762970094037,0,0,0,0,0,0,0,0
777,1762970094104,0,0,0,0,0,0,0,0
778,1762970094221,0,0,0,0,0,0,0,0
779,1762970094336,0,0,0,0,0,0,0,0
780,1762970094436,0,0,0,0,0,0,0,0
781,1762970094554,0,0,0,0,0,0,0,0
782,1762970094671,0,0,0,0,0,0,0,0
783,1762970094786,0,0,0,0,0,0,0,0
784,1762970094887,0,0,0,0,0,0,0,0
785,1762970095003,0,0,0,0,0,0,0,0
786,1762970095104,0,0,0,0,0,0,0,0
787,1762970095219,0,0,0,0,0,0,0,0
788,1762970095320,0,0,0,0,0,0,0,0
789,1762970095537,0,0,0,0,0,0,0,0
790,1762970095653,0,0,0,0,0,0,0,0
791,1762970095770,0,0,0,0,0,0,0,0
792,1762970096003,0,0,0,0,0,0,0,0
793,1762970096205,0,0,0,0,0,0,0,0
794,1762970096320,0,0,0,0,0,0,0,0
795,1762970096437,0,0,0,0,0,0,0,0
796,1762970096653,0,0,0,0,0,0,0,0
797,1762970096804,0,0,0,0,0,0,0,0
798,1762970096902,0,0,0,0,0,0,0,0
799,1762970097019,0,0,0,0,0,0,0,0
800,1762970097087,0,0,0,0,0,0,0,0
801,1762970097203,0,0,0,0,0,0,0,0
802,1762970097303,0,0,0,0,0,0,0,0
803,1762970097417,0,0,0,0,0,0,0,0
804,1762970097534,0,0,0,0,0,0,0,0
805,1762970097634,0,0,0,0,0,0,0,0
806,1762970097750,0,0,0,0,0,0,0,0
807,1762970097867,0,0,0,0,0,0,0,0
808,1762970098002,0,0,0,0,0,0,0,0
809,1762970098068,0,0,0,0,0,0,0,0
810,1762970098185,0,0,0,0,0,0,0,0
811,1762970098300,0,0,0,0,0,0,0,0
812,1762970098417,0,0,0,0,0,0,0,0
813,1762970098500,0,0,0,0,0,0,0,0
814,1762970098632,0,0,0,0,0,0,0,0
815,1762970098732,0,0,0,0,0,0,0,0
816,1762970098984,0,0,0,0,0,0,0,0
817,1762970099067,0,0,0,0,0,0,0,0
818,1762970099167,0,0,0,0,0,0,0,0
819,1762970099516,0,0,0,0,0,0,0,0
820,1762970099617,0,0,0,0,0,0,0,0
821,1762970099719,0,0,0,0,0,0,0,0
822,1762970099851,0,0,0,0,0,0,0,0
823,1762970100017,0,0,0,0,0,0,0,0
824,1762970100169,0,0,0,0,0,0,0,0
825,1762970100269,0,0,0,0,0,0,0,0
826,1762970100382,0,0,0,0,0,0,0,0
827,1762970100500,0,0,0,0,0,0,0,0
828,1762970100600,0,0,0,0,0,0,0,0
829,1762970100716,0,0,0,0,0,0,0,0
830,1762970100833,0,0,0,0,0,0,0,0
831,1762970100949,0,0,0,0,0,0,0,0
832,1762970101049,0,0,0,0,0,0,0,0
833,1762970101150,0,0,0,0,0,0,0,0
834,1762970101266,0,0,0,0,0,0,0,0
835,1762970101366,0,0,0,0,0,0,0,0
836,1762970101482,0,0,0,0,0,0,0,0
837,1762970101600,0,0,0,0,0,0,0,0
838,1762970101704,0,0,0,0,0,0,0,0
839,1762970101831,0,0,0,0,0,0,0,0
840,1762970101948,0,0,0,0,0,0,0,0
841,1762970102066,0,0,0,0,0,0,0,0
842,1762970102149,0,0,0,0,0,0,0,0
843,1762970102259,0,0,0,0,0,0,0,0
844,1762970102364,0,0,0,0,0,0,0,0
845,1762970102481,0,0,0,0,0,0,0,0
846,1762970102697,0,0,0,0,0,0,0,0
847,1762970102831,0,0,0,0,0,0,0,0
848,1762970102997,0,0,0,0,0,0,0,0
849,1762970103097,0,0,0,0,0,0,0,0
850,1762970103147,0,0,0,0,0,0,0,0
851,1762970103247,0,0,0,0,0,0,0,0
852,1762970103348,0,0,0,0,0,0,0,0
853,1762970103564,0,0,0,0,0,0,0,0
854,1762970103697,0,0,0,0,0,0,0,0
855,1762970103813,0,0,0,0,0,0,0,0
856,1762970103914,0,0,0,0,0,0,0,0
857,1762970104030,0,0,0,0,0,0,0,0
858,1762970104129,0,0,0,0,0,0,0,0
859,1762970104229,0,0,0,0,0,0,0,0
860,1762970104347,0,0,0,0,0,0,0,0
861,1762970104447,0,0,0,0,0,0,0,0
862,1762970104578,0,0,0,0,0,0,0,0
863,1762970104679,0,0,0,0,0,0,0,0
864,1762970104829,0,0,0,0,0,0,0,0
865,1762970104946,0,0,0,0,0,0,0,0
866,1762970105012,0,0,0,0,0,0,0,0
867,1762970105245,0,0,0,0,0,0,0,0
868,1762970105328,0,0,0,0,0,0,0,0
869,1762970105545,0,0,0,0,0,0,0,0
870,1762970105662,0,0,0,0,0,0,0,0
871,1762970105878,0,0,0,0,0,0,0,0
872,1762970106061,0,0,0,0,0,0,0,0
873,1762970106212,0,0,0,0,0,0,0,0
874,1762970106328,0,0,0,0,0,0,0,0
875,1762970106544,0,0,0,0,0,0,0,0
876,1762970106644,0,0,0,0,0,0,0,0
877,1762970106762,0,0,0,0,0,0,0,0
878,1762970107094,0,0,0,0,0,0,0,0
879,1762970107193,0,0,0,0,0,0,0,0
880,1762970107295,0,0,0,0,0,0,0,0
881,1762970107629,0,0,0,0,0,0,0,0
882,1762970107893,0,0,0,0,0,0,0,0
883,1762970108093,0,0,0,0,0,0,0,0
884,1762970108211,0,0,0,0,0,0,0,0
885,1762970108293,0,0,0,0,0,0,0,0
886,1762970108410,0,0,0,0,0,0,0,0
887,1762970109393,0,0,0,0,0,0,0,0
888,1762970109509,0,0,0,0,0,0,0,0
889,1762970110173,0,0,0,0,0,0,0,0
890,1762970110392,0,0,0,0,0,0,0,0
891,1762970110507,0,0,0,0,0,0,0,0
892,1762970110625,0,0,0,0,0,0,0,0
893,1762970110742,0,0,0,0,0,0,0,0
894,1762970110874,0,0,0,0,0,0,0,0
895,1762970110973,0,0,0,0,0,0,0,0
896,1762970111273,0,0,0,0,0,0,0,0
897,1762970111391,0,0,0,0,0,0,0,0
898,1762970111505,0,0,0,0,0,0,0,0
899,1762970111706,0,0,0,0,0,0,0,0
900,1762970111871,0,0,0,0,0,0,0,0
901,1762970112157,0,0,0,0,0,0,0,0
902,1762970112306,0,0,0,0,0,0,0,0
903,1762970112488,0,0,0,0,0,0,0,0
904,1762970112588,0,0,0,0,0,0,0,0
905,1762970112721,0,0,0,0,0,0,0,0
906,1762970112971,0,0,0,0,0,0,0,0
907,1762970113037,0,0,0,0,0,0,0,0
908,1762970113154,0,0,0,0,0,0,0,0
909,1762970113253,0,0,0,0,0,0,0,0
910,1762970113372,0,0,0,0,0,0,0,0
911,1762970113503,0,0,0,0,0,0,0,0
912,1762970113603,0,0,0,0,0,0,0,0
913,1762970113703,0,0,0,0,0,0,0,0
914,1762970113820,0,0,0,0,0,0,0,0
915,1762970113954,0,0,0,0,0,0,0,0
916,1762970114036,0,0,0,0,0,0,0,0
917,1762970114136,0,0,0,0,0,0,0,0
918,1762970114253,0,0,0,0,0,0,0,0
919,1762970114470,0,0,0,0,0,0,0,0
920,1762970114586,0,0,0,0,0,0,0,0
921,1762970114687,0,0,0,0,0,0,0,0
922,1762970114902,0,0,0,0,0,0,0,0
923,1762970114986,0,0,0,0,0,0,0,0
924,1762970115036,0,0,0,0,0,0,0,0
925,1762970115119,0,0,0,0,0,0,0,0
926,1762970115235,0,0,0,0,0,0,0,0
927,1762970115369,0,0,0,0,0,0,0,0
928,1762970115468,0,0,0,0,0,0,0,0
929,1762970115568,0,0,0,0,0,0,0,0
930,1762970115668,0,0,0,0,0,0,0,0
931,1762970115803,0,0,0,0,0,0,0,0
932,1762970115969,0,0,0,0,0,0,0,0
933,1762970116020,0,0,0,0,0,0,0,0
934,1762970116119,0,0,0,0,0,0,0,0
935,1762970116236,0,0,0,0,0,0,0,0
936,1762970116335,0,0,0,0,0,0,0,0
937,1762970116454,0,0,0,0,0,0,0,0
938,1762970116553,0,0,0,0,0,0,0,0
939,1762970116769,0,0,0,0,0,0,0,0
940,1762970117018,0,0,0,0,0,0,0,0
941,1762970117101,0,0,0,0,0,0,0,0
942,1762970117434,0,0,0,0,0,0,0,0
943,1762970117651,0,0,0,0,0,0,0,0
944,1762970117784,0,0,0,0,0,0,0,0
945,1762970117935,0,0,0,0,0,0,0,0
946,1762970118101,0,0,0,0,0,0,0,0
947,1762970118217,0,0,0,0,0,0,0,0
948,1762970118317,0,0,0,0,0,0,0,0
949,1762970118433,0,0,0,0,0,0,0,0
950,1762970118550,0,0,0,0,0,0,0,0
951,1762970118766,0,0,0,0,0,0,0,0
952,1762970118884,0,0,0,0,0,0,0,0
953,1762970119101,0,0,0,0,0,0,0,0
954,1762970119200,0,0,0,0,0,0,0,0
955,1762970119350,0,0,0,0,0,0,0,0
956,1762970119433,0,0,0,0,0,0,0,0
957,1762970119532,0,0,0,0,0,0,0,0
958,1762970119650,0,0,0,0,0,0,0,0
959,1762970119765,0,0,0,0,0,0,0,0
960,1762970119866,0,0,0,0,0,0,0,0
961,1762970119966,0,0,0,0,0,0,0,0
962,1762970120083,0,0,0,0,0,0,0,0
963,1762970120183,0,0,0,0,0,0,0,0
964,1762970120298,0,0,0,0,0,0,0,0
965,1762970120416,0,0,0,0,0,0,0,0
966,1762970120534,0,0,0,0,0,0,0,0
967,1762970120633,0,0,0,0,0,0,0,0
968,1762970120852,0,0,0,0,0,0,0,0
969,1762970121050,0,0,0,0,0,0,0,0
970,1762970121181,0,0,0,0,0,0,0,0
971,1762970121281,0,0,0,0,0,0,0,0
972,1762970121397,0,0,0,0,0,0,0,0
973,1762970121498,0,0,0,0,0,0,0,0
974,1762970121730,0,0,0,0,0,0,0,0
975,1762970121847,0,0,0,0,0,0,0,0
976,1762970122064,0,0,0,0,0,0,0,0
977,1762970122165,0,0,0,0,0,0,0,0
978,1762970122280,0,0,0,0,0,0,0,0
979,1762970122382,0,0,0,0,0,0,0,0
980,1762970122497,0,0,0,0,0,0,0,0
981,1762970122597,0,0,0,0,0,0,0,0
982,1762970122713,0,0,0,0,0,0,0,0
983,1762970122846,0,0,0,0,0,0,0,0
984,1762970123063,0,0,0,0,0,0,0,0
985,1762970123146,0,0,0,0,0,0,0,0
986,1762970123263,0,0,0,0,0,0,0,0
987,1762970123363,0,0,0,0,0,0,0,0
988,1762970123596,0,0,0,0,0,0,0,0
989,1762970123715,0,0,0,0,0,0,0,0
990,1762970123845,0,0,0,0,0,0,0,0
991,1762970124034,0,0,0,0,0,0,0,0
992,1762970124145,0,0,0,0,0,0,0,0
993,1762970124246,0,0,0,0,0,0,0,0
994,1762970124379,0,0,0,0,0,0,0,0
995,1762970124478,0,0,0,0,0,0,0,0
996,1762970124595,0,0,0,0,0,0,0,0
997,1762970124829,0,0,0,0,0,0,0,0
998,1762970124946,0,0,0,0,0,0,0,0
999,1762970125028,0,0,0,0,0,0,0,0
1000,1762970125128,0,0,0,0,0,0,0,0
1001,1762970125244,0,0,0,0,0,0,0,0
1002,1762970125361,0,0,0,0,0,0,0,0
1003,1762970125463,0,0,0,0,0,0,0,0
1004,1762970125561,0,0,0,0,0,0,0,0
1005,1762970125677,0,0,0,0,0,0,0,0
1006,1762970125794,0,0,0,0,0,0,0,0
1007,1762970125911,0,0,0,0,0,0,0,0
1008,1762970126027,0,0,0,0,0,0,0,0
1009,1762970126243,0,0,0,0,0,0,0,0
1010,1762970126360,0,0,0,0,0,0,0,0
1011,1762970126461,0,0,0,0,0,0,0,0
1012,1762970126562,0,0,0,0,0,0,0,0
1013,1762970126679,0,0,0,0,0,0,0,0
1014,1762970126793,0,0,0,0,0,0,0,0
1015,1762970127026,0,0,0,0,0,0,0,0
1016,1762970127110,0,0,0,0,0,0,0,0
1017,1762970127226,0,0,0,0,0,0,0,0
1018,1762970127343,0,0,0,0,0,0,0,0
1019,1762970127458,0,0,0,0,0,0,0,0
1020,1762970127659,0,0,0,0,0,0,0,0
1021,1762970127774,0,0,0,0,0,0,0,0
1022,1762970127909,0,0,0,0,0,0,0,0
1023,1762970128008,0,0,0,0,0,0,0,0
1024,1762970128209,0,0,0,0,0,0,0,0
1025,1762970128325,0,0,0,0,0,0,0,0
1026,1762970128427,0,0,0,0,0,0,0,0
1027,1762970128874,0,0,0,0,0,0,0,0
1028,1762970129191,0,0,0,0,0,0,0,0
1029,1762970129308,0,0,0,0,0,0,0,0
1030,1762970129424,0,0,0,0,0,0,0,0
1031,1762970129525,0,0,0,0,0,0,0,0
1032,1762970129640,0,0,0,0,0,0,0,0
1033,1762970129974,0,0,0,0,0,0,0,0
1034,1762970130073,0,0,0,0,0,0,0,0
1035,1762970130291,0,0,0,0,0,0,0,0
1036,1762970130407,0,0,0,0,0,0,0,0
1037,1762970131007,0,0,0,0,0,0,0,0
1038,1762970131072,0,0,0,0,0,0,0,0
1039,1762970131192,0,0,0,0,0,0,0,0
1040,1762970131623,0,0,0,0,0,0,0,0
1041,1762970131856,0,0,0,0,0,0,0,0
1042,1762970132072,0,0,0,0,0,0,0,0
1043,1762970132188,0,0,0,0,0,0,0,0
1044,1762970132289,0,0,0,0,0,0,0,0
1045,1762970132389,0,0,0,0,0,0,0,0
1046,1762970132507,0,0,0,0,0,0,0,0
1047,1762970132755,1,0,0,0,0,0,0,0
1048,1762970132838,0,0,0,1,0,0,0,0
1049,1762970132972,0,65535,0,1,0,0,0,0
1050,1762970133071,0,65535,0,1,0,0,0,0
1051,1762970133172,0,65533,0,1,0,0,0,0
1052,1762970133271,0,65532,0,1,0,0,0,0
1053,1762970133404,0,65532,0,1,0,0,0,0
1054,1762970133521,1,65532,0,1,0,0,0,0
1055,1762970133622,1,65532,0,1,0,0,0,0
1056,1762970133737,2,65532,0,1,0,0,0,0
1057,1762970133838,192,65522,0,597,0,0,0,0
1058,1762970134053,192,65522,0,597,0,0,0,0
1059,1762970134156,192,65522,0,597,0,0,0,0
1060,1762970134271,192,65522,0,597,0,0,0,0
1061,1762970134420,192,65522,0,597,0,0,0,0
1062,1762970134603,192,65522,0,597,0,0,0,0
1063,1762970134704,192,65522,0,597,0,0,0,0
1064,1762970134936,192,65522,0,597,0,0,0,0
1065,1762970135036,192,65522,0,597,0,0,0,0
1066,1762970135155,192,65522,0,597,0,0,0,0
1067,1762970135269,192,65522,0,597,0,0,0,0
1068,1762970135386,192,65522,0,597,0,0,0,0
1069,1762970135487,192,65522,0,597,0,0,0,0
1070,1762970135602,192,65522,0,597,0,0,0,0
1071,1762970135903,192,65522,0,597,0,0,0,0
1072,1762970136003,192,65522,0,597,0,0,0,0
1073,1762970136085,192,65522,0,597,0,0,0,0
1074,1762970136137,192,65522,0,597,0,0,0,0
1075,1762970136252,192,65522,0,597,0,0,0,0
1076,1762970136485,192,65522,0,597,0,0,0,0
1077,1762970136601,192,65522,0,597,0,0,0,0
1078,1762970136718,192,65522,0,597,0,0,0,0
1079,1762970136885,192,65522,0,597,0,0,0,0
1080,1762970137035,192,65522,0,597,0,0,0,0
1081,1762970137136,192,65522,0,597,0,0,0,0
1082,1762970137368,192,65522,0,597,0,0,0,0
1083,1762970137519,192,65522,0,597,0,0,0,0
1084,1762970137685,192,65522,0,597,0,0,0,0
1085,1762970137734,192,65522,0,597,0,0,0,0
1086,1762970137901,192,65522,0,597,0,0,0,0
1087,1762970138017,192,65522,0,597,0,0,0,0
1088,1762970138118,192,65522,0,597,0,0,0,0
1089,1762970138468,192,65522,0,597,0,0,0,0
1090,1762970138553,192,65522,0,597,0,0,0,0
1091,1762970138667,192,65522,0,597,0,0,0,0
1092,1762970138783,192,65522,0,597,0,0,0,0
1093,1762970139018,192,65522,0,597,0,0,0,0
1094,1762970139098,192,65522,0,597,0,0,0,0
1095,1762970139215,192,65522,0,597,0,0,0,0
1096,1762970139332,192,65522,0,597,0,0,0,0
1097,1762970139449,192,65522,0,597,0,0,0,0
1098,1762970139665,192,65522,0,597,0,0,0,0
1099,1762970139916,192,65522,0,597,0,0,0,0
1100,1762970140030,192,65522,0,597,0,0,0,0
1101,1762970140098,192,65522,0,597,0,0,0,0
1102,1762970140214,192,65522,0,597,0,0,0,0
1103,1762970140314,192,65522,0,597,0,0,0,0
1104,1762970140449,192,65522,0,597,0,0,0,0
1105,1762970140531,192,65522,0,597,0,0,0,0
1106,1762970140680,192,65522,0,597,0,0,0,0
1107,1762970140814,192,65522,0,597,0,0,0,0
1108,1762970140897,192,65522,0,597,0,0,0,0
1109,1762970140980,192,65522,0,597,0,0,0,0
1110,1762970141097,192,65522,0,597,0,0,0,0
1111,1762970141313,192,65522,0,597,0,0,0,0
1112,1762970141535,192,65522,0,597,0,0,0,0
1113,1762970141647,192,65522,0,597,0,0,0,0
1114,1762970141796,192,65522,0,597,0,0,0,0
1115,1762970141995,192,65522,0,597,0,0,0,0
1116,1762970142096,192,65522,0,597,0,0,0,0
1117,1762970142180,192,65522,0,597,0,0,0,0
1118,1762970142296,192,65522,0,597,0,0,0,0
1119,1762970142431,192,65522,0,597,0,0,0,0
1120,1762970142566,192,65522,0,597,0,0,0,0
1121,1762970142729,192,65522,0,597,0,0,0,0
1122,1762970142795,192,65522,0,597,0,0,0,0
1123,1762970142914,192,65522,0,597,0,0,0,0
1124,1762970143029,192,65522,0,597,0,0,0,0
1125,1762970143162,192,65522,0,597,0,0,0,0
1126,1762970143195,192,65522,0,597,0,0,0,0
1127,1762970143280,192,65522,0,597,0,0,0,0
1128,1762970143446,192,65522,0,597,0,0,0,0
1129,1762970143580,192,65522,0,597,0,0,0,0
1130,1762970143661,192,65522,0,597,0,0,0,0
1131,1762970143778,192,65522,0,597,0,0,0,0
1132,1762970143928,192,65522,0,597,0,0,0,0
1133,1762970144077,192,65522,0,597,0,0,0,0
1134,1762970144295,192,65522,0,597,0,0,0,0
1135,1762970144396,192,65522,0,597,0,0,0,0
1136,1762970144511,192,65522,0,597,0,0,0,0
1137,1762970144712,192,65522,0,597,0,0,0,0
1138,1762970147892,0,0,0,0,0,0,0,0
1139,1762970147993,0,0,0,0,0,0,0,0
1140,1762970148075,0,0,0,0,0,0,0,0
1141,1762970148276,0,0,0,0,0,0,0,0
1142,1762970148376,0,0,0,0,0,0,0,0
1143,1762970148542,0,0,0,0,0,0,0,0
1144,1762970148726,0,0,0,0,0,0,0,0
