index,date,BMS_MODE,BMS_ERROR,AIR_P,AIR_N,1,2,3,4
579,1762968511790,1,0,1,1,0,0,0,0
580,1762968512989,1,0,1,1,0,0,0,0
581,1762968516752,1,0,1,1,0,0,0,0
582,1762968517518,1,0,1,1,0,0,0,0
583,1762968517985,1,0,1,1,0,0,0,0
584,1762968518868,1,0,1,1,0,0,0,0
585,1762968519232,1,0,1,1,0,0,0,0
586,1762968520050,1,0,1,1,0,0,0,0
587,1762968520501,1,0,1,1,0,0,0,0
588,1762968521284,1,0,1,1,0,0,0,0
589,1762968521750,1,0,1,1,0,0,0,0
590,1762968522549,1,0,1,1,0,0,0,0
591,1762968523030,1,0,1,1,0,0,0,0
592,1762968523814,1,0,1,1,0,0,0,0
593,1762968525060,1,0,1,1,0,0,0,0
594,1762968525499,1,0,1,1,0,0,0,0
595,1762968526297,1,0,1,1,0,0,0,0
596,1762968526760,1,0,1,1,0,0,0,0
597,1762968527591,1,0,1,1,0,0,0,0
598,1762968528012,1,0,1,1,0,0,0,0
599,1762968528842,1,0,1,1,0,0,0,0
600,1762968530058,1,0,1,1,0,0,0,0
601,1762968530512,1,0,1,1,0,0,0,0
602,1762968531760,1,0,1,1,0,0,0,0
603,1762968532642,1,0,1,1,0,0,0,0
604,1762968533873,1,0,1,1,0,0,0,0
605,1762968534322,1,0,1,1,0,0,0,0
606,1762968535554,1,0,1,1,0,0,0,0
607,1762968536352,1,0,1,1,0,0,0,0
608,1762968537604,1,0,1,1,0,0,0,0
609,1762968538053,1,0,1,1,0,0,0,0
610,1762968538900,1,0,1,1,0,0,0,0
611,1762968539300,1,0,1,1,0,0,0,0
612,1762968540231,1,0,1,1,0,0,0,0
613,1762968541316,1,0,1,1,0,0,0,0
614,1762968541932,1,0,1,1,0,0,0,0
615,1762968542598,1,0,1,1,0,0,0,0
616,1762968543829,1,0,1,1,0,0,0,0
617,1762968544278,1,0,1,1,0,0,0,0
618,1762968545110,1,0,1,1,0,0,0,0
619,1762968545511,1,0,1,1,0,0,0,0
620,1762968546743,1,0,1,1,0,0,0,0
621,1762968547993,1,0,1,1,0,0,0,0
622,1762968548757,1,0,1,1,0,0,0,0
623,1762968549209,1,0,1,1,0,0,0,0
624,1762968550090,1,0,1,1,0,0,0,0
625,1762968550507,1,0,1,1,0,0,0,0
626,1762968551272,1,0,1,1,0,0,0,0
627,1762968551705,1,0,1,1,0,0,0,0
628,1762968552489,1,0,1,1,0,0,0,0
629,1762968552987,1,0,1,1,0,0,0,0
630,1762968553687,1,0,1,1,0,0,0,0
631,1762968555353,1,0,1,1,0,0,0,0
632,1762968556284,1,0,1,1,0,0,0,0
633,1762968557534,1,0,1,1,0,0,0,0
634,1762968557968,1,0,1,1,0,0,0,0
635,1762968559968,1,0,1,1,0,0,0,0
636,1762968560549,1,0,1,1,0,0,0,0
637,1762968561798,1,0,1,1,0,0,0,0
638,1762968562447,1,0,1,1,0,0,0,0
639,1762968563014,1,0,1,1,0,0,0,0
640,1762968563711,1,0,1,1,0,0,0,0
641,1762968564977,1,0,1,1,0,0,0,0
642,1762968565478,1,0,1,1,0,0,0,0
643,1762968566209,1,0,1,1,0,0,0,0
644,1762968566726,1,0,1,1,0,0,0,0
645,1762968567893,1,0,1,1,0,0,0,0
646,1762968571207,1,0,1,1,0,0,0,0
647,1762968571656,1,0,1,1,0,0,0,0
648,1762968572971,1,0,1,1,0,0,0,0
649,1762968573724,1,0,1,1,0,0,0,0
650,1762968574970,1,0,1,1,0,0,0,0
651,1762968575420,1,0,1,1,0,0,0,0
652,1762968576235,1,0,1,1,0,0,0,0
653,1762968576668,1,0,1,1,0,0,0,0
654,1762968577468,1,0,1,1,0,0,0,0
655,1762968577933,1,0,1,1,0,0,0,0
656,1762968579200,1,0,1,1,0,0,0,0
657,1762968580017,1,0,1,1,0,0,0,0
658,1762968580432,1,0,1,1,0,0,0,0
659,1762968581231,1,0,1,1,0,0,0,0
660,1762968582948,1,0,1,1,0,0,0,0
661,1762968583728,1,0,1,1,0,0,0,0
662,1762968584214,1,0,1,1,0,0,0,0
663,1762968584994,1,0,1,1,0,0,0,0
664,1762968586244,1,0,1,1,0,0,0,0
665,1762968586709,1,0,1,1,0,0,0,0
666,1762968587492,1,0,1,1,0,0,0,0
667,1762968587994,1,0,1,1,0,0,0,0
668,1762968588775,1,0,1,1,0,0,0,0
669,1762968590007,1,0,1,1,0,0,0,0
670,1762968590457,1,0,1,1,0,0,0,0
671,1762968591256,1,0,1,1,0,0,0,0
672,1762968591723,1,0,1,1,0,0,0,0
673,1762968593753,1,0,1,1,0,0,0,0
674,1762968594220,1,0,1,1,0,0,0,0
675,1762968596268,1,0,1,1,0,0,0,0
676,1762968596719,1,0,1,1,0,0,0,0
677,1762968597534,1,0,1,1,0,0,0,0
678,1762968598000,1,0,1,1,0,0,0,0
679,1762968598782,1,0,1,1,0,0,0,0
680,1762968600049,1,0,1,1,0,0,0,0
681,1762968600498,1,0,1,1,0,0,0,0
682,1762968601282,1,0,1,1,0,0,0,0
683,1762968601681,1,0,1,1,0,0,0,0
684,1762968602446,1,0,1,1,0,0,0,0
685,1762968602879,1,0,0,0,0,0,0,0
686,1762968603680,1,0,0,0,0,0,0,0
687,1762968604144,1,0,0,0,0,0,0,0
688,1762968605394,1,0,0,0,0,0,0,0
689,1762968606642,1,0,0,0,0,0,0,0
690,1762968607942,1,0,0,0,0,0,0,0
691,1762968608708,1,0,0,0,0,0,0,0
692,1762968609140,1,0,0,0,0,0,0,0
693,1762968610407,1,0,0,0,0,0,0,0
694,1762968611205,1,0,0,0,0,0,0,0
695,1762968612437,1,0,0,0,0,0,0,0
696,1762968612954,1,0,0,0,0,0,0,0
697,1762968614169,1,0,0,0,0,0,0,0
698,1762968614970,1,0,0,0,0,0,0,0
699,1762968615401,1,0,0,0,0,0,0,0
700,1762968616218,1,0,0,0,0,0,0,0
701,1762968617467,1,0,0,0,0,0,0,0
702,1762968621230,1,0,0,0,0,0,0,0
703,1762968621697,1,0,0,0,0,0,0,0
