index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L
351,1782590146986,10,0,0
352,1782590147370,10,0,0
353,1782590147669,10,0,0
354,1782590150284,10,0,0
355,1782590150683,10,0,0
356,1782590151033,10,0,0
357,1782590151815,10,0,0
358,1782590152489,10,0,0
359,1782590155429,10,0,0
360,1782590155779,10,0,0
361,1782590156162,10,0,0
362,1782590156446,10,0,0
363,1782590156645,10,0,0
364,1782590156911,10,0,0
365,1782590157328,10,0,0
366,1782590157660,10,0,0
367,1782590159376,10,0,0
368,1782590159675,10,0,0
369,1782590161441,10,0,0
370,1782590161541,10,0,0
371,1782590161874,10,0,0
372,1782590162573,10,0,0
373,1782590162856,10,0,0
374,1782590163501,10,0,0
375,1782590163789,10,0,0
376,1782590163906,10,0,0
377,1782590164205,10,0,0
378,1782590164456,10,0,0
379,1782590164789,10,0,0
380,1782590165038,10,0,0
381,1782590165738,10,0,0
382,1782590166054,10,0,0
383,1782590166204,10,0,0
384,1782590167087,10,0,0
385,1782590167470,10,0,0
386,1782590167819,10,0,0
387,1782590168135,10,0,0
388,1782590169001,10,0,0
389,1782590170850,10,0,0
390,1782590171083,10,0,0
391,1782590171699,10,0,0
392,1782590172032,10,0,0
393,1782590173848,10,0,0
394,1782590175829,10,0,0
395,1782590176744,10,0,0
396,1782590177161,10,0,0
397,1782590177727,10,0,0
398,1782590178726,10,0,0
399,1782590179359,10,0,0
400,1782590181091,10,0,0
401,1782590181723,10,0,0
402,1782590182123,10,0,0
403,1782590182773,10,0,0
404,1782590183189,10,0,0
405,1782590183489,10,0,0
406,1782590183756,10,0,0
407,1782590184355,10,0,0
408,1782590184754,10,0,0
409,1782590185604,10,0,0
410,1782590186636,10,0,0
411,1782590187570,10,0,0
412,1782590187919,10,0,0
413,1782590188185,10,0,0
414,1782590188768,10,0,0
415,1782590190067,10,0,0
416,1782590190716,10,0,0
417,1782590191066,10,0,0
418,1782590192748,10,0,0
419,1782590193014,10,0,0
420,1782590193231,10,0,0
421,1782590194347,10,0,0
422,1782590195279,10,0,0
423,1782590195879,10,0,0
424,1782590196578,10,0,0
425,1782590196927,10,0,0
426,1782590197351,10,0,0
427,1782590198876,10,0,0
428,1782590199876,10,0,0
429,1782590200324,10,0,0
430,1782590200425,10,0,0
431,1782590201491,10,0,0
432,1782590202573,10,0,0
433,1782590202739,10,0,0
434,1782590203089,10,0,0
435,1782590204154,10,0,0
436,1782590204771,10,0,0
437,1782590205054,10,0,0
438,1782590205753,10,0,0
439,1782590206402,10,0,0
440,1782590207585,10,0,0
441,1782590208084,10,0,0
442,1782590208768,10,0,0
443,1782590209816,10,0,0
444,1782590210283,10,0,0
445,1782590210732,10,0,0
446,1782590211648,10,0,0
447,1782590212014,10,0,0
448,1782590212398,10,0,0
449,1782590212947,10,0,0
450,1782590213863,10,0,0
451,1782590214279,10,0,0
452,1782590215728,10,0,0
453,1782590216777,10,0,0
454,1782590217244,10,0,0
455,1782590217310,10,0,0
456,1782590217760,10,0,0
457,1782590218593,10,0,0
458,1782590219492,10,0,0
459,1782590219658,10,0,0
460,1782590219975,10,0,0
461,1782590221074,10,0,0
462,1782590221690,10,0,0
463,1782590222605,10,0,0
464,1782590224321,10,0,0
465,1782590224920,10,0,0
466,1782590225387,10,0,0
467,1782590225953,10,0,0
468,1782590226635,10,0,0
469,1782590227602,10,0,0
470,1782590228667,10,0,0
471,1782590229850,10,0,0
472,1782590230299,10,0,0
473,1782590230916,10,0,0
474,1782590231933,10,0,0
475,1782590232481,10,0,0
476,1782590232947,10,0,0
477,1782590233547,10,0,0
478,1782590233997,10,0,0
479,1782590234230,10,0,0
480,1782590234497,10,0,0
481,1782590235495,10,0,0
482,1782590237311,10,0,0
483,1782590237676,10,0,0
484,1782590238643,10,0,0
485,1782590238909,10,0,0
486,1782590239591,10,0,0
487,1782590240591,10,0,0
488,1782590242223,10,0,0
489,1782590243306,10,0,0
490,1782590244887,10,0,0
491,1782590245787,10,0,0
492,1782590246102,10,0,0
493,1782590246686,10,0,0
494,1782590247769,10,0,0
495,1782590249350,10,0,0
496,1782590250449,10,0,0
497,1782590251632,10,0,0
498,1782590252714,10,0,0
499,1782590254296,10,0,0
500,1782590255378,10,0,0
501,1782590255761,10,0,0
502,1782590255961,10,0,0
503,1782590256310,10,0,0
504,1782590256910,3082,0,0
505,1782590257893,10,0,0
506,1782590258192,10,0,0
507,1782590258843,10,0,0
508,1782590259941,10,0,0
509,1782590261856,10,0,0
510,1782590262789,10,14592,0
511,1782590263022,10,0,0
512,1782590263988,10,0,0
513,1782590265287,10,0,0
514,1782590265520,10,0,0
515,1782590266169,10,0,0
516,1782590266836,10,0,0
517,1782590267268,10,0,0
518,1782590267818,10,0,0
519,1782590268417,10,0,0
520,1782590268833,10,0,0
521,1782590269433,10,0,0
522,1782590269816,10,0,0
523,1782590270499,10,0,0
524,1782590270765,10,0,0
525,1782590271798,10,0,0
526,1782590272697,10,0,0
527,1782590273616,10,0,0
528,1782590274312,10,0,0
529,1782590275846,10,0,0
530,1782590276244,10,0,0
531,1782590276860,10,0,0
532,1782590277326,10,0,0
533,1782590277842,10,0,0
534,1782590278475,10,0,0
535,1782590278909,10,0,0
536,1782590279508,10,0,0
537,1782590280007,10,0,0
538,1782590280141,10,0,0
539,1782590280490,10,0,0
540,1782590281506,10,0,0
541,1782590283371,10,0,0
542,1782590284637,10,0,0
543,1782590285020,10,0,0
544,1782590285902,10,0,0
545,1782590286369,10,0,0
546,1782590286935,10,0,0
547,1782590288200,10,0,0
548,1782590289166,10,0,0
549,1782590289616,10,0,0
550,1782590289732,10,0,0
551,1782590290082,10,0,0
552,1782590291348,10,0,0
553,1782590292947,10,0,0
554,1782590293380,10,0,0
555,1782590293646,10,0,0
556,1782590294112,10,0,0
557,1782590295678,10,0,0
558,1782590296044,10,0,0
559,1782590296627,10,0,0
560,1782590296894,10,0,0
561,1782590297561,10,0,0
562,1782590298176,0,0,0
563,1782590298660,0,0,0
564,1782590300191,0,0,0
565,1782590302872,10,0,0
566,1782590303571,10,0,0
567,1782590304304,10,0,0
568,1782590304970,10,0,0
569,1782590305719,10,0,0
570,1782590306236,10,0,0
571,1782590306568,10,0,0
572,1782590306918,10,0,0
573,1782590307284,10,0,0
574,1782590307568,10,0,0
575,1782590308701,10,0,0
576,1782590309051,10,0,0
577,1782590312181,10,0,0
578,1782590312497,10,0,0
579,1782590312880,10,0,0
580,1782590313113,10,0,0
581,1782590314029,10,0,0
582,1782590314345,10,0,0
583,1782590314712,10,0,0
584,1782590315028,10,0,0
585,1782590315895,10,0,0
586,1782590317609,10,0,0
587,1782590319991,10,0,0
588,1782590320291,10,0,0
589,1782590320507,10,0,0
590,1782590321124,10,0,0
591,1782590321440,10,0,0
592,1782590321774,10,0,0
593,1782590322189,10,0,0
594,1782590322422,10,0,0
595,1782590323089,10,0,0
596,1782590323205,10,0,0
597,1782590323588,10,0,0
598,1782590324921,10,0,0
599,1782590325786,10,0,0
600,1782590327152,10,0,0
601,1782590328534,10,1000,0
602,1782590328883,10,1000,0
603,1782590331149,10,1000,0
604,1782590332164,10,1000,0
605,1782590332780,10,1000,0
606,1782590333047,10,1000,0
607,1782590333663,10,1000,0
608,1782590334078,10,1000,0
609,1782590334696,10,1000,0
610,1782590335044,10,1000,0
611,1782590335644,10,1000,0
612,1782590336277,10,1000,0
613,1782590336727,10,1000,0
614,1782590338193,10,1000,0
615,1782590338608,10,1000,0
616,1782590339624,10,0,0
617,1782590339957,10,1000,0
618,1782590340074,10,1000,0
619,1782590340557,10,1000,0
620,1782590341457,10,1000,0
621,1782590342272,10,1000,0
622,1782590342790,10,1000,0
623,1782590344553,10,1000,0
624,1782590344769,10,1000,0
625,1782590345069,10,1000,0
626,1782590346152,10,1000,0
627,1782590347101,10,1000,0
628,1782590347718,10,1000,0
629,1782590348150,10,1000,0
630,1782590348700,10,1000,0
631,1782590349149,10,1000,0
632,1782590350682,10,1000,0
633,1782590351714,10,0,0
634,1782590352427,10,1000,0
635,1782590352614,10,1000,0
636,1782590353512,10,1000,0
637,1782590355444,10,1000,0
638,1782590355827,10,1000,0
639,1782590357775,10,1000,0
640,1782590358325,10,0,0
641,1782590358774,10,0,0
642,1782590360340,10,0,0
643,1782590361372,10,1000,0
644,1782590361788,10,1000,0
645,1782590361889,10,1000,0
646,1782590362954,10,1000,0
647,1782590363587,10,1000,0
648,1782590364070,10,1000,0
649,1782590364254,10,1000,0
650,1782590364586,10,1000,0
651,1782590365202,10,1000,0
652,1782590365653,10,0,0
653,1782590366268,10,1000,0
654,1782590366518,10,1000,0
655,1782590367184,10,0,0
656,1782590368200,10,0,0
657,1782590371164,10,0,0
658,1782590372097,10,0,0
659,1782590373162,10,0,0
660,1782590374828,10,0,0
661,1782590375410,10,0,0
662,1782590375794,10,0,0
663,1782590376343,10,0,0
664,1782590376693,10,0,0
665,1782590377309,10,0,0
666,1782590378358,10,0,0
667,1782590380273,10,0,0
668,1782590380723,10,0,0
669,1782590381289,10,0,0
670,1782590381555,10,0,0
671,1782590383171,10,0,0
672,1782590384087,10,0,0
673,1782590385471,10,0,0
674,1782590385519,10,0,0
675,1782590387051,10,0,0
676,1782590388100,10,0,0
677,1782590388400,10,0,0
678,1782590388633,10,0,0
679,1782590389665,10,0,0
680,1782590390631,10,0,0
681,1782590391214,10,0,0
682,1782590392296,10,0,0
683,1782590393862,10,0,0
684,1782590395877,10,0,0
685,1782590396793,10,0,0
686,1782590397209,10,0,0
687,1782590397775,10,0,0
688,1782590398325,10,0,0
689,1782590398742,10,0,0
690,1782590399357,10,0,0
691,1782590399773,10,0,0
692,1782590401272,10,0,0
693,1782590401722,10,0,0
694,1782590402621,10,0,0
695,1782590402854,10,0,0
696,1782590403537,10,0,0
697,1782590404536,10,0,0
698,1782590404969,10,0,0
699,1782590405502,10,0,0
700,1782590406817,10,0,0
701,1782590408267,10,0,0
702,1782590408716,10,0,0
703,1782590409699,10,0,0
704,1782590410331,10,0,0
705,1782590411248,10,0,0
706,1782590412329,10,0,0
707,1782590412546,10,0,0
708,1782590412779,10,0,0
709,1782590413262,10,0,0
710,1782590413878,10,0,0
711,1782590414277,10,0,0
712,1782590414844,10,0,0
713,1782590415478,10,0,0
714,1782590415877,10,0,0
715,1782590418475,10,0,0
716,1782590419174,10,0,0
717,1782590419907,10,0,0
718,1782590420890,10,0,0
719,1782590421355,10,0,0
720,1782590421521,10,0,0
721,1782590421872,10,0,0
722,1782590422206,10,0,0
723,1782590422489,10,0,0
724,1782590422854,10,0,0
725,1782590423154,10,0,0
726,1782590423487,10,0,0
727,1782590424070,10,0,0
728,1782590424286,10,0,0
729,1782590424619,10,0,0
730,1782590425835,10,0,0
731,1782590426101,10,0,0
732,1782590427550,10,0,0
733,1782590427916,10,0,0
734,1782590428199,10,0,0
735,1782590428617,10,0,0
736,1782590428732,10,0,0
737,1782590429565,10,0,0
738,1782590429848,10,0,0
739,1782590430232,10,0,0
740,1782590430597,10,0,0
741,1782590430931,10,0,0
742,1782590431857,10,0,0
743,1782590431880,10,0,0
744,1782590432080,10,0,0
745,1782590432679,10,0,0
746,1782590435544,10,0,0
747,1782590435943,10,0,0
748,1782590436692,10,0,0
749,1782590437042,10,0,0
750,1782590437275,10,0,0
751,1782590437658,25,0,0
752,1782590438264,25,0,0
753,1782590438341,25,0,0
754,1782590438558,25,0,0
755,1782590438774,25,0,0
756,1782590439123,25,0,0
757,1782590439524,25,0,0
758,1782590439823,25,0,0
759,1782590441189,25,0,0
760,1782590441538,25,0,0
761,1782590441772,25,0,0
762,1782590442104,25,0,0
763,1782590442938,25,0,0
764,1782590443003,25,0,0
765,1782590443370,25,0,0
766,1782590443487,25,0,0
767,1782590443720,25,0,0
768,1782590444070,25,0,0
769,1782590444386,25,0,0
770,1782590444752,25,0,0
771,1782590446018,25,0,0
772,1782590446068,25,0,0
773,1782590446501,25,0,0
774,1782590446834,25,0,0
775,1782590449715,25,0,0
776,1782590449981,25,0,0
777,1782590450347,25,0,0
778,1782590450665,25,0,0
779,1782590451513,25,0,0
780,1782590452063,25,0,0
781,1782590452396,25,0,0
782,1782590452729,25,0,0
783,1782590453112,25,0,0
784,1782590453279,25,0,0
785,1782590453928,25,0,0
786,1782590454944,10,0,0
787,1782590455744,10,0,0
788,1782590455860,10,0,0
789,1782590456676,10,0,0
790,1782590457458,25,0,0
791,1782590463770,25,0,0
792,1782590466884,25,0,0
793,1782590467251,25,0,0
794,1782590467584,25,0,0
795,1782590468699,25,0,0
796,1782590468982,25,0,0
797,1782590469382,25,0,0
798,1782590469665,25,0,0
799,1782590470497,25,0,0
800,1782590470764,25,0,0
801,1782590471213,25,0,0
802,1782590473928,25,0,0
803,1782590474511,25,0,0
804,1782590474977,25,0,0
805,1782590475476,25,0,0
806,1782590476659,25,0,0
807,1782590477159,25,0,0
808,1782590477509,25,0,0
809,1782590478107,25,0,0
810,1782590479074,25,0,0
811,1782590479490,25,0,0
812,1782590480988,25,0,0
813,1782590482088,25,0,0
814,1782590482620,25,0,0
815,1782590483653,25,0,0
816,1782590485452,25,0,0
817,1782590485885,25,0,0
818,1782590486783,25,0,0
819,1782590487633,25,0,0
820,1782590487666,25,0,0
821,1782590488116,25,0,0
822,1782590488999,25,0,0
823,1782590489415,25,0,0
824,1782590489765,25,0,0
825,1782590489815,25,0,0
826,1782590490963,25,0,0
827,1782590492012,25,0,0
828,1782590492162,25,0,0
829,1782590492562,25,0,0
830,1782590493661,25,0,0
831,1782590494260,25,0,0
832,1782590494494,25,0,0
833,1782590495177,25,0,0
834,1782590495826,25,0,0
835,1782590497491,25,0,0
836,1782590498690,25,0,0
837,1782590500073,25,0,0
838,1782590500539,25,0,0
839,1782590501055,25,0,0
840,1782590501521,25,0,0
841,1782590501771,25,0,0
842,1782590502420,25,0,0
843,1782590503087,25,0,0
844,1782590503702,25,0,0
845,1782590504069,25,0,0
846,1782590504585,25,0,0
847,1782590505651,25,0,0
848,1782590506350,25,0,0
849,1782590507299,25,0,0
850,1782590507966,25,0,0
851,1782590509715,25,0,0
852,1782590509998,25,0,0
853,1782590511309,25,0,0
854,1782590512080,25,0,0
855,1782590513228,0,0,0
856,1782590514777,0,0,0
857,1782590515427,0,0,0
858,1782590516192,0,0,0
859,1782590516775,0,0,0
860,1782590517408,0,0,0
861,1782590518623,0,0,0
862,1782590518740,0,0,0
863,1782590519123,0,0,0
864,1782590519756,0,0,0
865,1782590520938,0,0,0
866,1782590521205,0,0,0
867,1782590521421,0,0,0
868,1782590522488,0,0,0
869,1782590523153,0,0,0
870,1782590523537,0,0,0
871,1782590524152,0,0,0
872,1782590524869,0,0,0
873,1782590526833,0,0,0
874,1782590527582,0,0,0
875,1782590528282,0,0,0
876,1782590528914,0,0,0
877,1782590530646,0,0,0
878,1782590531710,0,0,0
879,1782590532229,0,0,0
880,1782590532946,0,0,0
881,1782590533178,0,0,0
882,1782590533910,0,0,0
883,1782590535243,0,0,0
884,1782590536108,0,0,0
885,1782590536575,0,0,0
886,1782590538473,0,0,0
887,1782590539107,0,0,0
888,1782590539872,0,0,0
889,1782590540205,0,0,0
890,1782590541171,0,0,0
891,1782590541820,0,0,0
892,1782590542753,0,0,0
893,1782590542886,0,0,0
894,1782590543119,0,0,0
895,1782590543569,0,0,0
896,1782590544302,0,0,0
897,1782590544635,0,0,0
898,1782590545617,0,0,0
899,1782590546333,0,0,0
900,1782590547016,0,0,0
901,1782590547449,0,0,0
902,1782590547715,0,0,0
903,1782590547965,0,0,0
904,1782590549397,0,0,0
905,1782590550413,0,0,0
906,1782590551062,0,0,0
907,1782590551745,0,0,0
908,1782590553777,0,0,0
909,1782590554144,0,0,0
910,1782590554810,0,0,0
911,1782590555443,0,0,0
912,1782590556241,0,0,0
913,1782590556974,0,0,0
914,1782590557607,0,0,0
915,1782590558223,0,0,0
916,1782590562853,0,0,0
917,1782590564818,0,0,0
918,1782590565117,0,0,0
919,1782590565235,0,0,0
920,1782590565834,0,0,0
921,1782590565917,0,0,0
922,1782590566701,0,0,0
923,1782590567582,0,0,0
924,1782590567649,0,0,0
925,1782590568098,0,0,0
926,1782590571628,0,0,0
927,1782590571978,0,0,0
928,1782590572229,0,0,0
929,1782590573361,0,0,0
930,1782590573677,0,0,0
931,1782590574060,0,0,0
932,1782590574326,0,0,0
933,1782590574626,0,0,0
934,1782590574942,0,0,0
935,1782590575776,0,0,0
936,1782590575792,0,0,0
937,1782590576041,0,0,0
938,1782590576392,0,0,0
939,1782590576725,0,0,0
940,1782590577042,0,0,0
941,1782590577524,0,0,0
942,1782590577824,0,0,0
943,1782590578140,0,0,0
944,1782590578489,0,0,0
945,1782590578756,0,0,0
946,1782590579955,0,0,0
947,1782590580238,0,0,0
948,1782590580572,0,0,0
949,1782590583703,0,0,0
950,1782590584035,0,0,0
951,1782590584385,0,0,0
952,1782590584635,0,0,0
953,1782590584867,0,0,0
954,1782590585167,0,0,0
955,1782590585450,0,0,0
956,1782590585767,0,0,0
957,1782590586117,0,0,0
958,1782590586800,0,0,0
959,1782590586816,0,0,0
960,1782590586982,0,0,0
961,1782590598606,0,0,0
962,1782590600704,0,0,0
963,1782590601021,0,0,0
964,1782590601421,0,0,0
965,1782590601953,0,0,0
966,1782590602137,0,0,0
967,1782590602520,0,0,0
968,1782590602852,0,0,0
969,1782590605817,0,0,0
970,1782590606100,0,0,0
971,1782590606433,0,0,0
972,1782590606700,0,0,0
973,1782590607265,0,0,0
974,1782590607599,0,0,0
975,1782590607898,0,0,0
976,1782590608803,0,0,0
977,1782590608831,0,0,0
978,1782590609181,0,0,0
979,1782590609297,0,0,0
980,1782590609713,0,0,0
981,1782590610013,0,0,0
982,1782590610314,0,0,0
983,1782590611779,0,0,0
984,1782590612011,0,0,0
985,1782590612361,0,0,0
986,1782590612660,0,0,0
987,1782590614060,0,0,0
988,1782590614210,0,0,0
989,1782590614643,0,0,0
