index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,REF_TORQUE_R_MOTOR,REF_TORQUE_L_MOTOR,5,6,7,8
576,1762970063963,0,5,0,0,0,0,0,0
577,1762970064062,0,5,0,0,0,0,0,0
578,1762970064412,0,5,0,0,0,0,0,0
579,1762970064645,0,5,0,0,0,0,0,0
580,1762970064731,0,5,0,0,0,0,0,0
581,1762970064845,0,5,0,0,0,0,0,0
582,1762970065178,0,5,0,0,0,0,0,0
583,1762970065296,0,5,0,0,0,0,0,0
584,1762970065395,0,5,0,0,0,0,0,0
585,1762970065611,0,5,0,0,0,0,0,0
586,1762970065712,0,5,0,0,0,0,0,0
587,1762970066160,0,5,0,0,0,0,0,0
588,1762970066261,0,5,0,0,0,0,0,0
589,1762970066495,0,5,0,0,0,0,0,0
590,1762970066595,0,5,0,0,0,0,0,0
591,1762970066827,0,5,0,0,0,0,0,0
592,1762970066960,0,5,0,0,0,0,0,0
593,1762970067060,0,5,0,0,0,0,0,0
594,1762970067143,0,5,0,0,0,0,0,0
595,1762970067260,0,5,0,0,0,0,0,0
596,1762970067360,0,5,0,0,0,0,0,0
597,1762970067659,0,5,0,0,0,0,0,0
598,1762970067860,0,5,0,0,0,0,0,0
599,1762970068161,0,5,0,0,0,0,0,0
600,1762970068259,0,5,0,0,0,0,0,0
601,1762970068375,0,5,0,0,0,0,0,0
602,1762970068458,0,5,0,0,0,0,0,0
603,1762970068575,0,5,0,0,0,0,0,0
604,1762970068676,0,5,0,0,0,0,0,0
605,1762970068859,0,5,0,0,0,0,0,0
606,1762970068992,0,5,0,0,0,0,0,0
607,1762970069125,0,5,0,0,0,0,0,0
608,1762970069241,0,5,0,0,0,0,0,0
609,1762970069374,0,5,0,0,0,0,0,0
610,1762970069491,0,5,0,0,0,0,0,0
611,1762970069608,0,5,0,0,0,0,0,0
612,1762970069691,0,5,0,0,0,0,0,0
613,1762970069790,0,5,0,0,0,0,0,0
614,1762970069974,0,5,0,0,0,0,0,0
615,1762970070024,0,5,0,0,0,0,0,0
616,1762970070124,0,5,0,0,0,0,0,0
617,1762970070241,0,5,0,0,0,0,0,0
618,1762970070341,0,5,0,0,0,0,0,0
619,1762970070459,0,5,0,0,0,0,0,0
620,1762970070558,0,5,0,0,0,0,0,0
621,1762970070790,0,5,0,0,0,0,0,0
622,1762970070906,0,5,0,0,0,0,0,0
623,1762970071006,0,5,0,0,0,0,0,0
624,1762970071139,0,5,0,0,0,0,0,0
625,1762970071240,0,5,0,0,0,0,0,0
626,1762970071356,0,5,0,0,0,0,0,0
627,1762970071439,0,5,0,0,0,0,0,0
628,1762970071556,0,5,0,0,0,0,0,0
629,1762970071656,0,5,0,0,0,0,0,0
630,1762970071773,0,5,0,0,0,0,0,0
631,1762970071889,0,5,0,0,0,0,0,0
632,1762970071989,0,5,0,0,0,0,0,0
633,1762970072106,0,5,0,0,0,0,0,0
634,1762970072240,0,5,0,0,0,0,0,0
635,1762970072372,0,5,0,0,0,0,0,0
636,1762970072471,0,5,0,0,0,0,0,0
637,1762970072655,0,5,0,0,0,0,0,0
638,1762970072773,0,5,0,0,0,0,0,0
639,1762970072872,0,5,0,0,0,0,0,0
640,1762970072988,0,5,0,0,0,0,0,0
641,1762970073088,0,5,0,0,0,0,0,0
642,1762970073204,0,5,0,0,0,0,0,0
643,1762970073304,0,5,0,0,0,0,0,0
644,1762970073421,0,5,0,0,0,0,0,0
645,1762970073521,0,5,0,0,0,0,0,0
646,1762970073637,0,5,0,0,0,0,0,0
647,1762970073738,0,5,0,0,0,0,0,0
648,1762970073920,0,5,0,0,0,0,0,0
649,1762970074021,0,5,0,0,0,0,0,0
650,1762970074070,0,5,0,0,0,0,0,0
651,1762970074203,0,5,0,0,0,0,0,0
652,1762970074320,0,5,0,0,0,0,0,0
653,1762970074419,0,5,0,0,0,0,0,0
654,1762970074520,0,5,0,0,0,0,0,0
655,1762970074619,0,5,0,0,0,0,0,0
656,1762970074736,0,5,0,0,0,0,0,0
657,1762970074919,0,5,0,0,0,0,0,0
658,1762970074971,0,5,0,0,0,0,0,0
659,1762970075070,0,5,0,0,0,0,0,0
660,1762970075185,0,5,0,0,0,0,0,0
661,1762970075286,0,5,0,0,0,0,0,0
662,1762970075402,0,5,0,0,0,0,0,0
663,1762970075519,0,5,0,0,0,0,0,0
664,1762970075620,0,5,0,0,0,0,0,0
665,1762970075753,0,5,0,0,0,0,0,0
666,1762970075886,0,5,0,0,0,0,0,0
667,1762970076068,0,5,0,0,0,0,0,0
668,1762970076169,0,5,0,0,0,0,0,0
669,1762970076286,0,5,0,0,0,0,0,0
670,1762970076385,0,5,0,0,0,0,0,0
671,1762970076503,0,5,0,0,0,0,0,0
672,1762970076620,0,5,0,0,0,0,0,0
673,1762970076719,0,5,0,0,0,0,0,0
674,1762970076851,0,5,0,0,0,0,0,0
675,1762970076953,0,5,0,0,0,0,0,0
676,1762970077068,0,5,0,0,0,0,0,0
677,1762970077169,0,5,0,0,0,0,0,0
678,1762970077285,0,5,106,106,0,0,0,0
679,1762970077385,0,5,109,109,0,0,0,0
680,1762970077518,0,5,111,111,0,0,0,0
681,1762970077600,0,5,108,108,0,0,0,0
682,1762970077701,0,5,120,120,0,0,0,0
683,1762970077851,0,5,133,133,0,0,0,0
684,1762970078151,0,5,157,157,0,0,0,0
685,1762970078267,0,5,162,162,0,0,0,0
686,1762970078383,0,5,164,164,0,0,0,0
687,1762970078483,0,5,168,168,0,0,0,0
688,1762970078583,0,5,164,164,0,0,0,0
689,1762970078701,0,5,164,164,0,0,0,0
690,1762970078817,0,5,168,168,0,0,0,0
691,1762970078972,0,5,163,163,0,0,0,0
692,1762970079033,0,5,159,159,0,0,0,0
693,1762970079151,0,5,125,125,0,0,0,0
694,1762970079250,0,5,0,0,0,0,0,0
695,1762970079466,0,5,0,0,0,0,0,0
696,1762970079583,0,5,0,0,0,0,0,0
697,1762970079683,0,5,107,107,0,0,0,0
698,1762970079833,0,5,116,116,0,0,0,0
699,1762970080132,0,5,136,136,0,0,0,0
700,1762970080249,0,5,137,137,0,0,0,0
701,1762970080349,0,5,143,143,0,0,0,0
702,1762970080515,0,5,147,147,0,0,0,0
703,1762970080816,0,5,158,158,0,0,0,0
704,1762970081016,0,5,158,158,0,0,0,0
705,1762970081116,0,5,158,158,0,0,0,0
706,1762970081232,0,5,159,159,0,0,0,0
707,1762970081331,0,5,157,157,0,0,0,0
708,1762970081448,0,5,159,159,0,0,0,0
709,1762970081564,0,5,161,161,0,0,0,0
710,1762970081664,0,5,162,162,0,0,0,0
711,1762970081797,0,5,162,162,0,0,0,0
712,1762970081947,0,5,162,162,0,0,0,0
713,1762970082114,0,5,163,163,0,0,0,0
714,1762970082214,0,5,162,162,0,0,0,0
715,1762970082331,0,5,162,162,0,0,0,0
716,1762970082449,0,5,161,161,0,0,0,0
717,1762970082549,0,5,165,165,0,0,0,0
718,1762970082664,0,5,163,163,0,0,0,0
719,1762970082797,0,5,163,163,0,0,0,0
720,1762970082914,0,5,164,164,0,0,0,0
721,1762970083114,0,5,163,163,0,0,0,0
722,1762970083213,0,5,164,164,0,0,0,0
723,1762970083329,0,5,164,164,0,0,0,0
724,1762970083546,0,5,164,164,0,0,0,0
725,1762970083647,0,5,162,162,0,0,0,0
726,1762970083796,0,5,163,163,0,0,0,0
727,1762970083979,0,5,164,164,0,0,0,0
728,1762970084196,0,5,162,162,0,0,0,0
729,1762970084314,0,5,171,171,0,0,0,0
730,1762970084412,0,5,171,171,0,0,0,0
731,1762970084746,0,5,168,168,0,0,0,0
732,1762970084929,0,5,167,167,0,0,0,0
733,1762970084996,0,5,167,167,0,0,0,0
734,1762970085212,0,5,167,167,0,0,0,0
735,1762970085295,0,5,172,172,0,0,0,0
736,1762970085396,0,5,171,171,0,0,0,0
737,1762970085513,0,5,171,171,0,0,0,0
738,1762970085745,0,5,173,173,0,0,0,0
739,1762970085861,0,5,172,172,0,0,0,0
740,1762970085996,0,5,172,172,0,0,0,0
741,1762970086295,0,5,172,172,0,0,0,0
742,1762970086394,0,5,172,172,0,0,0,0
743,1762970086610,0,5,172,172,0,0,0,0
744,1762970086729,0,5,172,172,0,0,0,0
745,1762970086878,0,5,173,173,0,0,0,0
746,1762970087046,0,5,170,170,0,0,0,0
747,1762970087176,0,5,172,172,0,0,0,0
748,1762970087610,0,5,171,171,0,0,0,0
749,1762970089141,0,5,173,173,0,0,0,0
750,1762970089275,0,5,174,174,0,0,0,0
751,1762970089392,0,5,175,175,0,0,0,0
752,1762970089476,0,5,174,174,0,0,0,0
753,1762970089610,0,5,173,173,0,0,0,0
754,1762970089708,0,5,175,175,0,0,0,0
755,1762970089842,0,5,173,173,0,0,0,0
756,1762970089926,0,5,175,175,0,0,0,0
757,1762970090140,0,5,174,174,0,0,0,0
758,1762970090241,0,5,177,177,0,0,0,0
759,1762970090358,0,5,176,176,0,0,0,0
760,1762970090475,0,5,175,175,0,0,0,0
761,1762970090575,0,5,176,176,0,0,0,0
762,1762970090691,0,5,175,175,0,0,0,0
763,1762970090808,0,5,174,174,0,0,0,0
764,1762970091024,0,5,177,177,0,0,0,0
765,1762970091124,0,5,176,176,0,0,0,0
766,1762970091240,0,5,176,176,0,0,0,0
767,1762970091388,0,5,177,177,0,0,0,0
768,1762970091472,0,5,176,176,0,0,0,0
769,1762970091572,0,5,177,177,0,0,0,0
770,1762970091672,0,5,177,177,0,0,0,0
771,1762970091822,0,5,177,177,0,0,0,0
772,1762970092022,0,5,154,154,0,0,0,0
773,1762970092121,0,5,0,0,0,0,0,0
774,1762970092238,0,5,0,0,0,0,0,0
775,1762970092337,0,5,0,0,0,0,0,0
776,1762970092454,0,5,0,0,0,0,0,0
777,1762970092555,0,5,0,0,0,0,0,0
778,1762970092671,0,5,0,0,0,0,0,0
779,1762970092788,0,5,0,0,0,0,0,0
780,1762970092954,0,5,0,0,0,0,0,0
781,1762970093120,0,5,0,0,0,0,0,0
782,1762970093221,0,5,0,0,0,0,0,0
783,1762970093338,0,5,0,0,0,0,0,0
784,1762970093437,0,5,0,0,0,0,0,0
785,1762970093553,0,5,0,0,0,0,0,0
786,1762970093670,0,5,0,0,0,0,0,0
787,1762970093770,0,5,0,0,0,0,0,0
788,1762970093887,0,5,0,0,0,0,0,0
789,1762970094020,0,5,0,0,0,0,0,0
790,1762970094088,0,5,0,0,0,0,0,0
791,1762970094203,0,5,0,0,0,0,0,0
792,1762970094320,0,5,0,0,0,0,0,0
793,1762970094420,0,5,0,0,0,0,0,0
794,1762970094536,0,5,0,0,0,0,0,0
795,1762970094653,0,5,0,0,0,0,0,0
796,1762970094770,0,5,0,0,0,0,0,0
797,1762970094869,0,5,0,0,0,0,0,0
798,1762970095089,0,5,0,0,0,0,0,0
799,1762970095203,0,5,0,0,0,0,0,0
800,1762970095304,0,5,0,0,0,0,0,0
801,1762970095436,0,5,0,0,0,0,0,0
802,1762970095537,0,5,0,0,0,0,0,0
803,1762970095636,0,5,0,0,0,0,0,0
804,1762970095753,0,5,0,0,0,0,0,0
805,1762970095902,0,5,0,0,0,0,0,0
806,1762970095986,0,5,0,0,0,0,0,0
807,1762970096081,0,5,0,0,0,0,0,0
808,1762970096187,0,5,0,0,0,0,0,0
809,1762970096303,0,5,0,0,0,0,0,0
810,1762970096404,0,5,0,0,0,0,0,0
811,1762970096520,0,5,0,0,0,0,0,0
812,1762970096636,0,5,0,0,0,0,0,0
813,1762970096741,0,5,0,0,0,0,0,0
814,1762970096889,0,5,0,0,0,0,0,0
815,1762970097002,0,5,0,0,0,0,0,0
816,1762970097069,0,5,0,0,0,0,0,0
817,1762970097171,0,5,0,0,0,0,0,0
818,1762970097303,0,5,0,0,0,0,0,0
819,1762970097384,0,5,0,0,0,0,0,0
820,1762970097518,0,5,0,0,0,0,0,0
821,1762970097617,0,5,0,0,0,0,0,0
822,1762970097733,0,5,0,0,0,0,0,0
823,1762970097850,0,5,0,0,0,0,0,0
824,1762970098053,0,5,0,0,0,0,0,0
825,1762970098168,0,5,0,0,0,0,0,0
826,1762970098283,0,5,0,0,0,0,0,0
827,1762970098400,0,5,0,0,0,0,0,0
828,1762970098499,0,5,0,0,0,0,0,0
829,1762970098616,0,5,0,0,0,0,0,0
830,1762970098715,0,5,0,0,0,0,0,0
831,1762970098884,0,5,0,0,0,0,0,0
832,1762970099067,0,5,0,0,0,0,0,0
833,1762970099150,0,5,0,0,0,0,0,0
834,1762970099284,0,5,0,0,0,0,0,0
835,1762970099400,0,5,0,0,0,0,0,0
836,1762970099483,0,5,0,0,0,0,0,0
837,1762970099584,0,5,0,0,0,0,0,0
838,1762970099702,0,5,0,0,0,0,0,0
839,1762970099835,0,5,0,0,0,0,0,0
840,1762970100000,0,5,0,0,0,0,0,0
841,1762970100151,0,5,0,0,0,0,0,0
842,1762970100250,0,5,0,0,0,0,0,0
843,1762970100367,0,5,0,0,0,0,0,0
844,1762970100468,0,5,0,0,0,0,0,0
845,1762970100583,0,5,0,0,0,0,0,0
846,1762970100700,0,5,0,0,0,0,0,0
847,1762970100817,0,5,0,0,0,0,0,0
848,1762970100916,0,5,0,0,0,0,0,0
849,1762970101032,0,5,0,0,0,0,0,0
850,1762970101149,0,5,0,0,0,0,0,0
851,1762970101248,0,5,0,0,0,0,0,0
852,1762970101349,0,5,0,0,0,0,0,0
853,1762970101464,0,5,0,0,0,0,0,0
854,1762970101583,0,5,0,0,0,0,0,0
855,1762970101682,0,5,0,0,0,0,0,0
856,1762970101815,0,5,0,0,0,0,0,0
857,1762970101914,0,5,0,0,0,0,0,0
858,1762970102131,0,5,0,0,0,0,0,0
859,1762970102247,0,5,0,0,0,0,0,0
860,1762970102348,0,5,0,0,0,0,0,0
861,1762970102464,0,5,0,0,0,0,0,0
862,1762970102564,0,5,0,0,0,0,0,0
863,1762970102681,0,5,0,0,0,0,0,0
864,1762970102814,0,5,0,0,0,0,0,0
865,1762970102964,0,5,0,0,0,0,0,0
866,1762970103081,0,5,0,0,0,0,0,0
867,1762970103131,0,5,0,0,0,0,0,0
868,1762970103232,0,5,0,0,0,0,0,0
869,1762970103330,0,5,0,0,0,0,0,0
870,1762970103464,0,5,0,0,0,0,0,0
871,1762970103548,0,5,0,0,0,0,0,0
872,1762970103664,0,5,0,0,0,0,0,0
873,1762970103797,0,5,0,0,0,0,0,0
874,1762970103896,0,5,0,0,0,0,0,0
875,1762970103996,0,5,0,0,0,0,0,0
876,1762970104113,0,5,0,0,0,0,0,0
877,1762970104212,0,5,0,0,0,0,0,0
878,1762970104330,0,5,0,0,0,0,0,0
879,1762970104431,0,5,0,0,0,0,0,0
880,1762970104563,0,5,0,0,0,0,0,0
881,1762970104662,0,5,0,0,0,0,0,0
882,1762970104796,0,5,0,0,0,0,0,0
883,1762970104995,0,5,0,0,0,0,0,0
884,1762970105095,0,5,0,0,0,0,0,0
885,1762970105228,0,5,0,0,0,0,0,0
886,1762970105428,0,5,0,0,0,0,0,0
887,1762970105529,0,5,0,0,0,0,0,0
888,1762970105645,0,5,0,0,0,0,0,0
889,1762970105765,0,5,0,0,0,0,0,0
890,1762970105878,0,5,0,0,0,0,0,0
891,1762970106044,0,5,0,0,0,0,0,0
892,1762970106128,0,5,0,0,0,0,0,0
893,1762970106415,0,5,0,0,0,0,0,0
894,1762970106518,0,5,0,0,0,0,0,0
895,1762970106747,0,5,0,0,0,0,0,0
896,1762970106995,0,5,0,0,0,0,0,0
897,1762970107094,0,5,0,0,0,0,0,0
898,1762970107395,0,5,0,0,0,0,0,0
899,1762970107629,0,5,0,0,0,0,0,0
900,1762970107878,0,5,0,0,0,0,0,0
901,1762970108176,0,5,0,0,0,0,0,0
902,1762970108611,0,5,0,0,0,0,0,0
903,1762970108727,0,5,0,0,0,0,0,0
904,1762970109161,0,5,0,0,0,0,0,0
905,1762970109996,0,5,0,0,0,0,0,0
906,1762970110258,0,5,0,0,0,0,0,0
907,1762970110375,0,5,0,0,0,0,0,0
908,1762970110491,0,5,0,0,0,0,0,0
909,1762970110608,0,5,0,0,0,0,0,0
910,1762970110725,0,5,0,0,0,0,0,0
911,1762970110840,0,5,0,0,0,0,0,0
912,1762970110940,0,5,0,0,0,0,0,0
913,1762970111073,0,5,0,0,0,0,0,0
914,1762970111256,0,5,0,0,0,0,0,0
915,1762970111373,0,5,0,0,0,0,0,0
916,1762970111473,0,5,0,0,0,0,0,0
917,1762970111689,0,5,0,0,0,0,0,0
918,1762970111804,0,5,0,0,0,0,0,0
919,1762970112089,0,5,0,0,0,0,0,0
920,1762970112272,0,5,0,0,0,0,0,0
921,1762970112388,0,5,0,0,0,0,0,0
922,1762970112471,0,5,0,0,0,0,0,0
923,1762970112588,0,5,0,0,0,0,0,0
924,1762970112705,0,5,0,0,0,0,0,0
925,1762970112804,0,5,0,0,0,0,0,0
926,1762970112954,0,5,0,0,0,0,0,0
927,1762970113037,0,5,0,0,0,0,0,0
928,1762970113120,0,5,0,0,0,0,0,0
929,1762970113237,0,5,0,0,0,0,0,0
930,1762970113354,0,5,0,0,0,0,0,0
931,1762970113455,0,5,0,0,0,0,0,0
932,1762970113587,0,5,0,0,0,0,0,0
933,1762970113671,0,5,0,0,0,0,0,0
934,1762970113803,0,5,0,0,0,0,0,0
935,1762970113937,0,5,0,0,0,0,0,0
936,1762970114020,0,5,0,0,0,0,0,0
937,1762970114119,0,5,0,0,0,0,0,0
938,1762970114237,0,5,0,0,0,0,0,0
939,1762970114354,0,5,0,0,0,0,0,0
940,1762970114454,0,5,0,0,0,0,0,0
941,1762970114553,0,5,0,0,0,0,0,0
942,1762970114670,0,5,0,0,0,0,0,0
943,1762970114852,0,5,0,0,0,0,0,0
944,1762970115104,0,5,0,0,0,0,0,0
945,1762970115204,0,5,0,0,0,0,0,0
946,1762970115352,0,5,0,0,0,0,0,0
947,1762970115552,0,5,0,0,0,0,0,0
948,1762970115668,0,5,0,0,0,0,0,0
949,1762970115768,0,5,0,0,0,0,0,0
950,1762970115952,0,5,0,0,0,0,0,0
951,1762970116102,0,5,0,0,0,0,0,0
952,1762970116202,0,5,0,0,0,0,0,0
953,1762970116319,0,5,0,0,0,0,0,0
954,1762970116435,0,5,0,0,0,0,0,0
955,1762970116535,0,5,0,0,0,0,0,0
956,1762970116653,0,5,0,0,0,0,0,0
957,1762970116753,0,5,0,0,0,0,0,0
958,1762970116935,0,5,0,0,0,0,0,0
959,1762970116985,0,5,0,0,0,0,0,0
960,1762970117085,0,5,0,0,0,0,0,0
961,1762970117202,0,5,0,0,0,0,0,0
962,1762970117318,0,5,0,0,0,0,0,0
963,1762970117417,0,5,0,0,0,0,0,0
964,1762970117637,0,5,0,0,0,0,0,0
965,1762970117751,0,5,0,0,0,0,0,0
966,1762970117935,0,5,0,0,0,0,0,0
967,1762970118067,0,5,0,0,0,0,0,0
968,1762970118185,0,5,0,0,0,0,0,0
969,1762970118283,0,5,0,0,0,0,0,0
970,1762970118418,0,5,0,0,0,0,0,0
971,1762970118517,0,5,0,0,0,0,0,0
972,1762970118634,0,5,0,0,0,0,0,0
973,1762970118734,0,5,0,0,0,0,0,0
974,1762970118850,0,5,0,0,0,0,0,0
975,1762970119016,0,5,0,0,0,0,0,0
976,1762970119084,0,5,0,0,0,0,0,0
977,1762970119183,0,5,0,0,0,0,0,0
978,1762970119333,0,5,0,0,0,0,0,0
979,1762970119519,0,5,0,0,0,0,0,0
980,1762970119618,0,5,0,0,0,0,0,0
981,1762970119749,0,5,0,0,0,0,0,0
982,1762970119849,0,5,0,0,0,0,0,0
983,1762970119949,0,5,0,0,0,0,0,0
984,1762970120050,0,5,0,0,0,0,0,0
985,1762970120165,0,5,0,0,0,0,0,0
986,1762970120281,0,5,0,0,0,0,0,0
987,1762970120399,0,5,0,0,0,0,0,0
988,1762970120499,0,5,0,0,0,0,0,0
989,1762970120615,0,5,0,0,0,0,0,0
990,1762970120749,0,5,0,0,0,0,0,0
991,1762970120834,0,5,0,0,0,0,0,0
992,1762970121166,0,5,0,0,0,0,0,0
993,1762970121264,0,5,0,0,0,0,0,0
994,1762970121365,0,5,0,0,0,0,0,0
995,1762970121498,0,5,0,0,0,0,0,0
996,1762970121598,0,5,0,0,0,0,0,0
997,1762970121830,0,5,0,0,0,0,0,0
998,1762970121984,0,5,0,0,0,0,0,0
999,1762970122047,0,5,0,0,0,0,0,0
1000,1762970122148,0,5,0,0,0,0,0,0
1001,1762970122247,0,5,0,0,0,0,0,0
1002,1762970122364,0,5,0,0,0,0,0,0
1003,1762970122480,0,5,0,0,0,0,0,0
1004,1762970122596,0,5,0,0,0,0,0,0
1005,1762970122698,0,5,0,0,0,0,0,0
1006,1762970122813,0,5,0,0,0,0,0,0
1007,1762970122947,0,5,0,0,0,0,0,0
1008,1762970123047,0,5,0,0,0,0,0,0
1009,1762970123130,0,5,0,0,0,0,0,0
1010,1762970123247,0,5,0,0,0,0,0,0
1011,1762970123363,0,5,0,0,0,0,0,0
1012,1762970123479,0,5,0,0,0,0,0,0
1013,1762970123579,0,5,0,0,0,0,0,0
1014,1762970123696,0,5,0,0,0,0,0,0
1015,1762970123795,0,5,0,0,0,0,0,0
1016,1762970124034,0,5,0,0,0,0,0,0
1017,1762970124131,0,5,0,0,0,0,0,0
1018,1762970124229,0,5,0,0,0,0,0,0
1019,1762970124362,0,5,0,0,0,0,0,0
1020,1762970124462,0,5,0,0,0,0,0,0
1021,1762970124578,0,5,0,0,0,0,0,0
1022,1762970124696,0,5,0,0,0,0,0,0
1023,1762970124795,0,5,0,0,0,0,0,0
1024,1762970125012,0,5,0,0,0,0,0,0
1025,1762970125111,0,5,0,0,0,0,0,0
1026,1762970125228,0,5,0,0,0,0,0,0
1027,1762970125328,0,5,0,0,0,0,0,0
1028,1762970125445,0,5,0,0,0,0,0,0
1029,1762970125544,0,5,0,0,0,0,0,0
1030,1762970125663,0,5,0,0,0,0,0,0
1031,1762970125777,0,5,0,0,0,0,0,0
1032,1762970125894,0,5,0,0,0,0,0,0
1033,1762970126011,0,5,0,0,0,0,0,0
1034,1762970126110,0,5,0,0,0,0,0,0
1035,1762970126211,0,5,0,0,0,0,0,0
1036,1762970126344,0,5,0,0,0,0,0,0
1037,1762970126445,0,5,0,0,0,0,0,0
1038,1762970126561,0,5,0,0,0,0,0,0
1039,1762970126761,0,5,0,0,0,0,0,0
1040,1762970126894,0,5,0,0,0,0,0,0
1041,1762970126996,0,5,0,0,0,0,0,0
1042,1762970127093,0,5,0,0,0,0,0,0
1043,1762970127209,0,5,0,0,0,0,0,0
1044,1762970127325,0,5,0,0,0,0,0,0
1045,1762970127442,0,5,0,0,0,0,0,0
1046,1762970127542,0,5,0,0,0,0,0,0
1047,1762970127659,0,5,0,0,0,0,0,0
1048,1762970127759,0,5,0,0,0,0,0,0
1049,1762970127891,0,5,0,0,0,0,0,0
1050,1762970127992,0,5,0,0,0,0,0,0
1051,1762970128076,0,5,0,0,0,0,0,0
1052,1762970128193,0,5,0,0,0,0,0,0
1053,1762970128309,0,5,0,0,0,0,0,0
1054,1762970128408,0,5,0,0,0,0,0,0
1055,1762970128541,0,5,0,0,0,0,0,0
1056,1762970128742,0,5,0,0,0,0,0,0
1057,1762970128973,0,5,0,0,0,0,0,0
1058,1762970129075,0,5,0,0,0,0,0,0
1059,1762970129292,0,5,0,0,0,0,0,0
1060,1762970129408,0,5,0,0,0,0,0,0
1061,1762970130058,0,5,0,0,0,0,0,0
1062,1762970130974,0,5,0,0,0,0,0,0
1063,1762970131157,0,5,0,0,0,0,0,0
1064,1762970131389,0,5,0,0,0,0,0,0
1065,1762970131606,0,5,0,0,0,0,0,0
1066,1762970131839,0,5,0,0,0,0,0,0
1067,1762970131956,0,5,0,0,0,0,0,0
1068,1762970132055,0,5,0,0,0,0,0,0
1069,1762970132156,0,5,0,0,0,0,0,0
1070,1762970132256,0,5,0,0,0,0,0,0
1071,1762970132373,0,5,0,0,0,0,0,0
1072,1762970132488,0,5,0,0,0,0,0,0
1073,1762970132605,0,5,0,0,0,0,0,0
1074,1762970132739,0,5,102,102,0,0,0,0
1075,1762970132838,0,5,105,105,0,0,0,0
1076,1762970132955,0,5,114,114,0,0,0,0
1077,1762970133155,0,5,135,135,0,0,0,0
1078,1762970133271,0,5,135,135,0,0,0,0
1079,1762970133388,0,5,135,135,0,0,0,0
1080,1762970133587,0,5,152,152,0,0,0,0
1081,1762970133721,0,5,163,163,0,0,0,0
1082,1762970133820,0,5,171,171,0,0,0,0
1083,1762970133938,0,5,171,171,0,0,0,0
1084,1762970134037,0,5,166,166,0,0,0,0
1085,1762970134138,0,5,161,161,0,0,0,0
1086,1762970134254,0,5,161,161,0,0,0,0
1087,1762970134404,192,1,162,162,0,0,0,0
1088,1762970134537,192,1,163,163,0,0,0,0
1089,1762970134871,192,0,0,0,0,0,0,0
1090,1762970134920,192,0,0,0,0,0,0,0
1091,1762970135020,192,0,0,0,0,0,0,0
1092,1762970135138,192,0,0,0,0,0,0,0
1093,1762970135252,192,0,0,0,0,0,0,0
1094,1762970135354,192,0,0,0,0,0,0,0
1095,1762970135469,192,0,0,0,0,0,0,0
1096,1762970135570,192,0,0,0,0,0,0,0
1097,1762970135753,192,0,0,0,0,0,0,0
1098,1762970135985,192,0,0,0,0,0,0,0
1099,1762970136069,192,0,0,0,0,0,0,0
1100,1762970136119,192,0,0,0,0,0,0,0
1101,1762970136219,192,0,0,0,0,0,0,0
1102,1762970136352,192,0,0,0,0,0,0,0
1103,1762970136468,192,0,0,0,0,0,0,0
1104,1762970136568,192,0,0,0,0,0,0,0
1105,1762970136701,192,0,0,0,0,0,0,0
1106,1762970136868,192,0,0,0,0,0,0,0
1107,1762970137018,192,0,0,0,0,0,0,0
1108,1762970137085,192,0,0,0,0,0,0,0
1109,1762970137351,192,0,0,0,0,0,0,0
1110,1762970137502,192,0,0,0,0,0,0,0
1111,1762970137667,192,0,0,0,0,0,0,0
1112,1762970137883,192,0,0,0,0,0,0,0
1113,1762970138100,192,0,0,0,0,0,0,0
1114,1762970138218,192,0,0,0,0,0,0,0
1115,1762970138317,192,0,0,0,0,0,0,0
1116,1762970138434,192,0,0,0,0,0,0,0
1117,1762970138537,192,0,0,0,0,0,0,0
1118,1762970138651,192,0,0,0,0,0,0,0
1119,1762970138767,192,0,0,0,0,0,0,0
1120,1762970138916,192,0,0,0,0,0,0,0
1121,1762970139082,192,0,0,0,0,0,0,0
1122,1762970139198,192,0,0,0,0,0,0,0
1123,1762970139316,192,0,0,0,0,0,0,0
1124,1762970139415,192,0,0,0,0,0,0,0
1125,1762970139532,192,0,0,0,0,0,0,0
1126,1762970139631,192,0,0,0,0,0,0,0
1127,1762970139749,192,0,0,0,0,0,0,0
1128,1762970139883,192,0,0,0,0,0,0,0
1129,1762970140017,192,0,0,0,0,0,0,0
1130,1762970140081,192,0,0,0,0,0,0,0
1131,1762970140181,192,0,0,0,0,0,0,0
1132,1762970140297,192,0,0,0,0,0,0,0
1133,1762970140432,192,0,0,0,0,0,0,0
1134,1762970140531,192,0,0,0,0,0,0,0
1135,1762970140646,192,0,0,0,0,0,0,0
1136,1762970140797,192,0,0,0,0,0,0,0
1137,1762970141081,192,0,0,0,0,0,0,0
1138,1762970141197,192,0,0,0,0,0,0,0
1139,1762970141296,192,0,0,0,0,0,0,0
1140,1762970141397,192,0,0,0,0,0,0,0
1141,1762970141535,192,0,0,0,0,0,0,0
1142,1762970141747,192,0,0,0,0,0,0,0
1143,1762970141980,192,0,0,0,0,0,0,0
1144,1762970142163,192,0,0,0,0,0,0,0
1145,1762970142280,192,0,0,0,0,0,0,0
1146,1762970142413,192,0,0,0,0,0,0,0
1147,1762970142513,192,0,0,0,0,0,0,0
1148,1762970142699,192,0,0,0,0,0,0,0
