index,date,MIN_VOLTAGE,MAX_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,1,2,3,4
463,1762970288576,3.32,3.15,78.9,0,0,0,0,0
464,1762970289227,3.32,3.15,78.9,0,0,0,0,0
465,1762970289491,3.32,3.15,78.9,0,0,0,0,0
466,1762970289974,3.32,3.15,78.9,0,0,0,0,0
467,1762970290491,3.32,3.15,78.9,0,0,0,0,0
468,1762970290874,3.32,3.15,78.9,0,0,0,0,0
469,1762970291756,3.32,3.15,78.9,0,0,0,0,0
470,1762970292256,3.32,3.15,78.9,0,0,0,0,0
471,1762970294071,3.31,3.06,77.9,105,0,0,0,0
472,1762970294437,3.31,2.74,77.3,31,0,0,0,0
473,1762970294871,3.31,2.69,76.7,129,0,0,0,0
474,1762970295288,3.3,2.69,76.5,78,0,0,0,0
475,1762970295736,3.32,3.21,78.9,0,0,0,0,0
476,1762970296669,3.32,3.22,78.9,0,0,0,0,0
477,1762970297201,3.32,3.22,78.9,0,0,0,0,0
478,1762970298086,3.32,3.22,78.9,0,0,0,0,0
479,1762970298484,3.32,3.22,78.9,0,0,0,0,0
480,1762970298951,3.32,3.23,79,0,0,0,0,0
481,1762970299417,3.32,3.22,79,0,0,0,0,0
482,1762970299900,3.32,3.23,79,0,0,0,0,0
483,1762970300735,3.32,3.19,78.7,0,0,0,0,0
484,1762970301232,3.32,2.62,77.3,75,0,0,0,0
485,1762970301765,3.3,2.78,76.6,72,0,0,0,0
486,1762970302064,3.3,2.78,76.6,71,0,0,0,0
487,1762970302348,3.3,2.78,76.7,62,0,0,0,0
488,1762970302598,3.3,2.76,76.7,61,0,0,0,0
489,1762970302882,3.3,2.76,76.7,91,0,0,0,0
490,1762970303380,3.29,2.75,76.8,68,0,0,0,0
491,1762970303731,3.3,2.75,76.7,98,0,0,0,0
492,1762970304696,3.29,2.77,76.6,77,0,0,0,0
493,1762970305512,3.29,2.73,76.6,97,0,0,0,0
494,1762970305895,3.29,2.77,76.6,89,0,0,0,0
495,1762970306512,3.29,2.72,76.5,75,0,0,0,0
496,1762970306713,3.29,2.75,76.4,88,0,0,0,0
497,1762970307343,3.29,2.74,76.5,118,0,0,0,0
498,1762970307626,3.31,3.19,78.6,0,0,0,0,0
499,1762970308093,3.31,3.2,78.7,0,0,0,0,0
500,1762970308542,3.31,3.2,78.7,0,0,0,0,0
501,1762970309009,3.31,3.2,78.7,0,0,0,0,0
502,1762970309526,3.31,3.2,78.7,0,0,0,0,0
503,1762970310426,3.31,3.2,78.7,0,0,0,0,0
504,1762970310825,3.31,3.21,78.8,0,0,0,0,0
505,1762970312306,3.31,3.21,78.8,0,0,0,0,0
506,1762970312739,3.31,3.21,78.8,0,0,0,0,0
507,1762970313590,3.32,3.21,78.8,0,0,0,0,0
508,1762970314006,3.32,3.21,78.8,0,0,0,0,0
509,1762970314955,3.32,3.22,78.8,0,0,0,0,0
510,1762970315538,3.32,3.21,78.8,0,0,0,0,0
511,1762970315836,3.32,3.22,78.8,0,0,0,0,0
512,1762970316386,3.32,3.21,78.8,0,0,0,0,0
513,1762970317386,3.32,3.21,78.8,0,0,0,0,0
514,1762970317652,3.32,3.22,78.9,0,0,0,0,0
515,1762970318252,3.32,3.21,78.8,0,0,0,0,0
516,1762970322865,3.29,2.78,76.7,73,0,0,0,0
517,1762970323364,3.29,2.84,76.7,96,0,0,0,0
518,1762970323763,3.29,2.74,76.7,74,0,0,0,0
519,1762970324130,3.29,2.91,76.9,64,0,0,0,0
520,1762970324579,3.29,2.83,76.7,54,0,0,0,0
521,1762970324979,3.29,2.75,76.5,83,0,0,0,0
522,1762970325412,3.29,2.79,76.5,45,0,0,0,0
523,1762970326462,3.29,2.84,76.7,67,0,0,0,0
524,1762970326694,3.29,2.79,76.5,89,0,0,0,0
525,1762970327128,3.29,2.85,76.6,58,0,0,0,0
526,1762970327627,3.29,2.79,76.5,99,0,0,0,0
527,1762970327943,3.28,2.74,76.3,96,0,0,0,0
528,1762970328826,3.29,2.86,76.6,103,0,0,0,0
529,1762970329344,3.29,2.8,76.4,126,0,0,0,0
530,1762970329759,3.29,2.81,76.5,62,0,0,0,0
531,1762970330192,3.29,2.83,76.5,97,0,0,0,0
532,1762970330591,3.28,2.8,76.3,90,0,0,0,0
533,1762970330924,3.3,2.77,77,115,0,0,0,0
534,1762970331556,3.31,3.18,78.5,0,0,0,0,0
535,1762970331857,3.31,3.18,78.5,0,0,0,0,0
536,1762970332739,3.31,3.19,78.5,0,0,0,0,0
537,1762970333541,3.31,3.19,78.5,0,0,0,0,0
538,1762970335122,3.31,3.2,78.6,0,0,0,0,0
539,1762970335470,3.31,3.19,78.6,0,0,0,0,0
540,1762970335919,3.31,3.2,78.6,0,0,0,0,0
541,1762970336853,3.31,3.2,78.6,0,0,0,0,0
542,1762970337419,3.31,3.2,78.6,0,0,0,0,0
543,1762970337736,3.31,3.2,78.6,0,0,0,0,0
544,1762970338402,3.31,3.2,78.6,0,0,0,0,0
545,1762970338669,3.31,3.2,78.6,0,0,0,0,0
546,1762970339686,3.31,3.21,78.7,0,0,0,0,0
547,1762970340133,3.31,3.2,78.7,0,0,0,0,0
548,1762970340618,3.31,3.21,78.7,0,0,0,0,0
549,1762970340949,3.31,3.2,78.7,0,0,0,0,0
550,1762970341482,3.31,3.2,78.7,0,0,0,0,0
551,1762970341848,3.31,3.21,78.7,0,0,0,0,0
552,1762970342781,3.31,3.21,78.7,0,0,0,0,0
553,1762970343330,3.31,3.21,78.7,0,0,0,0,0
554,1762970344613,3.31,3.21,78.7,0,0,0,0,0
555,1762970345046,3.31,3.21,78.7,0,0,0,0,0
556,1762970345578,3.31,3.21,78.7,0,0,0,0,0
557,1762970347411,3.31,3.21,78.7,0,0,0,0,0
558,1762970347777,3.31,3.21,78.8,0,0,0,0,0
559,1762970348243,3.31,3.21,78.7,0,0,0,0,0
560,1762970348692,3.31,3.22,78.8,0,0,0,0,0
561,1762970349609,3.31,3.22,78.8,0,0,0,0,0
562,1762970350159,3.31,3.21,78.8,0,0,0,0,0
563,1762970350958,3.31,3.21,78.8,0,0,0,0,0
564,1762970351876,3.31,3.21,78.8,0,0,0,0,0
565,1762970352793,3.31,3.22,78.8,0,0,0,0,0
566,1762970353356,3.31,3.22,78.8,0,0,0,0,0
567,1762970353688,3.31,3.21,78.8,0,0,0,0,0
568,1762970354221,3.31,3.22,78.8,0,0,0,0,0
569,1762970354639,3.31,3.22,78.8,0,0,0,0,0
570,1762970355187,3.31,3.22,78.8,0,0,0,0,0
571,1762970356169,3.31,3.22,78.8,0,0,0,0,0
572,1762970356886,3.31,3.22,78.8,0,0,0,0,0
573,1762970357803,3.31,3.22,78.8,0,0,0,0,0
574,1762970358385,3.31,3.22,78.8,0,0,0,0,0
575,1762970358735,3.31,3.22,78.8,0,0,0,0,0
576,1762970359634,3.31,3.22,78.8,0,0,0,0,0
577,1762970360170,3.31,3.22,78.8,0,0,0,0,0
578,1762970361002,3.31,3.22,78.8,0,0,0,0,0
579,1762970361516,3.31,3.22,78.8,0,0,0,0,0
580,1762970361917,3.31,3.22,78.8,0,0,0,0,0
581,1762970362814,3.31,3.22,78.8,0,0,0,0,0
582,1762970363265,3.31,3.22,78.9,0,0,0,0,0
583,1762970363714,3.31,3.22,78.8,0,0,0,0,0
584,1762970364180,3.31,3.22,78.9,0,0,0,0,0
585,1762970365129,3.31,3.22,78.8,0,0,0,0,0
586,1762970366012,3.31,3.22,78.8,0,0,0,0,0
587,1762970366462,3.31,3.23,78.9,0,0,0,0,0
588,1762970367378,3.31,3.23,78.9,0,0,0,0,0
589,1762970367828,3.31,3.22,78.8,0,0,0,0,0
590,1762970368326,3.31,3.22,78.9,0,0,0,0,0
591,1762970368743,3.31,3.22,78.9,0,0,0,0,0
592,1762970370209,3.31,3.23,78.9,0,0,0,0,0
593,1762970373374,3.31,3.23,78.9,0,0,0,0,0
594,1762970373755,3.31,3.22,78.9,0,0,0,0,0
595,1762970374273,3.31,3.22,78.9,0,0,0,0,0
596,1762970375204,3.31,3.23,78.9,0,0,0,0,0
597,1762970375670,3.32,3.23,78.9,0,0,0,0,0
598,1762970376053,3.32,3.23,78.9,0,0,0,0,0
599,1762970376487,3.32,3.23,78.9,0,0,0,0,0
600,1762970376953,3.32,3.23,78.9,0,0,0,0,0
601,1762970377469,3.32,3.23,78.9,0,0,0,0,0
602,1762970378769,3.32,3.23,78.9,0,0,0,0,0
603,1762970379401,3.32,3.23,78.9,0,0,0,0,0
604,1762970379684,3.32,3.23,78.9,0,0,0,0,0
605,1762970380167,3.32,3.23,78.9,0,0,0,0,0
606,1762970381116,3.32,3.23,78.9,0,0,0,0,0
607,1762970382615,3.32,3.23,78.9,0,0,0,0,0
608,1762970382881,3.32,3.23,78.9,0,0,0,0,0
609,1762970383798,3.32,3.23,78.9,0,0,0,0,0
610,1762970384380,3.32,3.23,78.9,0,0,0,0,0
611,1762970385013,3.32,3.23,78.9,0,0,0,0,0
612,1762970385712,3.32,3.23,78.9,0,0,0,0,0
613,1762970386412,3.32,3.23,78.9,0,0,0,0,0
614,1762970386662,3.32,3.23,78.9,0,0,0,0,0
615,1762970387245,3.32,3.23,78.9,0,0,0,0,0
616,1762970388161,3.32,3.23,78.9,0,0,0,0,0
617,1762970389210,3.32,3.23,78.9,0,0,0,0,0
618,1762970391125,3.32,3.23,78.9,0,0,0,0,0
619,1762970391558,3.32,3.23,78.9,0,0,0,0,0
620,1762970392041,3.32,3.23,78.9,0,0,0,0,0
621,1762970392607,3.32,3.23,78.9,0,0,0,0,0
622,1762970394721,3.32,3.23,78.9,0,0,0,0,0
623,1762970395204,3.32,3.23,78.9,0,0,0,0,0
624,1762970395638,3.32,3.23,78.9,0,0,0,0,0
625,1762970396170,3.32,3.23,78.9,0,0,0,0,0
626,1762970396570,3.32,3.23,78.9,0,0,0,0,0
627,1762970397036,3.32,3.23,78.9,0,0,0,0,0
628,1762970397469,3.32,3.23,78.9,0,0,0,0,0
629,1762970397935,3.32,3.23,78.9,0,0,0,0,0
630,1762970398452,3.32,3.23,78.9,0,0,0,0,0
631,1762970398834,3.32,3.23,78.9,0,0,0,0,0
632,1762970399817,3.32,3.23,78.9,0,0,0,0,0
633,1762970401149,3.32,3.23,78.9,0,0,0,0,0
634,1762970402017,3.32,3.23,78.9,0,0,0,0,0
635,1762970402948,3.32,3.23,78.9,0,0,0,0,0
636,1762970403397,3.32,3.23,78.9,0,0,0,0,0
637,1762970403847,3.32,3.23,79,0,0,0,0,0
638,1762970404299,3.32,3.23,78.9,0,0,0,0,0
639,1762970404749,3.32,3.23,79,0,0,0,0,0
640,1762970405364,3.32,3.23,78.9,0,0,0,0,0
641,1762970405664,3.32,3.23,78.9,0,0,0,0,0
642,1762970406095,3.32,3.2,78.7,0,0,0,0,0
643,1762970406495,3.32,2.68,77.5,83,0,0,0,0
644,1762970406930,3.32,2.78,77.1,54,0,0,0,0
645,1762970407362,3.3,2.67,76.5,201,0,0,0,0
646,1762970407811,3.31,3.21,78.8,0,0,0,0,0
647,1762970408276,3.31,3.22,78.8,0,0,0,0,0
648,1762970408711,3.31,3.22,78.9,0,0,0,0,0
649,1762970410092,3.31,3.22,78.9,0,0,0,0,0
650,1762970411458,3.32,3.23,78.9,0,0,0,0,0
651,1762970411909,3.32,3.23,78.9,0,0,0,0,0
652,1762970412407,3.32,3.23,78.9,0,0,0,0,0
653,1762970412823,3.32,3.23,78.9,0,0,0,0,0
654,1762970413739,3.32,3.23,78.9,0,0,0,0,0
655,1762970414289,3.32,3.23,78.9,0,0,0,0,0
656,1762970414638,3.32,3.23,78.9,0,0,0,0,0
657,1762970415105,3.32,3.23,78.9,0,0,0,0,0
658,1762970415554,3.32,3.23,78.9,0,0,0,0,0
659,1762970416021,3.32,3.23,78.9,0,0,0,0,0
660,1762970416472,3.32,3.23,78.9,0,0,0,0,0
661,1762970416920,3.32,3.23,78.9,0,0,0,0,0
662,1762970417369,3.32,3.23,78.9,0,0,0,0,0
663,1762970417836,3.32,3.23,78.9,0,0,0,0,0
664,1762970418318,3.32,3.23,78.9,0,0,0,0,0
665,1762970418751,3.32,3.23,78.9,0,0,0,0,0
666,1762970419269,3.32,3.23,78.9,0,0,0,0,0
667,1762970419668,3.32,3.23,78.9,0,0,0,0,0
668,1762970420134,3.32,3.23,78.9,0,0,0,0,0
669,1762970420568,3.32,3.23,78.9,0,0,0,0,0
670,1762970421034,3.32,3.23,79,0,0,0,0,0
