index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,TORQUE_REF_RIGHT_MOTOR,TORQUE_REF_LEFT_MOTOR,1,2,3,4
180,1765223622026,0,5,0,0,0,0,0,0
181,1765223622127,0,5,0,0,0,0,0,0
182,1765223622444,0,5,0,0,0,0,0,0
183,1765223622861,0,5,0,0,0,0,0,0
184,1765223623159,0,5,0,0,0,0,0,0
185,1765223623560,0,5,0,0,0,0,0,0
186,1765223623893,0,5,0,0,0,0,0,0
187,1765223624026,0,5,0,0,0,0,0,0
188,1765223624310,0,5,0,0,0,0,0,0
189,1765223624726,0,5,0,0,0,0,0,0
190,1765223625010,0,5,0,0,0,0,0,0
191,1765223625460,0,5,0,0,0,0,0,0
192,1765223625760,0,5,0,0,0,0,0,0
193,1765223625893,0,5,0,0,0,0,0,0
194,1765223626193,0,5,0,0,0,0,0,0
195,1765223626627,0,5,0,0,0,0,0,0
196,1765223626910,0,5,0,0,0,0,0,0
197,1765223627043,0,5,0,0,0,0,0,0
198,1765223627393,0,5,0,0,0,0,0,0
199,1765223627827,0,5,0,0,0,0,0,0
200,1765223628126,0,5,0,0,0,0,0,0
201,1765223628560,0,5,0,0,0,0,0,0
202,1765223628977,0,5,0,0,0,0,0,0
203,1765223629327,0,5,0,0,0,0,0,0
204,1765223629743,64,1,0,0,0,0,0,0
205,1765224046704,192,0,0,0,0,0,0,0
206,1765224047004,192,0,0,0,0,0,0,0
207,1765224047287,192,0,0,0,0,0,0,0
208,1765224047604,192,0,0,0,0,0,0,0
209,1765224047887,192,0,0,0,0,0,0,0
210,1765224048271,192,0,0,0,0,0,0,0
211,1765224048571,192,0,0,0,0,0,0,0
212,1765224048670,192,0,0,0,0,0,0,0
213,1765224049003,192,0,0,0,0,0,0,0
214,1765224049421,0,0,0,0,0,0,0,0
215,1765224049738,0,0,0,0,0,0,0,0
216,1765224049854,0,0,0,0,0,0,0,0
217,1765224050154,0,0,0,0,0,0,0,0
218,1765224050587,0,0,0,0,0,0,0,0
219,1765224050904,0,0,0,0,0,0,0,0
220,1765224051321,0,0,0,0,0,0,0,0
221,1765224051638,0,0,0,0,0,0,0,0
222,1765224051771,0,0,0,0,0,0,0,0
223,1765224052056,0,0,0,0,0,0,0,0
224,1765224052521,0,0,0,0,0,0,0,0
225,1765224052804,0,0,0,0,0,0,0,0
226,1765224052953,0,0,0,0,0,0,0,0
227,1765224053270,0,0,0,0,0,0,0,0
228,1765224053704,0,0,0,0,0,0,0,0
229,1765224053986,0,0,0,0,0,0,0,0
230,1765224054154,0,0,0,0,0,0,0,0
231,1765224054488,0,0,0,0,0,0,0,0
232,1765224054937,0,0,0,0,0,0,0,0
233,1765224055254,0,0,0,0,0,0,0,0
234,1765224055404,0,0,0,0,0,0,0,0
235,1765224055687,0,0,0,0,0,0,0,0
236,1765224056171,0,0,0,0,0,0,0,0
237,1765224056454,0,0,0,0,0,0,0,0
238,1765224056620,0,0,0,0,0,0,0,0
239,1765224056903,0,0,0,0,0,0,0,0
240,1765224057371,0,0,0,0,0,0,0,0
241,1765224057654,0,0,0,0,0,0,0,0
242,1765224057788,0,0,0,0,0,0,0,0
243,1765224058137,0,0,0,0,0,0,0,0
244,1765224058588,0,0,0,0,0,0,0,0
245,1765224058905,0,0,0,0,0,0,0,0
246,1765224059070,0,0,0,0,0,0,0,0
247,1765224059371,0,0,0,0,0,0,0,0
248,1765224059854,0,0,0,0,0,0,0,0
249,1765224060288,0,0,0,0,0,0,0,0
250,1765224060587,0,0,0,0,0,0,0,0
251,1765224061054,0,0,0,0,0,0,0,0
252,1765224061469,0,0,0,0,0,0,0,0
253,1765224061804,0,0,0,0,0,0,0,0
