timestamp,LATITUDE,LONGITUDE,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,MAX_VOLTAGE,MIN_VOLTAGE,MAX_TEMPERATURE,ACUMULATOR_VOLTAGE,t
1780260597816,-19.8729,-43.9747,0.0,0.000244,-0.001098,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1086924
1780260597849,-19.8729,-43.9747,-0.000122,0.00061,-0.001098,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1086957
1780260598469,-19.8729,-43.9747,-0.000122,0.00061,-0.001098,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1087577
1780260598882,-19.8729,-43.9747,-0.000122,0.00061,-0.001098,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1087990
1780260599299,-19.8729,-43.9747,-0.000122,0.00061,-0.001098,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1088407
1780260599715,-19.8729,-43.9747,-0.000244,0.000488,-0.000976,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1088823
1780260599766,-19.8729,-43.9747,-0.000244,0.000488,-0.000976,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1088874
1780260599915,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,-381.15000000000003,-16.03,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1089023
1780260599998,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,-381.64000000000004,-17.78,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1089106
1780260600415,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,-381.64000000000004,-17.78,441.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1089523
1780260600833,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,-381.71000000000004,-18.69,441.63000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1089941
1780260600999,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,-381.71000000000004,-18.69,441.63000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1090107
1780260601065,-19.8729,-43.9747,-0.000122,0.000732,-0.00122,0.0,441.56000000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1090173
1780260601200,-19.8729,-43.9747,0.0,0.00061,-0.001098,0.0,441.56000000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1090308
1780260601450,-19.8729,-43.9747,0.0,0.00061,-0.00122,0.0,441.56000000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1090558
1780260601983,-19.8729,-43.9747,0.000244,0.0,0.0,0.0,441.56000000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1091091
1780260602098,-19.8729,-43.9747,0.000244,0.0,0.0,-380.31000000000006,-18.060000000000002,440.51000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1091206
1780260602148,-19.8729,-43.9747,0.000244,0.0,0.0,-380.31000000000006,-18.060000000000002,440.51000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1091256
1780260602632,-19.8729,-43.9747,0.000244,0.0,0.0,0.0,441.98,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1091740
1780260602716,-19.8729,-43.9747,0.000244,0.0,0.0,-380.87000000000006,-18.200000000000003,441.07000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1091824
1780260602933,-19.8729,-43.9747,0.000244,0.0,0.0,-380.66,-18.69,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1092041
1780260603132,-19.8729,-43.9747,0.000244,0.0,0.0,-380.66,-18.69,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1092240
1780260603183,-19.8729,-43.9747,0.0,0.00061,-0.00122,-380.66,-18.69,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1092291
1780260603998,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-380.66,-18.69,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1093106
1780260604165,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-380.8,-18.200000000000003,444.36000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1093273
1780260604298,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-380.8,-18.200000000000003,444.36000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1093406
1780260604415,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-382.41,-19.32,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1093523
1780260604665,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-382.41,-19.32,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1093773
1780260605115,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-381.85,-19.53,442.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1094223
1780260605165,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-381.85,-19.53,442.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1094273
1780260605449,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-380.94000000000005,-18.340000000000003,443.87000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1094557
1780260605699,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-380.94000000000005,-18.900000000000002,443.24000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1094807
1780260605816,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-381.71000000000004,-17.92,441.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1094924
1780260605899,-19.8729,-43.9747,-0.000244,0.0008539999999999999,-0.00122,-380.52000000000004,-17.360000000000003,441.14000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1095007
1780260605933,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-380.52000000000004,-17.360000000000003,441.14000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1095041
1780260606482,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-381.01000000000005,-19.250000000000004,441.77000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1095590
1780260606716,-19.8729,-43.9747,0.0,0.00061,-0.001098,-381.01000000000005,-19.250000000000004,441.77000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1095824
1780260606932,-19.8729,-43.9747,0.0,0.00061,-0.001098,-381.22,-18.200000000000003,441.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1096040
1780260607500,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-381.22,-18.200000000000003,441.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1096608
1780260607632,-19.8729,-43.9747,-0.000122,0.000732,-0.001098,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1096740
1780260607915,-19.8729,-43.9747,-0.000366,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1097023
1780260608366,-19.8729,-43.9747,-0.000366,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1097474
1780260608532,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1097640
1780260608665,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1097773
1780260608865,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1097973
1780260609281,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1098389
1780260609331,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1098439
1780260609731,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-379.89000000000004,-15.680000000000001,441.56000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1098839
1780260610032,-19.8729,-43.9747,-0.000244,0.00061,-0.000976,-381.92,-20.44,442.26000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1099140
1780260610099,-19.8729,-43.9747,-0.000122,0.00061,-0.000976,-381.92,-20.44,442.26000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1099207
1780260610231,-19.8729,-43.9747,0.000244,0.0008539999999999999,-0.000976,-381.92,-20.44,442.26000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1099339
1780260610315,-19.8729,-43.9747,0.000244,0.0008539999999999999,-0.000976,-381.92,-20.44,442.26000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1099423
1780260610482,-19.8729,-43.9747,0.000244,0.0008539999999999999,-0.000976,-382.13000000000005,-18.62,440.37000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1099590
1780260611048,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-382.13000000000005,-18.62,440.37000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100156
1780260611183,-19.8729,-43.9747,0.0,0.000732,-0.001098,-382.13000000000005,-18.62,440.37000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100291
1780260611465,-19.8729,-43.9747,0.0,0.000488,-0.001098,-382.13000000000005,-18.62,440.37000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100573
1780260611547,-19.8729,-43.9747,0.0,0.000488,-0.001098,-382.13000000000005,-18.62,440.37000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100655
1780260611832,-19.8729,-43.9747,0.0,0.000488,-0.001098,-379.96000000000004,-18.900000000000002,443.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100940
1780260611882,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-379.96000000000004,-18.900000000000002,443.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1100990
1780260612248,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-379.96000000000004,-18.900000000000002,443.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1101356
1780260612299,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-382.48,-18.48,440.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1101407
1780260612665,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-381.43000000000006,-21.000000000000004,442.26000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1101773
1780260612998,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-380.38000000000005,-17.360000000000003,440.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1102106
1780260613248,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-380.38000000000005,-17.360000000000003,440.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1102356
1780260613415,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-380.38000000000005,-17.360000000000003,440.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1102523
1780260613698,-19.8729,-43.9747,0.0,0.000366,-0.0008539999999999999,-380.66,-18.340000000000003,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1102806
1780260613782,-19.8729,-43.9747,0.0,0.00061,-0.001098,-380.66,-18.340000000000003,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1102890
1780260613981,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-380.66,-18.340000000000003,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1103089
1780260614564,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-380.66,-18.340000000000003,441.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1103672
1780260615015,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-381.22,-18.55,440.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1104123
1780260615432,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-381.85,-20.3,441.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1104540
1780260615465,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-379.54,-17.92,440.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1104573
1780260615598,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-382.20000000000005,-18.060000000000002,441.70000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1104706
1780260615749,-19.8729,-43.9747,-0.000122,0.000488,-0.001098,-380.66,-19.740000000000002,442.05000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.55,0.0,0.0,1104857
