index,date,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R
223,1782579676469,0,0,429,0
224,1782579676802,0,0,430,0
225,1782579677185,0,0,430,0
226,1782579678351,0,0,430,0
227,1782579679516,0,0,431,0
228,1782579679883,0,0,431,0
229,1782579681981,0,0,433,0
230,1782579682347,0,0,433,0
231,1782579683180,0,0,435,0
232,1782579683513,0,0,435,0
233,1782579683996,0,0,435,0
234,1782579684429,0,0,435,0
235,1782579685628,0,0,437,0
236,1782579685911,0,0,437,0
237,1782579686477,0,0,437,0
238,1782579686860,0,0,438,0
239,1782579687743,0,0,438,0
240,1782579688093,0,0,438,0
241,1782579688343,0,0,438,0
242,1782579688859,0,0,439,0
243,1782579689292,0,0,439,0
244,1782579690157,0,0,439,0
245,1782579690574,0,0,439,0
246,1782579690840,0,0,440,0
247,1782579691390,0,0,440,0
248,1782579692272,0,0,280,0
249,1782579692705,0,0,441,0
250,1782579693438,0,0,441,0
251,1782579694387,0,0,441,0
252,1782579694837,0,0,442,0
253,1782579696868,0,0,443,0
254,1782579699300,0,0,444,0
255,1782579700782,0,0,444,0
256,1782579701947,0,0,444,0
257,1782579702332,0,0,444,0
258,1782579703129,0,0,444,0
259,1782579704629,0,0,444,0
260,1782579705028,0,0,444,0
261,1782579705345,0,0,444,0
262,1782579705811,0,0,444,0
263,1782579707093,0,0,444,0
264,1782579707959,0,0,444,0
265,1782579708842,0,0,444,0
266,1782579709275,0,0,444,0
267,1782579710373,0,0,444,0
268,1782579711639,0,0,444,0
269,1782579713422,0,0,444,0
270,1782579713804,0,0,444,0
271,1782579714836,0,0,444,0
272,1782579714986,0,0,444,0
273,1782579715620,0,0,444,0
274,1782579716535,0,0,444,0
275,1782579716884,0,0,444,0
276,1782579717285,0,0,444,0
277,1782579717518,0,0,444,0
278,1782579717701,0,0,444,0
279,1782579718084,0,12288,0,0
280,1782579718117,0,0,444,0
281,1782579719017,0,0,444,0
282,1782579719416,0,0,444,0
283,1782579720015,0,0,444,0
284,1782579720232,0,0,444,0
285,1782579721165,0,0,444,0
286,1782579782149,0,0,0,0
287,1782579782714,0,0,0,0
288,1782579783364,0,0,0,0
289,1782579783930,0,0,0,0
290,1782579783946,0,0,0,0
291,1782579784612,0,0,0,0
292,1782579784662,0,0,0,0
293,1782579785446,0,0,0,0
294,1782579785728,0,0,0,0
295,1782579785961,0,0,0,0
296,1782579786344,0,0,0,0
297,1782579786627,0,0,0,0
298,1782579786911,0,0,0,0
299,1782579787160,0,0,0,0
300,1782579787478,0,0,0,0
301,1782579787694,0,0,0,0
302,1782579790406,0,0,0,0
303,1782579790756,0,0,0,0
304,1782579790989,0,0,0,0
305,1782579791325,0,0,0,0
306,1782579791506,0,0,0,0
307,1782579791856,0,0,0,0
308,1782579792172,0,0,0,0
309,1782579792521,0,0,0,0
310,1782579792639,0,0,0,0
311,1782579798050,0,0,0,0
312,1782579798351,0,0,0,0
313,1782579800265,0,0,0,0
314,1782579800482,0,0,0,0
315,1782579800815,0,0,0,0
316,1782579801115,0,0,0,0
317,1782579801414,0,0,0,0
318,1782579801748,0,0,0,0
319,1782579801997,0,0,0,0
320,1782579802314,0,0,0,0
321,1782579802464,0,0,0,0
322,1782579804113,0,0,0,0
323,1782579804462,0,0,0,0
324,1782579804695,0,0,0,0
325,1782579807326,0,0,0,0
326,1782579807393,0,0,0,0
327,1782579810207,0,0,0,0
328,1782579810540,0,0,0,0
329,1782579810839,0,0,0,0
330,1782579811072,0,0,0,0
331,1782579811690,0,0,0,0
332,1782579811988,0,0,0,0
333,1782579812255,0,0,0,0
334,1782579816403,0,0,0,0
