index,date,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR
523,1782588829695,0,0,0
524,1782588830062,0,0,0
525,1782588830294,0,0,0
526,1782588830678,0,0,0
527,1782588830978,0,0,0
528,1782588831261,0,0,0
529,1782588831361,0,0,0
530,1782588831777,0,0,0
531,1782588832110,0,0,0
532,1782588832409,0,0,0
533,1782588833875,0,0,0
534,1782588834108,0,0,0
535,1782588834757,0,0,0
536,1782588837972,0,0,0
537,1782588838354,0,0,0
538,1782588838554,0,0,0
539,1782588839687,0,0,0
540,1782588840569,0,0,0
541,1782588843666,0,0,0
542,1782588843950,0,0,0
543,1782588844282,0,0,0
544,1782588844582,0,0,0
545,1782588844816,0,0,0
546,1782588845132,0,0,0
547,1782588845699,0,0,0
548,1782588845815,0,0,0
549,1782588846298,0,0,0
550,1782588846631,0,0,0
551,1782588847014,0,0,0
552,1782588850544,0,0,0
553,1782588852009,0,0,0
554,1782588852310,0,0,0
555,1782588852726,0,0,0
556,1782588853308,0,0,0
557,1782588853409,0,0,0
558,1782588853758,0,0,0
559,1782588854174,0,0,0
560,1782588857355,0,0,0
561,1782588857704,0,0,0
562,1782588857938,0,0,0
563,1782588860003,0,0,0
564,1782588860303,0,0,0
565,1782588861835,0,0,0
566,1782588862201,0,0,0
567,1782588863050,0,0,0
568,1782588863550,0,0,0
569,1782588863867,0,0,0
570,1782588864232,0,0,0
571,1782588864482,0,0,0
572,1782588865548,0,0,0
573,1782588865831,0,0,0
574,1782588866099,0,0,0
575,1782588866780,0,0,0
576,1782588867031,0,0,0
577,1782588867679,0,0,0
578,1782588867713,0,0,0
579,1782588871943,0,0,0
580,1782588872309,0,0,0
581,1782588872593,0,0,0
582,1782588874358,0,0,0
583,1782588874740,0,0,0
584,1782588875023,0,0,0
585,1782588875340,0,0,0
586,1782588875506,0,0,0
587,1782588875839,0,0,0
588,1782588881784,0,0,0
589,1782588882018,0,0,0
590,1782588882350,0,0,0
591,1782588883233,0,0,0
592,1782588883483,0,0,0
593,1782588883816,0,0,0
594,1782588884066,0,0,0
595,1782588884450,0,0,0
596,1782588884716,0,0,0
597,1782588885548,0,0,0
598,1782588885882,0,0,0
599,1782588886199,0,0,0
600,1782588886531,0,0,0
601,1782588886864,0,0,0
602,1782588887165,0,0,0
603,1782588887396,0,0,0
604,1782588887663,0,0,0
605,1782588888029,0,0,0
606,1782588892459,0,0,0
607,1782588892609,0,0,0
608,1782588892942,0,0,0
609,1782588893258,0,0,0
610,1782588893559,0,0,0
611,1782588893874,0,0,0
612,1782588894157,0,0,0
613,1782588894691,0,0,0
614,1782588896056,0,0,0
615,1782588896489,0,0,0
616,1782588896722,0,0,0
617,1782588897038,0,0,0
618,1782588897538,0,0,0
619,1782588897821,0,0,0
620,1782588898088,0,0,0
621,1782588898454,0,0,0
622,1782588898771,0,0,0
623,1782588899154,0,0,0
624,1782588899419,0,0,0
625,1782588899719,0,0,0
626,1782588899836,0,0,0
627,1782588900752,0,0,0
628,1782588900769,0,0,0
629,1782588900852,0,0,0
630,1782588902301,0,0,0
631,1782588903782,0,0,0
632,1782588904116,0,0,0
633,1782588904415,0,0,0
634,1782588905265,0,0,0
635,1782588905631,0,0,0
636,1782588905981,0,0,0
637,1782588906298,0,0,0
638,1782588907146,0,0,0
639,1782588907429,0,0,0
640,1782588909511,0,0,0
641,1782588909628,0,0,0
642,1782588911010,0,0,0
643,1782588911686,0,0,0
644,1782588912159,0,0,0
645,1782588912359,0,0,0
646,1782588914324,0,0,0
647,1782588914823,0,0,0
648,1782588915007,0,0,0
649,1782588915889,0,0,0
650,1782588916156,0,0,0
651,1782588917188,0,0,0
652,1782588918303,0,0,0
653,1782588918437,0,0,0
654,1782588919303,0,0,0
655,1782588919419,0,0,0
656,1782588920568,0,0,0
657,1782588921651,0,0,0
658,1782588921817,0,0,0
659,1782588922783,0,0,0
660,1782588924132,0,0,0
661,1782588925531,0,0,0
662,1782588925764,0,0,0
663,1782588927479,0,0,0
664,1782588927563,0,0,0
665,1782588928795,0,0,0
666,1782588928978,0,0,0
667,1782588929179,0,0,0
668,1782588930061,0,0,0
669,1782588930410,0,0,0
670,1782588930610,0,0,0
671,1782588930827,0,0,0
672,1782588931210,0,0,0
673,1782588932608,0,0,0
674,1782588932841,0,0,0
675,1782588933091,0,0,0
676,1782588933757,0,0,0
677,1782588933775,0,0,0
678,1782588934941,0,0,0
679,1782588935241,0,0,0
