index,date,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,CURRENT_R_MOTOR,1,2,3,4
577,1762968144478,0,0,0,0,0,0,0,0
578,1762968144595,0,0,0,0,0,0,0,0
579,1762968144679,0,0,0,0,0,0,0,0
580,1762968144778,0,0,0,0,0,0,0,0
581,1762968144896,0,0,0,0,0,0,0,0
582,1762968144994,0,0,0,0,0,0,0,0
583,1762968145111,0,0,0,0,0,0,0,0
584,1762968145327,0,0,0,0,0,0,0,0
585,1762968145445,0,0,0,0,0,0,0,0
586,1762968145611,0,0,0,0,0,0,0,0
587,1762968145728,0,0,0,0,0,0,0,0
588,1762968145943,0,0,0,0,0,0,0,0
589,1762968145993,0,0,0,0,0,0,0,0
590,1762968146094,0,0,0,0,0,0,0,0
591,1762968146210,0,0,0,0,0,0,0,0
592,1762968146428,0,0,0,0,0,0,0,0
593,1762968146561,0,0,0,0,0,0,0,0
594,1762968146710,0,0,0,0,0,0,0,0
595,1762968146877,0,0,0,0,0,0,0,0
596,1762968147094,0,0,0,0,0,0,0,0
597,1762968147209,0,0,0,0,0,0,0,0
598,1762968147309,0,0,0,0,0,0,0,0
599,1762968147442,0,0,0,0,0,0,0,0
600,1762968147525,0,0,0,0,0,0,0,0
601,1762968147659,0,0,0,0,0,0,0,0
602,1762968147826,0,0,0,0,0,0,0,0
603,1762968147977,0,0,0,0,0,0,0,0
604,1762968148076,0,0,0,0,0,0,0,0
605,1762968148193,0,0,0,0,0,0,0,0
606,1762968148293,0,0,0,0,0,0,0,0
607,1762968148426,0,0,0,0,0,0,0,0
608,1762968148524,0,0,0,0,0,0,0,0
609,1762968148642,0,0,0,0,0,0,0,0
610,1762968148827,0,0,0,0,0,0,0,0
611,1762968148975,0,0,0,0,0,0,0,0
612,1762968149075,0,0,0,0,0,0,0,0
613,1762968149176,0,0,0,0,0,0,0,0
614,1762968149292,0,0,0,0,0,0,0,0
615,1762968149408,0,0,0,0,0,0,0,0
616,1762968149508,0,0,0,0,0,0,0,0
617,1762968149691,0,0,0,0,0,0,0,0
618,1762968149824,0,0,0,0,0,0,0,0
619,1762968150291,0,0,0,0,0,0,0,0
620,1762968150424,0,0,0,0,0,0,0,0
621,1762968150523,0,0,0,0,0,0,0,0
622,1762968150657,0,0,0,0,0,0,0,0
623,1762968150823,0,0,0,0,0,0,0,0
624,1762968150940,0,0,0,0,0,0,0,0
625,1762968151056,0,0,0,0,0,0,0,0
626,1762968151173,0,0,0,0,0,0,0,0
627,1762968151273,0,0,0,0,0,0,0,0
628,1762968151389,0,0,0,0,0,0,0,0
629,1762968151622,0,0,0,0,0,0,0,0
630,1762968151822,0,0,0,0,0,0,0,0
631,1762968151938,0,0,0,0,0,0,0,0
632,1762968152138,0,0,0,0,0,0,0,0
633,1762968152255,0,0,0,0,0,0,0,0
634,1762968152371,0,0,0,0,0,0,0,0
635,1762968152505,0,0,0,0,0,0,0,0
636,1762968152623,0,0,0,0,0,0,0,0
637,1762968152755,0,0,0,0,0,0,0,0
638,1762968152855,0,0,0,0,0,0,0,0
639,1762968153022,0,0,0,0,0,0,0,0
640,1762968153138,0,0,0,0,0,0,0,0
641,1762968153238,0,0,0,0,0,0,0,0
642,1762968153355,0,0,0,0,0,0,0,0
643,1762968153487,0,0,0,0,0,0,0,0
644,1762968153620,0,0,0,0,0,0,0,0
645,1762968153804,0,0,0,0,0,0,0,0
646,1762968153904,0,0,0,0,0,0,0,0
647,1762968154038,0,0,0,0,0,0,0,0
648,1762968154121,0,0,0,0,0,0,0,0
649,1762968154254,0,0,0,0,0,0,0,0
650,1762968154487,0,0,0,0,0,0,0,0
651,1762968154587,0,0,0,0,0,0,0,0
652,1762968154786,0,0,0,0,0,0,0,0
653,1762968155103,0,0,0,0,0,0,0,0
654,1762968155220,0,0,0,0,0,0,0,0
655,1762968155336,0,0,0,0,0,0,0,0
656,1762968155456,0,0,0,0,0,0,0,0
657,1762968155736,0,0,0,0,0,0,0,0
658,1762968156003,0,0,0,0,0,0,0,0
659,1762968156102,0,0,0,0,0,0,0,0
660,1762968156319,0,0,0,0,0,0,0,0
661,1762968156668,0,0,0,0,0,0,0,0
662,1762968156869,0,0,0,0,0,0,0,0
663,1762968156969,0,0,0,0,0,0,0,0
664,1762968157101,0,0,0,0,0,0,0,0
665,1762968157320,0,0,0,0,0,0,0,0
666,1762968157419,0,0,0,0,0,0,0,0
667,1762968157535,0,0,0,0,0,0,0,0
668,1762968157801,0,0,0,0,0,0,0,0
669,1762968157918,0,0,0,0,0,0,0,0
670,1762968157969,0,0,0,0,0,0,0,0
671,1762968158085,0,0,0,0,0,0,0,0
672,1762968158301,0,0,0,0,0,0,0,0
673,1762968158434,0,0,0,0,0,0,0,0
674,1762968159083,0,0,0,0,0,0,0,0
675,1762968159283,0,0,0,0,0,0,0,0
676,1762968159533,0,0,0,0,0,0,0,0
677,1762968159815,0,0,0,0,0,0,0,0
678,1762968159950,0,0,0,0,0,0,0,0
679,1762968160284,0,0,0,0,0,0,0,0
680,1762968161282,0,0,0,0,0,0,0,0
681,1762968161498,0,0,0,0,0,0,0,0
682,1762968161847,0,0,0,0,0,0,0,0
683,1762968162247,0,0,0,0,0,0,0,0
684,1762968163147,0,0,0,0,0,0,0,0
685,1762968163383,0,0,0,0,0,0,0,0
686,1762968163496,0,0,0,0,0,0,0,0
687,1762968163579,0,0,0,0,0,0,0,0
688,1762968163696,0,0,0,0,0,0,0,0
689,1762968163813,0,0,0,0,0,0,0,0
690,1762968163913,0,0,0,0,0,0,0,0
691,1762968164079,0,0,0,0,0,0,0,0
692,1762968164263,0,0,0,0,0,0,0,0
693,1762968164362,0,0,0,0,0,0,0,0
694,1762968164578,0,0,0,0,0,0,0,0
695,1762968164696,0,0,0,0,0,0,0,0
696,1762968164814,0,0,0,0,0,0,0,0
697,1762968164912,0,0,0,0,0,0,0,0
698,1762968165128,0,0,0,0,0,0,0,0
699,1762968165247,0,0,0,0,0,0,0,0
700,1762968165344,0,0,0,0,0,0,0,0
701,1762968165461,0,0,0,0,0,0,0,0
702,1762968165578,0,0,0,0,0,0,0,0
703,1762968165711,0,0,0,0,0,0,0,0
704,1762968165827,0,0,0,0,0,0,0,0
705,1762968166027,0,0,0,0,0,0,0,0
706,1762968166111,0,0,0,0,0,0,0,0
707,1762968166244,0,0,0,0,0,0,0,0
708,1762968166344,0,0,0,0,0,0,0,0
709,1762968166677,0,0,0,0,0,0,0,0
710,1762968166778,0,0,0,0,0,0,0,0
711,1762968166944,0,0,0,0,0,0,0,0
712,1762968167109,0,0,0,0,0,0,0,0
713,1762968167226,0,0,0,0,0,0,0,0
714,1762968167327,0,0,0,0,0,0,0,0
715,1762968167443,0,0,0,0,0,0,0,0
716,1762968167543,0,0,0,0,0,0,0,0
717,1762968167676,0,0,0,0,0,0,0,0
718,1762968167776,0,0,0,0,0,0,0,0
719,1762968167992,0,0,0,0,0,0,0,0
720,1762968168108,0,0,0,0,0,0,0,0
721,1762968168208,0,0,0,0,0,0,0,0
722,1762968168325,0,0,0,0,0,0,0,0
723,1762968168425,0,0,0,0,0,0,0,0
724,1762968168542,0,0,0,0,0,0,0,0
725,1762968168659,0,0,0,0,0,0,0,0
726,1762968168759,0,0,0,0,0,0,0,0
727,1762968168892,0,0,0,0,0,0,0,0
728,1762968168991,0,0,0,0,0,0,0,0
729,1762968169458,0,0,0,0,0,0,0,0
730,1762968169724,0,0,0,0,0,0,0,0
731,1762968169824,0,0,0,0,0,0,0,0
732,1762968169924,0,0,0,0,0,0,0,0
733,1762968170041,0,0,0,0,0,0,0,0
734,1762968170125,0,0,0,0,0,0,0,0
735,1762968170323,0,0,0,0,0,0,0,0
736,1762968170424,0,0,0,0,0,0,0,0
737,1762968170575,0,0,0,0,0,0,0,0
738,1762968170707,0,0,0,0,0,0,0,0
739,1762968170807,0,0,0,0,0,0,0,0
740,1762968170957,0,0,0,0,0,0,0,0
741,1762968171074,0,0,0,0,0,0,0,0
742,1762968171173,0,0,0,0,0,0,0,0
743,1762968171441,0,0,0,0,0,0,0,0
744,1762968171591,0,0,0,0,0,0,0,0
745,1762968171756,0,0,0,0,0,0,0,0
746,1762968171807,0,0,0,0,0,0,0,0
747,1762968172439,0,0,0,0,0,0,0,0
748,1762968172572,0,0,0,0,0,0,0,0
749,1762968172672,0,0,0,0,0,0,0,0
750,1762968172805,0,0,0,0,0,0,0,0
751,1762968172906,0,0,0,0,0,0,0,0
752,1762968173055,0,0,0,0,0,0,0,0
753,1762968173155,0,0,0,0,0,0,0,0
754,1762968173272,0,0,0,0,0,0,0,0
755,1762968173389,0,0,0,0,0,0,0,0
756,1762968173489,0,0,0,0,0,0,0,0
757,1762968173621,0,0,0,0,0,0,0,0
758,1762968173955,0,0,0,0,0,0,0,0
759,1762968174056,0,0,0,0,0,0,0,0
760,1762968174155,0,0,0,0,0,0,0,0
761,1762968174255,0,0,0,0,0,0,0,0
762,1762968174370,0,0,0,0,0,0,0,0
763,1762968174620,0,0,0,0,0,0,0,0
764,1762968174721,0,0,0,0,0,0,0,0
765,1762968174819,0,0,0,0,0,0,0,0
766,1762968174920,0,0,0,0,0,0,0,0
767,1762968175019,0,0,0,0,0,0,0,0
768,1762968175136,0,0,0,0,0,0,0,0
769,1762968175253,0,0,0,0,0,0,0,0
770,1762968175370,0,0,0,0,0,0,0,0
771,1762968175486,0,0,0,0,0,0,0,0
772,1762968175586,0,0,0,0,0,0,0,0
773,1762968175719,0,0,0,0,0,0,0,0
774,1762968175803,0,0,0,0,0,0,0,0
775,1762968175902,0,0,0,0,0,0,0,0
776,1762968176018,0,0,0,0,0,0,0,0
777,1762968176136,0,0,0,0,0,0,0,0
778,1762968176235,0,0,0,0,0,0,0,0
779,1762968176352,0,0,0,0,0,0,0,0
780,1762968176469,0,0,0,0,0,0,0,0
781,1762968176586,0,0,0,0,0,0,0,0
782,1762968176702,0,0,0,0,0,0,0,0
783,1762968176902,0,0,0,0,0,0,0,0
784,1762968177117,0,0,0,0,0,0,0,0
785,1762968177234,0,0,0,0,0,0,0,0
786,1762968177333,0,0,0,0,0,0,0,0
787,1762968177454,0,0,0,0,0,0,0,0
788,1762968177567,0,0,0,0,0,0,0,0
789,1762968177800,0,0,0,0,0,0,0,0
790,1762968178002,0,0,0,0,0,0,0,0
791,1762968178117,0,0,0,0,0,0,0,0
792,1762968178335,0,0,0,0,0,0,0,0
793,1762968178450,0,0,0,0,0,0,0,0
794,1762968178549,0,0,0,0,0,0,0,0
795,1762968178666,0,0,0,0,0,0,0,0
796,1762968178883,0,0,0,0,0,0,0,0
797,1762968179101,0,0,0,0,0,0,0,0
798,1762968179200,0,0,0,0,0,0,0,0
799,1762968179316,0,0,0,0,0,0,0,0
800,1762968179416,0,0,0,0,0,0,0,0
801,1762968179566,0,0,0,0,0,0,0,0
802,1762968179982,0,0,0,0,0,0,0,0
803,1762968180082,0,0,0,0,0,0,0,0
804,1762968180182,0,0,0,0,0,0,0,0
805,1762968180433,0,0,0,0,0,0,0,0
806,1762968180548,0,0,0,0,0,0,0,0
807,1762968180832,0,0,0,0,0,0,0,0
808,1762968180973,0,0,0,0,0,0,0,0
809,1762968181081,0,0,0,0,0,0,0,0
810,1762968181181,0,0,0,0,0,0,0,0
811,1762968181298,0,0,0,0,0,0,0,0
812,1762968181414,0,0,0,0,0,0,0,0
813,1762968181632,0,0,0,0,0,0,0,0
814,1762968181864,0,0,0,0,0,0,0,0
815,1762968181998,0,0,0,0,0,0,0,0
816,1762968182180,0,0,0,0,0,0,0,0
817,1762968182296,0,0,0,0,0,0,0,0
818,1762968182398,0,0,0,0,0,0,0,0
819,1762968182516,0,0,0,0,0,0,0,0
820,1762968182614,0,0,0,0,0,0,0,0
821,1762968182729,0,0,0,0,0,0,0,0
822,1762968182847,0,0,0,0,0,0,0,0
823,1762968183046,0,0,0,0,0,0,0,0
824,1762968183314,0,0,0,0,0,0,0,0
825,1762968183379,0,0,0,0,0,0,0,0
826,1762968183496,0,0,0,0,0,0,0,0
827,1762968183863,0,0,0,0,0,0,0,0
828,1762968183962,0,0,0,0,0,0,0,0
829,1762968184062,0,0,0,0,0,0,0,0
830,1762968184263,0,0,0,0,0,0,0,0
831,1762968184496,0,0,0,0,0,0,0,0
832,1762968184596,0,0,0,0,0,0,0,0
833,1762968184763,0,0,0,0,0,0,0,0
834,1762968185880,0,0,0,0,0,0,0,0
835,1762968186710,0,0,0,0,0,0,0,0
836,1762968188676,0,0,0,0,0,0,0,0
837,1762968189010,0,0,0,0,0,0,0,0
838,1762968189109,0,0,0,0,0,0,0,0
839,1762968189226,0,0,0,0,0,0,0,0
840,1762968189441,0,0,0,0,0,0,0,0
841,1762968189558,0,0,0,0,0,0,0,0
842,1762968189691,0,0,0,0,0,0,0,0
843,1762968189941,0,0,0,0,0,0,0,0
844,1762968190206,0,0,0,0,0,0,0,0
845,1762968190325,0,0,0,0,0,0,0,0
846,1762968190424,0,0,0,0,0,0,0,0
847,1762968190540,0,0,0,0,0,0,0,0
848,1762968190639,0,0,0,0,0,0,0,0
849,1762968190756,0,0,0,0,0,0,0,0
850,1762968190873,0,0,0,0,0,0,0,0
851,1762968190991,0,0,0,0,0,0,0,0
852,1762968191091,0,0,0,0,0,0,0,0
853,1762968191307,0,0,0,0,0,0,0,0
854,1762968191540,0,0,0,0,0,0,0,0
855,1762968191656,0,0,0,0,0,0,0,0
856,1762968191758,0,0,0,0,0,0,0,0
857,1762968191857,0,0,0,0,0,0,0,0
858,1762968191974,0,0,0,0,0,0,0,0
859,1762968192089,0,0,0,0,0,0,0,0
860,1762968192189,0,0,0,0,0,0,0,0
861,1762968192305,0,0,0,0,0,0,0,0
862,1762968192406,0,0,0,0,0,0,0,0
863,1762968192523,0,0,0,0,0,0,0,0
864,1762968192806,0,0,0,0,0,0,0,0
865,1762968192971,0,0,0,0,0,0,0,0
866,1762968193172,0,0,0,0,0,0,0,0
867,1762968193390,0,0,0,0,0,0,0,0
868,1762968193505,0,0,0,0,0,0,0,0
869,1762968193621,0,0,0,0,0,0,0,0
870,1762968193738,0,0,0,0,0,0,0,0
871,1762968193838,0,0,0,0,0,0,0,0
872,1762968193988,0,0,0,0,0,0,0,0
873,1762968194171,0,0,0,0,0,0,0,0
874,1762968194271,0,0,0,0,0,0,0,0
875,1762968194387,0,0,0,0,0,0,0,0
876,1762968194504,0,0,0,0,0,0,0,0
877,1762968194739,0,0,0,0,0,0,0,0
878,1762968194837,0,0,0,0,0,0,0,0
879,1762968194937,0,0,0,0,0,0,0,0
880,1762968195053,0,0,0,0,0,0,0,0
881,1762968195170,0,0,0,0,0,0,0,0
882,1762968195386,0,0,0,0,0,0,0,0
883,1762968195486,0,0,0,0,0,0,0,0
884,1762968195753,0,0,0,0,0,0,0,0
885,1762968195920,0,0,0,0,0,0,0,0
886,1762968195985,0,0,0,0,0,0,0,0
887,1762968196053,0,0,0,0,0,0,0,0
888,1762968196152,0,0,0,0,0,0,0,0
889,1762968196268,0,0,0,0,0,0,0,0
890,1762968196370,0,0,0,0,0,0,0,0
891,1762968196486,0,0,0,0,0,0,0,0
892,1762968196602,0,0,0,0,0,0,0,0
893,1762968196736,0,0,0,0,0,0,0,0
894,1762968196936,0,0,0,0,0,0,0,0
895,1762968197052,0,0,0,0,0,0,0,0
896,1762968197135,0,0,0,0,0,0,0,0
897,1762968197251,0,0,0,0,0,0,0,0
898,1762968197369,0,0,0,0,0,0,0,0
899,1762968197472,0,0,0,0,0,0,0,0
900,1762968197585,0,0,0,0,0,0,0,0
901,1762968197700,0,0,0,0,0,0,0,0
902,1762968197819,0,0,0,0,0,0,0,0
903,1762968197934,0,0,0,0,0,0,0,0
904,1762968198035,0,0,0,0,0,0,0,0
905,1762968198135,0,0,0,0,0,0,0,0
906,1762968198234,0,0,0,0,0,0,0,0
907,1762968198467,0,0,0,0,0,0,0,0
908,1762968198584,0,0,0,0,0,0,0,0
909,1762968198683,0,0,0,0,0,0,0,0
910,1762968199016,0,0,0,0,0,0,0,0
911,1762968199133,0,0,0,0,0,0,0,0
912,1762968199350,0,0,0,0,0,0,0,0
913,1762968199567,0,0,0,0,0,0,0,0
914,1762968199700,0,0,0,0,0,0,0,0
915,1762968199799,0,0,0,0,0,0,0,0
916,1762968199915,0,0,0,0,0,0,0,0
917,1762968200117,0,0,0,0,0,0,0,0
918,1762968200215,0,0,0,0,0,0,0,0
919,1762968200332,0,0,0,0,0,0,0,0
920,1762968200482,0,0,0,0,0,0,0,0
921,1762968200599,0,0,0,0,0,0,0,0
922,1762968200666,0,0,0,0,0,0,0,0
923,1762968200849,0,0,0,0,0,0,0,0
924,1762968200967,0,0,0,0,0,0,0,0
925,1762968201098,0,0,0,0,0,0,0,0
926,1762968201198,0,0,0,0,0,0,0,0
927,1762968201314,0,0,0,0,0,0,0,0
928,1762968201432,0,0,0,0,0,0,0,0
929,1762968201665,0,0,0,0,0,0,0,0
930,1762968201781,0,0,0,0,0,0,0,0
931,1762968201915,0,0,0,0,0,0,0,0
932,1762968202198,0,0,0,0,0,0,0,0
933,1762968202315,0,0,0,0,0,0,0,0
934,1762968202415,0,0,0,0,0,0,0,0
935,1762968202530,0,0,0,0,0,0,0,0
936,1762968202647,0,0,0,0,0,0,0,0
937,1762968202781,0,0,0,0,0,0,0,0
938,1762968202948,0,0,0,0,0,0,0,0
939,1762968203080,0,0,0,0,0,0,0,0
940,1762968203198,0,0,0,0,0,0,0,0
941,1762968203296,0,0,0,0,0,0,0,0
942,1762968203413,0,0,0,0,0,0,0,0
943,1762968203629,0,0,0,0,0,0,0,0
944,1762968203763,0,0,0,0,0,0,0,0
945,1762968203862,0,0,0,0,0,0,0,0
946,1762968203962,0,0,0,0,0,0,0,0
947,1762968204080,0,0,0,0,0,0,0,0
948,1762968204196,0,0,0,0,0,0,0,0
949,1762968204298,0,0,0,0,0,0,0,0
950,1762968204411,0,0,0,0,0,0,0,0
951,1762968204645,0,0,0,0,0,0,0,0
952,1762968204779,0,0,0,0,0,0,0,0
953,1762968204979,0,0,0,0,0,0,0,0
954,1762968205061,0,0,0,0,0,0,0,0
955,1762968205277,0,0,0,0,0,0,0,0
956,1762968205394,0,0,0,0,0,0,0,0
957,1762968205494,0,0,0,0,0,0,0,0
958,1762968205628,0,0,0,0,0,0,0,0
959,1762968205762,0,0,0,0,0,0,0,0
960,1762968205911,0,0,0,0,0,0,0,0
961,1762968206078,0,0,0,0,0,0,0,0
962,1762968206160,0,0,0,0,0,0,0,0
963,1762968206261,0,0,0,0,0,0,0,0
964,1762968206377,0,0,0,0,0,0,0,0
965,1762968206493,0,0,0,0,0,0,0,0
966,1762968206595,0,0,0,0,0,0,0,0
967,1762968206727,0,0,0,0,0,0,0,0
968,1762968206894,0,0,0,0,0,0,0,0
969,1762968207043,0,0,0,0,0,0,0,0
970,1762968207144,0,0,0,0,0,0,0,0
971,1762968207259,0,0,0,0,0,0,0,0
972,1762968207377,0,0,0,0,0,0,0,0
973,1762968207477,0,0,0,0,0,0,0,0
974,1762968207709,0,0,0,0,0,0,0,0
975,1762968207809,0,0,0,0,0,0,0,0
976,1762968208026,0,0,0,0,0,0,0,0
977,1762968208143,0,0,0,0,0,0,0,0
978,1762968208241,0,0,0,0,0,0,0,0
979,1762968208358,0,0,0,0,0,0,0,0
980,1762968208607,0,0,0,0,0,0,0,0
981,1762968208925,0,0,0,0,0,0,0,0
982,1762968209124,0,0,0,0,0,0,0,0
983,1762968209558,0,0,0,0,0,0,0,0
984,1762968209874,0,0,0,0,0,0,0,0
985,1762968210007,0,0,0,0,0,0,0,0
986,1762968210340,0,0,0,0,0,0,0,0
987,1762968211689,0,0,0,0,0,0,0,0
988,1762968211990,0,0,0,0,0,0,0,0
989,1762968212023,0,0,0,0,0,0,0,0
990,1762968212788,0,0,0,0,0,0,0,0
991,1762968213088,0,0,0,0,0,0,0,0
992,1762968213638,0,0,0,0,0,0,0,0
993,1762968213954,0,0,0,0,0,0,0,0
994,1762968214086,0,0,0,0,0,0,0,0
995,1762968214204,0,0,0,0,0,0,0,0
996,1762968214304,0,0,0,0,0,0,0,0
997,1762968214404,0,0,0,0,0,0,0,0
998,1762968214520,0,0,0,0,0,0,0,0
999,1762968214637,0,0,0,0,0,0,0,0
1000,1762968214770,0,0,0,0,0,0,0,0
1001,1762968214969,0,0,0,0,0,0,0,0
1002,1762968215069,0,0,0,0,0,0,0,0
1003,1762968215286,0,0,0,0,0,0,0,0
1004,1762968215403,0,0,0,0,0,0,0,0
1005,1762968215553,0,0,0,0,0,0,0,0
1006,1762968215620,0,0,0,0,0,0,0,0
1007,1762968215754,0,0,0,0,0,0,0,0
1008,1762968215869,0,0,0,0,0,0,0,0
1009,1762968216069,0,0,0,0,0,0,0,0
1010,1762968216186,0,0,0,0,0,0,0,0
1011,1762968216285,0,0,0,0,0,0,0,0
1012,1762968216386,0,0,0,0,0,0,0,0
1013,1762968216519,0,0,0,0,0,0,0,0
1014,1762968216751,0,0,0,0,0,0,0,0
1015,1762968216934,0,0,0,0,0,0,0,0
1016,1762968217085,0,0,0,0,0,0,0,0
1017,1762968217168,0,0,0,0,0,0,0,0
1018,1762968217268,0,0,0,0,0,0,0,0
1019,1762968217385,0,0,0,0,0,0,0,0
1020,1762968217517,0,0,0,0,0,0,0,0
1021,1762968217735,0,0,0,0,0,0,0,0
1022,1762968217951,0,0,0,0,0,0,0,0
1023,1762968218051,0,0,0,0,0,0,0,0
1024,1762968218167,0,0,0,0,0,0,0,0
1025,1762968218301,0,0,0,0,0,0,0,0
1026,1762968218383,0,0,0,0,0,0,0,0
1027,1762968218500,0,0,0,0,0,0,0,0
1028,1762968218584,0,0,0,0,0,0,0,0
1029,1762968218750,0,0,0,0,0,0,0,0
1030,1762968218884,0,0,0,0,0,0,0,0
1031,1762968219033,0,0,0,0,0,0,0,0
1032,1762968219250,0,0,0,0,0,0,0,0
1033,1762968219367,0,0,0,0,0,0,0,0
1034,1762968219484,0,0,0,0,0,0,0,0
1035,1762968219716,0,0,0,0,0,0,0,0
1036,1762968219899,0,0,0,0,0,0,0,0
1037,1762968219999,0,0,0,0,0,0,0,0
1038,1762968220148,0,0,0,0,0,0,0,0
1039,1762968220299,0,0,0,0,0,0,0,0
1040,1762968220383,0,0,0,0,0,0,0,0
1041,1762968220515,0,0,0,0,0,0,0,0
1042,1762968220715,0,0,0,0,0,0,0,0
1043,1762968220848,0,0,0,0,0,0,0,0
1044,1762968221015,0,0,0,0,0,0,0,0
1045,1762968221082,0,0,0,0,0,0,0,0
1046,1762968221198,0,0,0,0,0,0,0,0
1047,1762968221248,0,0,0,0,0,0,0,0
1048,1762968221348,0,0,0,0,0,0,0,0
1049,1762968221498,0,0,0,0,0,0,0,0
1050,1762968221565,0,0,0,0,0,0,0,0
1051,1762968221731,0,0,0,0,0,0,0,0
1052,1762968222014,0,0,0,0,0,0,0,0
1053,1762968222196,0,0,0,0,0,0,0,0
1054,1762968222314,0,0,0,0,0,0,0,0
1055,1762968222414,0,0,0,0,0,0,0,0
1056,1762968222547,0,0,0,0,0,0,0,0
1057,1762968222631,0,0,0,0,0,0,0,0
1058,1762968222780,0,0,0,0,0,0,0,0
1059,1762968222881,0,0,0,0,0,0,0,0
1060,1762968223030,0,0,0,0,0,0,0,0
1061,1762968223147,0,0,0,0,0,0,0,0
1062,1762968223680,0,0,0,0,0,0,0,0
1063,1762968224029,0,0,0,0,0,0,0,0
1064,1762968224145,0,0,0,0,0,0,0,0
1065,1762968224279,0,0,0,0,0,0,0,0
1066,1762968224562,0,0,0,0,0,0,0,0
1067,1762968224695,0,0,0,0,0,0,0,0
1068,1762968224879,0,0,0,0,0,0,0,0
1069,1762968224979,0,0,0,0,0,0,0,0
1070,1762968225178,0,0,0,0,0,0,0,0
1071,1762968225261,0,0,0,0,0,0,0,0
1072,1762968225361,0,0,0,0,0,0,0,0
1073,1762968225462,0,0,0,0,0,0,0,0
1074,1762968225545,0,0,0,0,0,0,0,0
1075,1762968225761,0,0,0,0,0,0,0,0
1076,1762968225995,0,0,0,0,0,0,0,0
1077,1762968226078,0,0,0,0,0,0,0,0
1078,1762968226177,0,0,0,0,0,0,0,0
1079,1762968226294,0,0,0,0,0,0,0,0
1080,1762968226510,0,0,0,0,0,0,0,0
1081,1762968226627,0,0,0,0,0,0,0,0
1082,1762968226777,0,0,0,0,0,0,0,0
1083,1762968226893,0,0,0,0,0,0,0,0
1084,1762968227060,0,0,0,0,0,0,0,0
1085,1762968227293,0,0,0,0,0,0,0,0
1086,1762968227393,0,0,0,0,0,0,0,0
1087,1762968227527,0,0,0,0,0,0,0,0
1088,1762968227642,0,0,0,0,0,0,0,0
1089,1762968227743,0,0,0,0,0,0,0,0
1090,1762968227860,0,0,0,0,0,0,0,0
1091,1762968227977,0,0,0,0,0,0,0,0
1092,1762968228059,0,0,0,0,0,0,0,0
1093,1762968228159,0,0,0,0,0,0,0,0
1094,1762968228392,0,0,0,0,0,0,0,0
1095,1762968228609,0,0,0,0,0,0,0,0
1096,1762968228826,0,0,0,0,0,0,0,0
1097,1762968228975,0,0,0,0,0,0,0,0
1098,1762968229141,0,0,0,0,0,0,0,0
1099,1762968229224,0,0,0,0,0,0,0,0
1100,1762968229341,0,0,0,0,0,0,0,0
1101,1762968229491,0,0,0,0,0,0,0,0
1102,1762968229657,0,0,0,0,0,0,0,0
1103,1762968229775,0,0,0,0,0,0,0,0
1104,1762968229907,0,0,0,0,0,0,0,0
1105,1762968230041,0,0,0,0,0,0,0,0
1106,1762968230124,0,0,0,0,0,0,0,0
1107,1762968230224,0,0,0,0,0,0,0,0
1108,1762968230358,0,0,0,0,0,0,0,0
1109,1762968230606,0,0,0,0,0,0,0,0
1110,1762968231089,0,0,0,0,0,0,0,0
1111,1762968231223,0,0,0,0,0,0,0,0
1112,1762968231523,0,0,0,0,0,0,0,0
1113,1762968231773,0,0,0,0,0,0,0,0
1114,1762968231972,0,0,0,0,0,0,0,0
1115,1762968232422,0,0,0,0,0,0,0,0
1116,1762968232538,0,0,0,0,0,0,0,0
1117,1762968232889,0,0,0,0,0,0,0,0
1118,1762968233138,0,0,0,0,0,0,0,0
1119,1762968233239,0,0,0,0,0,0,0,0
1120,1762968233372,0,0,0,0,0,0,0,0
1121,1762968233671,0,0,0,0,0,0,0,0
1122,1762968233788,0,0,0,0,0,0,0,0
1123,1762968233921,0,0,0,0,0,0,0,0
1124,1762968234221,0,0,0,0,0,0,0,0
1125,1762968234437,0,0,0,0,0,0,0,0
1126,1762968234538,0,0,0,0,0,0,0,0
1127,1762968234653,0,0,0,0,0,0,0,0
1128,1762968235020,0,0,0,0,0,0,0,0
1129,1762968235071,0,0,0,0,0,0,0,0
1130,1762968235186,0,0,0,0,0,0,0,0
1131,1762968235303,0,0,0,0,0,0,0,0
1132,1762968235403,0,0,0,0,0,0,0,0
1133,1762968235536,0,0,0,0,0,0,0,0
1134,1762968235770,0,0,0,0,0,0,0,0
1135,1762968236202,0,0,0,0,0,0,0,0
1136,1762968236303,0,0,0,0,0,0,0,0
1137,1762968236520,0,0,0,0,0,0,0,0
1138,1762968236618,0,0,0,0,0,0,0,0
1139,1762968236884,0,0,0,0,0,0,0,0
1140,1762968237085,0,0,0,0,0,0,0,0
1141,1762968237285,0,0,0,0,0,0,0,0
1142,1762968237501,0,0,0,0,0,0,0,0
1143,1762968237851,0,0,0,0,0,0,0,0
1144,1762968238051,0,0,0,0,0,0,0,0
1145,1762968238151,0,0,0,0,0,0,0,0
1146,1762968238267,0,0,0,0,0,0,0,0
1147,1762968238501,0,0,0,0,0,0,0,0
1148,1762968238600,0,0,0,0,0,0,0,0
1149,1762968239599,0,0,0,0,0,0,0,0
1150,1762968239849,0,0,0,0,0,0,0,0
